,linear,ridge,lasso,elastic_net,bayesian_ridge,quantile,quadratic,linear_gs,ridge_gs,lasso_gs,elastic_net_gs,bayesian_ridge_gs,quantile_gs,quadratic_gs
YOR206W,-43.137991820819224,-0.4464384223244904,-0.10176207036133733,-0.10176207036133733,-1.4629007478968248,-0.02073201226130439,-1.814366986219052,-1.9140304470197185,-0.202590503190325,-0.10176207036133733,-0.10176207036133733,-1.1661517851396046,-0.02104286488570062,-2.655601471008748
YGL151W,-37.89206141208419,0.7616043222924216,-0.047810654396471364,-0.047810654396471364,0.7237652377912929,-1.789340278324225e-05,-5.3827045872689405,0.6288319722083056,0.6070362850229741,-0.047810654396471364,-0.047810654396471364,0.6554062125869512,-1.8058682928367986e-05,-13.679063585799424
YPL233W,-14.21744818512126,0.8479358279311835,-0.012925671676751405,-0.012925671676751405,0.857798596349074,-0.012934037122461772,-2.5619814033148876,0.5745436739538013,0.6786673990482206,-0.012925671676751405,-0.012925671676751405,0.6559881919448733,-0.011861463249442927,-22.374924370861635
YBR129C,-22.824611403088234,0.7782804162569692,-0.055279280842691625,-0.055279280842691625,0.7580371799504126,-1.1758546015743284e+237,-2.756951400170848,0.6344401524291107,0.6049344914021907,-0.055279280842691625,-0.055279280842691625,0.7600525250189726,-0.031918052321071366,-2.221688939423456
YER064C,-239.26896418842648,0.20242479465870367,-0.004124340724575903,-0.004124340724575903,-0.8601107861719754,-0.0008510889542860944,-0.6921928457195996,0.03402532471504793,0.31870373082718484,-0.004124340724575903,-0.004124340724575903,0.37099443784994424,-0.0008232711016686878,-4.935457223316962
YLL023C,-44.30778375860726,-0.2495695735055381,-0.1344118973675794,-0.1344118973675794,-0.7330401289779489,-2.5467754603127287e+253,-2.3661651007551954,-3.2086640370349953,0.030661631313994686,-0.1344118973675794,-0.1344118973675794,-1.8123629285412441,-0.43726046816485864,-15.086398590174852
YHR168W,-48.7360320015195,0.8277200343525162,-0.03787510924978199,-0.03787510924978199,0.8128862772892432,-inf,-7.215037031558502,0.5031452666407235,0.687024970837143,-0.03787510924978199,-0.03787510924978199,0.6259730200689517,-0.03425548937455192,-1897.1927744453833
YDR067C,-23.243830324627467,0.7718867745285517,-0.08257376768212943,-0.08257376768212943,0.6869012168993001,-0.05451341840354407,-5.004439958289581,0.6733902253391526,0.5763066150703122,-0.08257376768212943,-0.08257376768212943,0.6624696834542373,-0.05456402381030445,-17.376981224062607
YOR035C,-118.13516918121802,0.4770335226441865,-0.08633570293951509,-0.08633570293951509,0.15000290224595292,-0.038562149555801284,-2.975934486637173,0.23766325436869773,0.3726672968529984,-0.08633570293951509,-0.08633570293951509,0.3111135854087238,-0.036696504627593995,-9.747206491637025
YPL166W,-39.34291780245102,0.8223431318667936,-0.058145534579365776,-0.058145534579365776,0.6638697065081576,-0.030322552594657326,-10.137341719028152,0.4664038289770014,0.8031304468634576,-0.058145534579365776,-0.058145534579365776,0.6822955011562238,-0.030091323773372647,-179.68068706353125
YDL090C,0.5563278167400063,0.8207959689413642,-0.016743842161621947,-0.016743842161621947,0.682983070019348,-8.74531035661296,-3.2447867882206056,0.8139015753297257,0.7531084987133104,-0.016743842161621947,-0.016743842161621947,0.8155496260616025,-0.006329570419304709,-6.804421917614644
YNL175C,-60.463490980846316,-0.6591425375092113,-0.17175307931948947,-0.17175307931948947,-1.6417908543758792,-0.09135614819393378,-3.512190255644313,-6.078320716152944,-0.3773691883525401,-0.17175307931948947,-0.17175307931948947,-1.9957840892826528,-0.09055413334775664,-71.2349208307396
YMR277W,-18.03118667009297,0.5496680963288376,-0.0014576751828663248,-0.0014576751828663248,0.3797456093323578,-1.0838104283404908e+172,-12.183642935288285,0.530259152652093,0.5434494752117176,-0.0014576751828663248,-0.0014576751828663248,0.6192510337903261,-3.881989893761428e-06,-13.12556301716285
YDR083W,-57.98413206187105,-0.2306071801407168,-0.11102082808925196,-0.11102082808925196,-0.3012361417164555,-0.19951515078969928,-1.9969785872579777,-0.4177086302905393,0.2543340528145356,-0.11102082808925196,-0.11102082808925196,-0.2269637843950254,-1.8940075167370032e+259,-66.32577583012312
YPL121C,-478.54149218725036,0.8198016477471834,-0.07457323530569115,-0.07457323530569115,0.789837690912578,-0.3063208111669915,-3.574922472487592,0.5669899376165001,0.5294144513328658,-0.07457323530569115,-0.07457323530569115,0.6173984359844187,-0.3062827091839224,-26.78365298534051
YOL022C,-19.70212441822121,0.7240898763165431,-0.007877024704294078,-0.007877024704294078,0.2264865817042706,-0.000400527206108503,0.21639704043193164,-0.0006171778117887161,0.6606609477499543,-0.007877024704294078,-0.007877024704294078,0.10049406516717851,-0.0003965356134805198,-32.86522928858198
YPL111W,-17.026496522193032,-0.24544358391331267,-0.0924304313913209,-0.0924304313913209,-0.023614559700430027,-0.06721845927531844,-39.49836695065407,-22.511278657681746,-0.24816539493162582,-0.0924304313913209,-0.0924304313913209,-0.3624979152136343,-0.06734844386733951,-65.52277689065247
YDR147W,-121.01817099903839,0.46667173290117836,-0.15954664519325368,-0.15954664519325368,-4.311449856284163,-0.15426008375299882,-2.234978417203794,-23.28017058530448,0.4997263462446726,-0.15954664519325368,-0.15954664519325368,-16.279752541268685,-0.15387427808477083,-2.0296304504596643
YOR120W,-3.6636476330948318,0.43430790198966696,-0.012605477093875939,-0.012605477093875939,0.14662259013920653,-0.11359770096422372,-1.1074118864970077,0.11525321900286356,0.41560552400452966,-0.012605477093875939,-0.012605477093875939,-0.12604634598784425,-0.11378465268980897,-2.0748067825273826
YFR021W,0.1552537442588383,0.9108638563045638,-0.16030922173322226,-0.16030922173322226,0.9258288636079428,-0.06884184359021073,-2.2897240370561756,0.9053222567086675,0.8235231155541424,-0.16030922173322226,-0.16030922173322226,0.9109254572265234,-0.06658408418003137,-8.983843182085758
YPL256C,-208.72053052050032,0.6157548139136256,-0.027388192919933108,-0.027388192919933108,0.3670535885777727,-0.01242381806739834,-4.065665525178251,-0.49195615348460087,0.38758532754857467,-0.027388192919933108,-0.027388192919933108,-1.578688205470367,-0.012455058352401682,-0.44039599146408337
YHR172W,-5.555291299373202,0.8911934904648691,-0.061890286956563845,-0.061890286956563845,0.7205766646034999,-0.030011047724822104,-1.4737862892245452,0.8118892694369716,0.7585101572307621,-0.061890286956563845,-0.061890286956563845,0.8592456392054207,-0.030157686398128547,-8.689072251912481
YJR008W,-29.572611163686286,0.7050386410098097,-0.024858891414237583,-0.024858891414237583,0.5862383280620271,-0.01499215034735002,-3.416803965855861,-1.3465990662252372,0.6178078285738915,-0.024858891414237583,-0.024858891414237583,0.6374983299279735,-0.013810534983695666,-5.101800219481574
YLR029C,-33.48314026905369,0.7932688503328533,-0.031961231696211234,-0.000724705909176171,0.8292818162883038,-0.06494672562587578,-2.8924810400452987,0.5873656642345038,0.7301858312764965,-0.07948250042553018,-0.07948250042553018,0.5311776243077707,-0.06568722541349237,-5.378006521032377
YOL137W,-78.58017314579722,0.7790902197571472,-0.05062381680727723,-0.05062381680727723,0.7307186822879654,-0.004447265658049426,-15.017024399151733,-0.3909842940677233,0.6055401599056427,-0.05062381680727723,-0.05062381680727723,0.4593091680348691,-0.004295245505736789,-306.51541425359346
YGR234W,-24.650794934470078,0.16708138644238435,-0.022457590777978265,-0.0104167058726643,-1.358158360773233,-0.12760639970049437,-0.08405898788972554,-37.30708115970262,-0.16214222303738723,-0.022457590777978265,-0.022457590777978265,-7.106244360618749,-0.12765504014697826,-6.599829084161293
YMR238W,-282.5110507389643,0.6183390904875253,-0.2583358984148578,-0.2583358984148578,0.6241181323640009,-0.24066052028535712,-1.3256705181667012,0.5095583434895881,0.44355894401128837,-0.2583358984148578,-0.2583358984148578,0.5318202368686611,-0.2417918395518206,-6.941242515970899
YMR223W,-67.3816777817092,0.7830443404153388,-0.06010036690774889,-0.06010036690774889,0.7469036704140642,-2.734320338300721e+301,-8.641463091204084,0.6220090050494627,0.594163750668186,-0.06010036690774889,-0.06010036690774889,0.6531110901125525,-8.401018562498308e-05,-12.457645577209798
YJL159W,-1033.9442252321314,0.24311086555270467,-0.05386203066875983,-0.06917621897202042,-0.10892644147485031,-0.07185564709186143,-13.064166323187797,-2.521077529936394,0.17370304955900673,-0.03350704824623696,-0.03350704824623696,-0.20742328889776163,-0.07182467152713246,-9.971008660838706
YNL087W,-10.023039455223271,0.8166837151552924,-0.0025129423585779076,-0.0025129423585779076,0.5053993246849107,-1.5909870438868268e-06,0.27700389902926104,-0.0889757473149424,0.7901690269505683,-0.0025129423585779076,-0.0025129423585779076,0.7296523761868494,-9.351124958589807e-06,-1.1951914091657314
YJR125C,-0.6486391885182807,0.45853788306967,-0.00012967239392969176,-0.00012967239392969176,0.2421305638025678,-0.00018577290791021994,-5.188765284328263,0.06674060408472304,0.2962085404617095,-0.00012967239392969176,-0.00012967239392969176,0.12459151876573171,-0.00021729684817861639,-145.74121771828342
YGR221C,-11.724239252147614,0.7689191594863193,-0.04828114498130276,-0.04828114498130276,0.5218596062499201,-1.8308268555893354e+180,-6.419177103684132,0.464671108612118,0.6480543116449189,-0.04828114498130276,-0.04828114498130276,0.6623939801562975,-0.06735223101104193,-1.0785505684308387
YIL159W,-31.215543116028165,0.3138841461626882,-0.16288771485583564,-0.16288771485583564,-8.189009207295035,-0.14622951736068712,-1.5822520886067104,-30.99472916727393,0.43390516503233756,-0.16288771485583564,-0.16288771485583564,-27.361487000592952,-0.1459809161726242,0.09879754536832042
YGR031W,-78.70627210871966,0.741775691546024,-0.00037844856146374006,-0.00037844856146374006,0.7794505183704754,-0.019374142730236077,-10.326661215602577,0.46147995201423886,0.6151042167026495,-0.00037844856146374006,-0.00037844856146374006,0.5048866007507746,-0.019260386114762218,-3.4124337960172806
YDL081C,-54.60636726565824,0.8510004148295537,-0.04802571052966287,0.1278696226790612,0.8939328936903823,-0.09550864334035403,-2.2381221832322997,0.2177586118956032,0.7126223494135646,-0.10093993158549286,0.08694647329550409,0.8211426451859158,-0.09569821545224344,-19.692312330297195
YGR252W,-26.616427275588485,0.7110759111297523,-0.013075356225942025,-0.013075356225942025,0.5906209935044019,-0.04737196525366638,-0.9569995223951537,0.42319180918592547,0.46459315005263024,-0.013075356225942025,-0.013075356225942025,0.4709019222058125,-0.047913003737076076,-42.53964842435182
YLR004C,-134.3947924397774,0.6623624054602053,-0.05279972058491489,-0.05279972058491489,0.6419502163148028,-0.018582353356952908,-6.484802634038187,-0.06244390029268687,0.48627731800785845,-0.05279972058491489,-0.05279972058491489,0.1562314184085858,-0.016492048727506203,-119.63938898287182
YML081C-A,-154.2303546616686,0.7267271766329233,-0.004458792559195901,0.029058905743382768,0.45531820256304756,-0.044733179202242956,-17.632812848306983,-6.593957353529202,0.6095854173184203,-0.004458792559195901,-0.004458792559195901,-2.8233507333585455,-0.04399511769740472,-60.58392934502997
YMR075W,-48.616814067208786,0.8364055506078897,-0.02152494387724513,-0.02152494387724513,0.7331416088549768,-0.8217134416310095,-4.5254701122142675,0.14301381447672246,0.7026988112840511,-0.02152494387724513,-0.02152494387724513,0.6404016159836492,-0.023869530495907343,-1070.959024838054
YMR110C,-386.5239077764148,0.3581802319884836,-0.006308868546540447,-0.006308868546540447,-2.95877352497942,-0.07503146839984498,-2.3471806629547984,-0.39457805787122524,0.4124279832779778,-0.006308868546540447,-0.006308868546540447,0.24425952915011906,-0.07530926299059781,-5.391101851973034
YKL109W,-65.21115233818861,0.6484309987387735,-0.13631907173759106,-0.13631907173759106,-0.16531181822873386,-0.34847336888287916,-28.47770135577266,-90.51340769504594,0.7904958128956425,-0.13631907173759106,-0.13631907173759106,-0.6850653811084708,-0.34916878098187665,-74.10250852152558
YDR153C,-4.436172558969957,0.19988305607211276,-0.20334014356808572,-0.20334014356808572,-0.4287740201282857,-0.0935732616169418,-8.726144102451306,0.29716290137106416,0.25010742085164706,-0.20334014356808572,-0.20334014356808572,0.3447459429406965,-0.09389471173519381,-8.876172531232443
YEL048C,-7.5631177277807,0.680235300046939,-0.003034880045026167,-0.003034880045026167,0.640652523637217,-1.4784641316066245e+183,-3.02391553022096,-0.9878566628125627,0.5337365947571728,-0.003034880045026167,-0.003034880045026167,0.3268547471333362,-0.00462654225458059,-48.18258757192197
YGL037C,-162.49149542338614,0.06507016362899543,-0.0004424701433780598,-0.0004424701433780598,-4.14862919229867,-0.02572736117609753,-4.80330108758847,-3.604915843451443,0.25744131305535434,-0.0004424701433780598,-0.0004424701433780598,-0.05124108903103508,-0.025709623671619886,-5.571700152041904
YGR038W,-18.810038370167124,-0.03860804623090308,-0.21275101139659136,-0.21275101139659136,-1.5969433307085947,-0.23028723112432026,-1.9475515572390427,0.10704194514057686,0.10759059971666163,-0.21275101139659136,-0.21275101139659136,0.07375368446361352,-0.22934218846232257,-1.2720067153983305
YCR005C,-2086.5203401703207,0.26106665989105904,-0.025712465336226398,-0.015003039952419028,-1.8813225701865868,-0.08658597375160904,-7.949738482400784,-4.784255449285387,-0.31062891216751165,-0.025712465336226398,-0.025712465336226398,0.15434661726571974,-0.0870552845849919,-32.90349657370474
YGR246C,-48.104982605650875,0.7149954778320506,-0.003502248865512314,-0.003502248865512314,0.42883692159370257,-2.7259200458186853e+177,-4.985019592910483,0.733635950496403,0.5470163625257618,-0.003502248865512314,-0.003502248865512314,0.7538188623970454,-0.2312245392588479,-74.31181967137879
YGL243W,-249.77276098995765,-1.3713143325364352,-1.1042842404441338,-1.1042842404441338,-2.7067165596178375,-0.04336516920924538,-8.482755260485416,-4.913905286936292,-1.0072006960310285,-1.1042842404441338,-1.1042842404441338,-2.3369731643804617,-0.043212989733016016,-199.2439629056201
YIR027C,-255.27162706504828,0.7615937096171602,-0.03641127930112664,-0.03641127930112664,0.7884093347596118,-2.4985670421528994e-08,-12.5712698240995,0.6934841463551881,0.5563379257168473,-0.03641127930112664,-0.03641127930112664,0.39298269071107406,-2.750725418776412e-06,-45.66409748491139
YJL047C,-18.469790310759752,0.791801030511118,-0.05523684905794024,-0.05523684905794024,0.7421909035127093,-0.005548219045167224,-6.908321025948784,0.6506481313365422,0.43382958578466846,-0.05523684905794024,-0.05523684905794024,0.6790921927939033,-0.006027168115243731,-551.4418229182731
YLR284C,-0.21892157104568555,0.9212591072574037,-0.08346586410566625,-0.08346586410566625,0.8476702091353678,-0.0918511470990353,-2.007424816073922,0.7597835650506461,0.799649260933345,-0.08346586410566625,-0.08346586410566625,0.8497576739769576,-0.09132316632718807,-2.55850137038125
YPL271W,-0.9751557762872662,0.6954141077586269,0.12326463097301288,0.21955420096996014,0.6316445227924982,-0.05298948846391882,-10.996701672401937,-1.89980423150956,0.6260719022434913,0.02069974097336791,0.20731132509160488,0.6373737740567116,-0.052972402229574334,-2.249160155673215
YNL079C,-66.13384185917526,0.8814969107461526,-0.06870970314233205,-0.06870970314233205,0.8680419563069319,-0.015897217611516634,-11.807774698553843,0.49571822620588923,0.5166414876733612,-0.06870970314233205,-0.06870970314233205,-0.16848562852260418,-0.016132075427446768,-1789.0451565037615
YLL026W,-19.17708785987944,0.6720875096945483,0.0038544472420611875,0.0428369678145234,-2.0925758910787144,-0.08677644322235745,-1.7068080074399932,-65.93029141910043,0.5654397555576316,-0.0004562049043097538,0.005033293548318496,-2.3931458557539904,-0.08678806229395541,-12.024274665255586
YNL078W,-204.23702348947393,0.7547047492509391,-0.02069410311177844,-0.02069410311177844,0.748088360695776,-0.000514415445036942,-6.998395305517179,-2.5824227795466093,0.7284003199074869,-0.02069410311177844,-0.02069410311177844,0.6193288994529933,-0.0005447237237188318,-17.84843627096349
YBL064C,-320.61808148454037,0.30170629790341974,-0.01288376241445155,-0.01288376241445155,-2.522969561397322,-0.00507410422657828,-6.5356162006611465,-3.1453276222511333,0.394627676220934,-0.01288376241445155,-0.01288376241445155,-0.03867888080427684,-0.005028159502187712,-6.821877213335614
YJL048C,-433.188291123906,0.5951907612614694,-0.1540048860582952,-0.1540048860582952,-0.7128533879244152,-0.17390126464390887,-12.788159950010138,-13.104800051917104,0.586676784885345,-0.1540048860582952,-0.1540048860582952,-0.7339638992956761,-0.1742183936219026,-2.954769108666648
YER162C,-24.563560911822584,-0.875166760341143,-0.6659393842451953,-0.6659393842451953,-5.9688091469752464,-0.2997550000207385,-3.2596618393270536,-0.45991136887537376,-0.5351074260037603,-0.6659393842451953,-0.6659393842451953,-0.009669181885482825,-0.30199211165796314,-9.192334081749062
YGR036C,-0.632085060161506,0.8077665313471729,-0.017135997041950457,-0.017135997041950457,0.725492995434319,-0.024860499773775135,-6.556625196283592,0.30355301623590547,0.7081969472270652,-0.017135997041950457,-0.017135997041950457,0.5601172787428688,-0.02675258090792676,-24.526352461596037
YPL131W,-41.860102254006115,0.7901802180955562,-0.06974969284145494,-0.034498287490144275,0.47488812624051413,-0.09227482052463731,-0.7180254541836526,0.6998318983943561,0.6699605179737826,-0.1181035115466984,-0.1181035115466984,0.7993806998622468,-0.09211127181931134,-1.6477472904951238
YOR340C,-199.56375339489338,-0.009364101096324573,-0.001097417934672773,-0.001097417934672773,-2.6925996437036357,-0.0005695987267393399,-1.1669636690347072,-22.10680790207448,0.2114539464084445,-0.001097417934672773,-0.001097417934672773,-13.707893688066617,-0.0005679205275332944,-30.888327715135897
YPR118W,-40.33423038168452,0.6064682631671716,-0.0024718654863320477,-0.0024718654863320477,-0.029843266208884778,-3.585164806714717e+304,-0.1807206390650835,0.39476968329214657,0.37717431227741605,-0.0024718654863320477,-0.0024718654863320477,0.4498514325839592,-0.03254132143165722,-8.6457910795981
YJL130C,-3.4324611262239086,0.8354359574528082,-0.020757050479588424,-0.020757050479588424,0.34134291790682236,-0.03929335864722305,0.679040666594688,0.3578477150774204,0.7274545828011352,-0.020757050479588424,-0.020757050479588424,0.7883155789687828,-0.03918126744421935,-2.0441920432503307
YNL186W,-36.265816348009274,0.22120328500344055,-0.14616640451753837,-0.14616640451753837,-1.0984024523511464,-9.581380507762363e+226,-7.34039433846972,-1.6990567622037775,0.15944850958813617,-0.14616640451753837,-0.14616640451753837,-0.7881450919113049,-0.20724641000842103,-125.18005545769019
YOR284W,-0.6756451305399698,0.8430249484974102,-0.00574353072043432,-0.00574353072043432,0.577684771675036,-5.101586382227907e-07,-6.821053375618711,0.8212243139402874,0.712040298589262,-0.00574353072043432,-0.00574353072043432,0.8446438798320426,-1.4833620296972327e-05,-6.664887476772851
YDL036C,-100.14324373106547,0.7218777591193959,-0.014292004757947563,-0.014292004757947563,0.6470520416873418,-0.0476341019029527,-7.4090549739460005,0.5319123665393979,0.5031113627791686,-0.014292004757947563,-0.014292004757947563,0.5411143218589689,-0.04776836347170321,-415.4645270546626
YGR093W,-36.28474867383614,0.7866466038873399,-0.03639383951981778,-0.03639383951981778,0.5619448424697231,-0.006933236882606275,-4.682203143001066,-0.6853631886012979,0.5878007797276181,-0.03639383951981778,-0.03639383951981778,-0.6306507596879556,-0.0071152801493779005,-1731.1185129493076
YFL038C,-52.566889569077716,0.5820183598502704,-0.1416777338880839,-0.1416777338880839,-0.3590666674848917,-3.9213009567690114e+264,-0.3599751529649948,-4.740766100756888,0.5417008923876496,-0.1416777338880839,-0.1416777338880839,-4.409817495643809,-0.21702470159520582,-1100.1738772122799
YER042W,0.16963368841918458,0.8775759531665656,-0.019514507385258284,-0.019514507385258284,0.754517383115084,-0.047061171481236785,0.7641777198062953,0.4735268608161014,0.7539891014761416,-0.019514507385258284,-0.019514507385258284,0.6751715904575247,-0.047047956004002245,-0.0549836483362085
YER060W,-138.79182598345898,0.5272727973432041,-0.12500502464537,-0.12500502464537,0.5350431563732723,-0.1637405566886878,-4.004289531210494,0.29649505160284995,0.4751215819998419,-0.12500502464537,-0.12500502464537,0.5021898471725231,-0.16769119098762197,-33.41628235074998
YHL015W,-50.030030131978016,0.6768274678542144,0.030751814644850772,0.15002821368664887,0.7666855273116411,-1.354601465382581e+241,-2.359969462757782,-0.6559254515425819,0.6879265617280195,-0.08031163398867847,0.06606117495146047,-0.46213396977477705,-0.13940025740290918,0.5133121756635879
YKL004W,-547.5168072213603,-0.2175788197633457,-0.0001778093056641339,-0.0001778093056641339,-4.1111257354892174,-0.11632647080921621,-6.085642431107481,-16.176014161862877,0.2104996055721552,-0.0001778093056641339,-0.0001778093056641339,-10.391650978163277,-0.1163309272853763,-21.46312463069473
YKL157W,-4.102919495749994,0.012863436368009906,-0.14867111910702624,-0.14867111910702624,-3.963031766118279,-0.16665457545075424,-0.43562747842779603,0.1101899743800594,0.06921375825113363,-0.14867111910702624,-0.14867111910702624,0.22122594152836272,-0.16735427635929856,-0.5429521104765731
YLR121C,-58.265593621704234,0.6076992955545815,-0.049451000406718126,-0.049451000406718126,0.5833456133754942,-0.05622722147319803,-0.7595285461033903,-33.472424740022234,0.5504387851595218,-0.049451000406718126,-0.049451000406718126,-1.63821969554672,-0.05609568416640043,-24.950812857343585
YOR048C,-39.70277359678215,0.6310570586918922,-0.0020513322795168154,-0.0020513322795168154,0.6776692744721567,-0.03587082873423131,0.26740560462172047,0.4203206533175423,0.44704969868303657,-0.0020513322795168154,-0.0020513322795168154,0.6128672784670202,-0.03713523611524683,-476.2375475197459
YEL006W,-40.80908781818615,0.7184902610453154,-0.17680102047794066,-0.17680102047794066,0.5327076953635028,-0.008224107249012347,-1.136964487974867,-0.4017645761475199,0.565565263088837,-0.17680102047794066,-0.17680102047794066,-0.026957577030272795,-0.007937632081188806,-474.0892584574553
YKL176C,-0.1953305205207354,0.8622456692424847,-0.0048161490171108046,-0.0048161490171108046,0.7232512432165712,-0.027413290371462562,-0.8443608700395371,0.809979824946327,0.630784401378962,-0.0048161490171108046,-0.0048161490171108046,0.7888038471091308,-0.027154167447426714,-4.465614663688535
YLR010C,-32.794938259962116,0.8136130553417709,-0.04485309630678502,-0.04485309630678502,0.7303369309641736,-0.040470819457117724,-5.751168438601919,0.4555911986704374,0.6305311429681476,-0.04485309630678502,-0.04485309630678502,0.6023432970799028,-0.040819527049754,-18.549414495357475
YOR057W,-70.49283363538592,0.8129679957238525,-0.0673387048981906,-0.0673387048981906,0.7376450452973061,-0.01686556513601367,-3.9678534866017383,0.6811538246125697,0.6458721884141214,-0.0673387048981906,-0.0673387048981906,0.747867171772584,-0.017512564493898486,-3.630442291176786
YBR022W,-0.04784981778251707,0.7508999390149401,-0.06759266985028956,-0.06759266985028956,0.6121395595438393,-0.01843821984490801,-8.431817727605052,0.5891570946839527,0.5925871120481643,-0.06759266985028956,-0.06759266985028956,0.6764176520163188,-0.018355097722627223,-35366.119861207924
YKL178C,-60.94929653369853,0.4991140536037495,-0.025629070761523876,-0.025629070761523876,-3.481411598144904,-0.008787552119978947,-4.015453355021807,0.04089776502489384,0.31354045904326155,-0.025629070761523876,-0.025629070761523876,0.2583575481141702,-0.008563422367193763,-0.68825328411334
YOR320C,-7.450873357372499,0.7473523086296547,-0.0071556464648312446,-0.0071556464648312446,0.73043968461429,-0.02425719036966778,-2.3453674968743927,0.6190333855097345,0.6025528891702856,-0.0071556464648312446,-0.0071556464648312446,0.6757593168039431,-0.024415992772098383,-4.636214176923576
YGL090W,-41.11210636194537,0.8177969611314753,-0.0347346519054903,-0.0347346519054903,0.810621005276524,-0.09585823380303715,-2.2609864227193857,0.5451210813799554,0.5902703336433384,-0.0347346519054903,-0.0347346519054903,0.5734697992658916,-0.09607284418562112,-49.858008650802255
YPL274W,-221.00843351230935,0.8710389127690314,-0.015256223990043338,-0.015256223990043338,0.4656780996489003,-0.0749341922915101,-2.2709620201652987,-1.0481556206920972,0.7270900621982209,-0.015256223990043338,-0.015256223990043338,-0.5783127888467086,-0.07486635708749856,-1.2563841358827514
YGL160W,-1.299371258688156,0.2231138267350965,-0.06096996443624758,-0.06096996443624758,0.019116169432386032,-7.285874800186965e+306,-9.42710438787045,0.18050470879824165,0.25458380772706324,-0.06096996443624758,-0.06096996443624758,0.24933226546273424,-0.014008154921447469,-17.797500384507188
YGR277C,-5.0249352819125725,0.7252820710068721,-0.059714681507232914,-0.059714681507232914,0.6721550896997465,-0.011534245092339246,-0.6359775534706265,0.6158220753792502,0.7109088295451935,-0.059714681507232914,-0.059714681507232914,0.7194819676424407,-0.011346797276837073,-9.306345378187144
YGL067W,-9.819500034382324,0.5928592982649603,-0.02355405736720395,-0.02355405736720395,0.5816646308428777,-0.007732428431551641,-4.464257118371173,0.43142890575262627,0.33486677421577216,-0.02355405736720395,-0.02355405736720395,0.49126853664642,-0.007497724262363947,-105.3222156621287
YEL059C-A,-19.50674373509106,0.6566189873381502,-0.04433322764497172,-0.04433322764497172,0.6423141068368134,-0.01909463033283476,-17.125582050937766,-0.7779083402862739,0.5329713595430062,-0.04433322764497172,-0.04433322764497172,0.6989250151029198,-0.019099313912896765,-7.034752875902415
YNL123W,-6.240212449859496,0.6517937178555163,-0.045303026360265175,-0.045303026360265175,0.6675298406930767,-0.0022479647530695424,-2.514734240933292,-12.276160842918625,-0.4512105469094996,-0.045303026360265175,-0.045303026360265175,-1.2844298748806482,-0.0022752512387114177,-31992.855064721007
YBR149W,-67.32450829837717,0.2809025334535975,-0.020719692585166927,-0.020719692585166927,-0.16093399088655835,-0.07031611347661615,-2.1776382561419005,-0.05809375985631715,0.34325897282658113,-0.020719692585166927,-0.020719692585166927,0.16254206531155124,-0.07070013617175652,-1.9468516961606284
YLR191W,-31.96243706964035,0.8435813989131836,-0.0694813016537772,-0.0694813016537772,0.8252381930644979,-0.06760928081804041,-9.146183249630521,0.7308076215177477,0.619048593442457,-0.0694813016537772,-0.0694813016537772,0.7489581986219109,-0.06649849158765142,-39.57222063812526
YIL084C,0.05825000265000457,0.8240709058178767,-0.018361240432837045,-0.018361240432837045,0.7173636374244411,-6.570399243833309e+189,-3.8659297967205486,0.7349932678237474,0.6900055452508593,-0.018361240432837045,-0.018361240432837045,0.811649537896632,-0.07346740164222632,-5.7055702335579985
YOR198C,-110.79648412712825,0.7503686952345363,-0.019014718243900885,-0.019014718243900885,0.054540278758095084,-0.00048305407731064065,-3.887224516112691,-1.3638787574440938,0.31226466779372886,-0.019014718243900885,-0.019014718243900885,-0.01728929969418913,-0.0004752994481833639,-25.54970647514239
YDL230W,-1.9292672871440644,0.9115451369973402,-0.20009405384804224,-0.20009405384804224,0.8208578879846938,-0.1263676159908529,-1.6323618287574737,-0.4543865023777689,0.7451939636087817,-0.20009405384804224,-0.20009405384804224,0.08619440356690855,-0.12394734279719288,-2.657676347703808
YNL084C,-31.359363417185918,0.8206644190603087,-0.0913340433634604,-0.0913340433634604,0.7365095241439519,-0.015011566992060521,-10.044667480237367,0.7353859574116541,0.6425681564972743,-0.0913340433634604,-0.0913340433634604,0.7673632623714289,-0.014721365384896323,-17.8346661789601
YMR217W,-42.46218025408038,0.5483124180718814,-0.2189024096765151,-0.2189024096765151,-0.6984700388746727,-0.08934657918736533,-6.88023447749561,-1.7818507166197421,0.6548067973788649,-0.2189024096765151,-0.2189024096765151,0.19823130564055813,-0.08980447139311809,-4.678222422873088
YBR095C,-11.484480584486285,0.7972917271721495,-0.03922762125712187,-0.03922762125712187,0.6425985342175984,-0.04068326523327448,-2.3701093737315846,0.7310049470893725,0.6296471704290767,-0.03922762125712187,-0.03922762125712187,0.7446644920313035,-1.9399055714943674e+273,-12.95738950027096
YDL175C,-12.40071998892705,0.8429218457273202,-0.04493606342685075,-0.04493606342685075,0.7307462367366323,-0.0071333033576082006,-7.3308211427993,0.7953268301054999,0.7566615258448512,-0.04493606342685075,-0.04493606342685075,0.8485154778401912,-2.2663286617582493e+185,-18.242009013575235
YNL038W,-16.174769166226827,0.6502838172506495,-0.0015021209787777767,-0.0015021209787777767,0.4841695233316756,-0.008791188741668732,-0.5984167992024103,0.245204845278171,0.48465175514118375,-0.0015021209787777767,-0.0015021209787777767,0.4264070985464453,-0.008780709388073182,-131.96027292230175
