,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score
yerB,-0.19390272644200146,-9.566336806698548,-0.27231970695333074,-0.025652224250990452,0.06675884482959304,-0.14423205839271147
yqcK,0.2592242029782146,-25.699372189308384,0.06742940204047765,0.05710656564691041,0.17680388028986183,0.32678782718438404
rpsR,0.3202024377339834,-11.4415912648892,0.005300691892593079,-0.1432280257927041,0.1447968737380294,0.0659115831740027
ylaD,0.38372755706439876,-25.146586935132866,-0.18706844071651418,0.2150148992548554,0.343812398085485,0.41621309516944105
mreB,0.8749255052202762,0.24729083678514407,-0.2087966865328268,0.03478559563688077,0.6205055605078937,0.5559102240031224
yqaM,0.5813102472156514,-19.209257677865814,-0.4511793960449866,0.44024598948163396,0.41570930057657784,0.46382493299935346
glgA,0.7506217874014909,-2.561732192918066,-0.5749032786802573,-0.4647617207683661,0.6703595647418769,0.4778492083585517
rnhB,-0.2736605967493442,-42.300184311525584,-2.6414932543678833,-0.35617975561463444,-0.3320288339092765,-0.33370556734833356
abh,0.6856524818748336,-3.0817991154750572,0.2898479758234086,0.4704200768631108,0.45342696327760434,0.6772724393441074
yflA,0.29833011823277433,-7.4134473293495535,0.17790921587839292,-0.16385219327881684,-0.0005558683266535525,0.09195486124117846
sspG,-2.1655240230402977,-555.8183073409671,-3.104983565413411,-3.651144125366306,-2.169189490631341,-4.616645464752707
manR,0.2535769485725725,-24.58306950624117,0.3686168689529943,0.21910751630974779,0.16976837738250883,0.24400758450341253
ylmA,-0.08418605435674231,-33.801869988940915,-1.3167361502092683,-0.12778184676924398,0.06404907311895147,-0.5663802001903051
yuiB,0.6070944214196482,-1.493894466603769,-0.7787539122107714,-0.04383251419056888,0.5902435542039369,0.33817859506545056
yebE,0.27416611537509405,-19.42177837332106,-0.8006663552851336,-0.2978235230365933,0.408789879648888,-0.07173025453129478
pgdS,0.6133429956650542,-3.391631092779366,0.3482591840582656,0.2761473649145736,0.5704847971751558,0.6979350246105583
narK,0.4410673921373772,-23.21837499919806,0.2158693389033508,0.2105594782190312,0.362502989042785,0.3610129252190287
ywoB,0.22696278355231891,-25.86602654087772,-0.19771160666473175,-0.0833935049313459,0.2759666612268241,0.06776058441226618
mmgD,0.8352930651528641,-0.5864059924338334,0.7019637972769192,0.0386657472266968,0.8928768258417176,0.6696629407073957
yfhS,0.46063543078953595,-1.2408546195331582,-0.07400160619492957,0.18400644992634163,0.20451209921136038,0.4469485268693487
dacF,0.3763361805009038,-0.9617602726958716,0.32414946967102143,0.42761171098156525,0.4418073303462725,0.46489060226107315
yfmO,0.3702011989131896,-25.239496412430064,0.07041778744097305,0.29796198115434636,0.3085074327067091,0.055446578584580686
yqjZ,0.14358385998665957,-15.183336400394666,-1.8254629095648043,-0.23397025646488157,0.23516355513717768,0.5288471420516201
frlO,0.20622147749552466,-1.355986283302995,-0.06088606355307724,-0.010493324884725652,0.08285050149410866,0.08819301023292314
purC,0.6298832403094681,0.04473393891147592,0.5588903393084124,0.34224840894575537,0.5385566159427573,0.6887021761654761
cotS,-3.441563252138619,-29.453413002559767,-7.653995317753269,-2.884252984315972,-1.2418422307857475,-4.097151163427234
cgeA,-7.625476505580805,-97.97075427575881,-18.348366655179934,-6.638708939863266,-3.513707237386275,-4.585362538198133
ywbE,0.12327378819830104,-5.964462135910723,-1.1895976389144827,-0.2897145769402498,0.331364860607791,-0.19334661229676708
sucD,0.2977661418318239,-0.004084145381465731,-0.05968292540681008,0.05800428930072232,0.1360096327227477,0.32623790933212626
epsL,0.16430819168736976,-10.313801068528909,0.185511784830381,0.2955902571833906,0.18036453614802128,0.057855159152351954
iolC,0.731569182146824,-7.66449670596462,0.36865962257339313,0.46389345178948893,0.687683915009685,0.6384874528805953
metQ,0.30324794659483234,0.1369143814263487,0.037941363166683506,0.11523690258981778,0.2960310370871745,0.4527626248437725
tilS,0.12871141732626035,-2.843659507136632,0.3833049280811758,-0.28118799241134873,-0.21459935044832523,-0.28769613224018165
rplL,0.5176517529997495,-8.300261195765325,0.49706635303895674,0.3057409515845021,0.4872647048575548,0.3874810386259008
yceG,0.1786388041216017,-30.895352909097475,0.11357295359267439,0.26147695800940707,0.2018292882785202,-0.1177936526154284
thrS,0.5226398667143493,-1.3891806706421588,-0.18642284299267953,-0.0867462721134955,0.513612168196449,0.4499215944784716
cotU,-0.03119092525694933,-18.371385930383447,-2.5932681598884844,-0.7300352026461192,-0.27974190811848354,-0.142728623400876
acuC,0.35709425211125057,0.34455414160540043,-0.27893293227818283,0.04564541093705288,0.3097075683711369,0.3896786193214149
yydC,-0.49772467761869765,-57.7509528663558,-1.4703509976401228,-0.3775409643475387,-0.6558258985582577,-0.631624363717119
ydjH,-0.5460788136334063,-52.15740876258876,-2.7205872406890657,-0.7714193312902704,-0.43878517048821,-0.8185113531777917
ykuN,0.6902758568048684,0.6869393463024702,0.5130931715814713,0.4785185145128664,0.6415716787814169,0.8525045357296641
flgC,0.8286819205916021,-0.39737486757281304,0.600988407902525,0.5689315744339605,0.7356987110135834,0.8925899006676664
guaB,0.0494656524954854,-2.4010391575227246,-2.2717947502277624,-0.3074157745598738,-0.021793251105689748,-1.6030563426041526
carA,0.17449125327283155,-3.1293646783750466,-1.592827176431216,-2.653222752227809,0.08756500907423814,-0.2075710359801095
bpr,0.3466100876704319,-0.7925523049132153,-1.938152455527995,-0.36305666117232205,0.2136845021578404,0.2598395926192668
copA,0.21133775069019167,-20.97047642050028,0.26082747112872995,0.02507606407071905,-0.042610349417072424,-0.6997653923497889
ycbC,0.36027249101660574,-22.174512634669963,0.09559779785972333,0.17590050731158147,0.37290776549885296,0.3353987792634824
cymR,-0.11663817523829101,-12.262611137612861,-1.2778069642578904,-0.21419735177798205,-0.02732952052714266,-0.2845300316336561
yodT,0.6987064117259714,0.4248792164181363,0.6184029158118868,0.5806976873568315,0.6583038886509972,0.7399529891374561
sigL,0.3259272494239568,-11.37657817633752,-0.8132879670194684,-0.2565107889929157,0.27431098351553695,0.3821625472814716
cotA,-3.3117699587766634,-27.171997759768303,-7.261564911062772,-2.666793929162405,-1.3653596602951605,-4.3756618542389685
spoVAD,0.7711912309145863,-4.656349272158908,0.29208710895003576,0.39322903439878854,0.7200980420237635,0.7290547949503122
hutG,0.28917600350608785,-1.298359409816511,0.5811234230603062,0.17003908068441487,0.20124078476022478,0.318321520493572
ydzL,0.16025865265050643,-29.560182195181135,-3.257518245064662,-0.2715518073692442,0.20855094468187207,-0.014956064739734876
licR,0.08795930854676681,-42.48362712154896,-1.4050000316010904,-0.08692884293261738,0.10742209384059676,-0.2728044324174921
gmuG,0.31018408141500275,-18.00961693638122,0.2520724858162431,0.21725898328362614,0.1967729955477605,0.27254162842091945
dprA,-0.38530347142660637,-49.781724708795366,-1.1095007920139204,-0.4278059676688257,-0.19922589834080662,-0.7706971949719121
yvrO,0.532658859664469,-14.351053575875422,0.267494804896389,0.15350267828520625,0.4869656274419719,0.5075206646899153
cysC,0.8072734375313981,0.7912925890546947,0.5545210750062831,0.5505084651425276,0.8079269352671636,0.8222517477347017
xkdS,0.22453949037583132,-22.740419330527118,-0.15369541904314654,0.0862246019212316,0.1601964244212355,0.1364537175991536
mdxR,0.285031905358362,-24.675992201012917,-0.4981669442165304,0.1502418384551203,0.2596376297022507,0.27062893567446555
ywoD,0.5588078110558861,-11.756121288660228,0.2745524603570735,0.035346098364202105,0.5040680331924552,0.17931252373536444
abnA,0.64121768065527,-2.4265488051543365,0.6158898356975953,0.4756136715479471,0.5634622813965846,0.7233150497922043
purF,0.6048776902927346,-0.9721529732174956,0.2862441189214844,0.3148885294338598,0.2875342989195865,-0.18588477747367516
motA,0.4130450438215999,-14.356287122617665,0.04665706074636766,0.1081850513430328,0.22908984567252155,0.27868641169771924
xynB,0.12875885548826238,-28.04161329649818,0.1403313694510171,0.12880288965306075,0.04563933383184371,-0.08320481602616248
mntH,-0.45160161975210533,-30.199790339476415,-3.171498987864309,-1.4023564423664538,-0.579728200039646,-0.25773275669144824
ywrB,0.5240310040642119,-18.018286166474756,-0.5710098197973776,0.31807014814461243,0.43075711313214904,0.5327543326425741
pksN,0.3019058461445048,-18.898436097735978,0.1775470997171652,0.35538874648308394,0.1364666842292377,0.02404135049468037
yorD,0.7988140814868533,0.34566281789804587,0.08755912885805062,0.14411181717831323,0.7500877307786077,0.8776030476487696
gerKA,0.5219667770283628,-14.618370312010134,-0.39207375065781536,-0.2108168400561452,0.5095114528873469,0.540840633053046
ptkA,-0.05757317269671969,-34.5119956310265,-0.38648019247808385,0.09872281528050852,-0.09012958257342896,-0.07512236968172492
melA,0.5969743478166242,-10.202536415158571,0.4173072510318966,0.5074539416289354,0.5461796917987043,0.46255855509108657
spoVK,0.6652857969685912,0.1301567221727471,0.68202144884144,0.6193227960057531,0.2919797333323939,0.6587077419606071
yusS,0.1710357271544466,-25.50516081232657,-0.9592540473686946,-0.36428593187467295,-0.25503023628265087,0.05376912908213061
yobJ,0.3950183710912786,-9.30299552160774,0.3568955102533944,-0.007262069252520265,-0.2834042974222757,-0.13411624141252232
bmr,-0.11250497130316539,-37.7642430023547,-0.6563437481663952,-0.4328089889572033,-0.3074730740009941,-0.6356322788674764
lctP,-0.009156143524997162,-0.224038276210625,-0.09337697216718643,0.09444615471775986,-0.1504206560002812,-0.3393416425963627
yvgO,0.3472313085296598,-0.0879323556424132,0.1779065829331754,-0.11715831450108505,0.33278990092693705,0.17368506289976782
epsH,0.6219869786847099,-1.6465387740282909,0.471888697801799,0.24796051146073483,0.6512708544059642,0.7637549651680756
mtnB,0.6445809059354677,0.4231891897271568,0.25261635025388485,0.34159165124972635,0.5691179106523281,0.6589384001444741
glpD,0.8871558701706718,0.6408425575565954,0.4403443461473029,0.7440230136209052,0.9430960077793562,0.9267451031348877
ydaS,0.055847416464627875,0.08645063114568663,-0.011934118532612503,-0.01180650751269452,0.09580332620220267,0.06276343827034658
citM,0.39384669118176774,-23.927006638586843,0.570611706398517,0.417024841864704,0.3814342159900852,0.42869759877454694
licT,0.443230837586692,-17.664725885790947,-0.6080736735091621,0.08390233023160065,0.3767201843757946,0.46485602071290844
epsD,0.7577186382325257,-1.9745475910171475,0.4781745231340885,0.2578679560538978,0.7557676953715743,0.7134377784065002
pyrD,0.14512493828423845,-20.45769740699382,-0.47379539277464966,0.03775790241416754,0.056712776208990845,-0.27911088027136643
sacB,0.38488072887774083,-22.442239854783782,0.2539526913672908,0.19495325646377815,0.33157004702278603,0.40383164453529186
ydaF,0.5472043522481818,-4.510395691112074,-1.4242138272230407,-0.1410337129109871,0.4602575204479008,0.03679882765204201
opuAC,0.465624461400044,-1.0962895228585787,-0.13064327203061943,-0.23746611508298088,0.30818422250104016,0.4236443074539227
era,0.3621536845119143,0.30469184564218,-0.3390715837370737,-0.2393890821868092,0.3977484575263799,0.120656151506353
acoC,0.3693316663530609,-1.527970956229579,0.2545517908485141,0.255912410559913,0.23773843671153871,0.12672311262736868
aprE,0.7591114856010434,-0.4232668176514811,0.48853585568885916,0.2865444708469228,0.7049389244508923,0.6952545017060298
lcfA,0.4874702150577199,-2.448900498834263,0.46864120185849933,0.22324878816876403,0.43670477824373044,0.4701790560642777
yozQ,0.6539396759663858,-5.621724070541909,0.08945775814140022,-0.03577960526429114,0.6492266238540181,0.7640277234454117
appD,0.21622442818888088,0.3125949227384929,0.1309211182825335,-0.08499501588396385,0.17605110675598912,0.22164455478344947
yolC,-0.16764104672891222,-33.795367404405766,-0.9962799490309473,-0.6206584272376878,-0.007497636586797585,0.004741131079092353
yabN,-0.4131352483969897,-52.17827299744129,-1.0008669282237808,-0.3022596233730388,-0.5096307360861458,-0.48689346260510447
nagA,0.009698296818875352,-35.69711316064171,-0.3522387220505907,-0.041238569132337366,-0.32994361864564725,-0.27158093223572166
ytrC,0.1850209685364228,-31.00946991580203,-0.1495872232401083,-0.08975133781104039,0.1741816264795163,-0.12011263217835566
yvcN,0.3449535975440843,-15.888220300687163,-0.1923985553294829,-0.030040535064338236,0.31153633817570436,0.34225360533515103
parA,0.6661741525087838,-8.925336116980864,0.17318604642375401,0.16345182883163878,0.46400461786721703,0.44971159941689254
gidA,0.36314538931750806,-12.208771192322335,0.12277752886185611,0.011553431125328029,0.2804632654046181,0.02748048941960879
catE,0.47084536591881443,-7.188960345067548,0.47223750691817656,-0.38957454753168164,0.43881521336023344,0.30574231930875495
yxbD,0.5359361773942728,-9.706444351251136,0.3393642672660181,0.016121076505585585,0.5781514410653663,0.4459670832259972
pbpI,0.613422917197538,-0.6781792744003932,-0.5259616586411779,-0.39318330903040555,0.46186927658447074,0.1093585703061225
cypC,0.32163719644958455,-10.463982752168485,-0.12374340303126585,-0.11700230190182759,0.330435899613825,0.2038685517028752
tcyJ,0.7087906850334349,-0.14579217826413915,0.13061176777939976,0.428968577342293,0.6504323596120696,0.758249486501827
mcsB,0.27173561099765164,-4.713877279617142,0.04354858404242368,-0.8092782910592322,0.2646264255296443,-0.3139057501096798
rsbV,0.6972377095415585,0.1074252008396197,0.29385368055818517,0.12045045409637023,0.7262008175800697,0.12186202480215069
yodP,0.7198793920173661,-5.200157644847534,0.22361831416390887,-0.05049566512978343,0.7112207865514796,0.8368462244059902
sinI,0.5779687822607628,-1.8674802418885204,0.24523129389542886,0.10445857379686996,0.47510319200757334,0.43841609187350494
fmt,0.5050122483423651,-11.02786646588346,-0.569851040106842,0.013398157534771138,0.4291997905984518,0.5384476376962757
purM,0.6973014620523901,-0.6536005757913583,0.4302464896920414,0.3251999397933304,0.5076764183052849,0.5828556776980498
yfmT,0.47933625154327997,-8.504232682538285,0.11907246922121661,0.1575128848397287,0.3390339193912225,0.4140353401898398
gpr,0.7145380628622416,-6.8209775435413595,0.3903708690809292,0.23742715153476768,0.6813557477639249,0.5266031381450027
bltD,0.3134339879146668,-24.68896854206628,0.05996395827843082,0.20097082480842066,0.17668128413975825,-0.011952748063292384
resD,-0.00619058800470329,-3.7156101821971728,0.19455253073911616,0.10389219987204479,-0.2296824989491364,-0.0194232974106745
yybK,-0.5675055338243484,-56.55384120485437,-0.8373173484172598,0.007009928501450879,-0.5129718422784526,-1.3242990199795361
fliD,0.5514501714166445,-4.600251822514688,0.40525348527929617,0.3214417683438153,0.2893303391808718,0.5797380502091789
rpoB,0.3932072097606095,-31.043675169490747,-0.6094177384279311,-0.27586571878186783,0.43218066013740797,0.049791807586832104
fadF,0.7808642225037771,-1.1268932609689362,0.7040564475589011,0.6606641668644533,0.6041312822466334,0.6549800741661249
pabB,0.1001109787253377,-10.612162155431587,-0.15093220270112973,0.03816117150201548,0.152552557557182,0.07463823903735123
ywdI,0.35624749586725424,-28.708236342075974,-2.152823213275927,-0.3909948001071111,0.15380215798511876,0.31249346062271355
yerC,0.6065308655473531,-0.8681542478229998,-0.1861776404004407,-0.1116990901082846,0.6600625655209235,0.5074546622781626
yqdA,0.49752776763245055,-22.0410746286868,-0.628576746566825,0.36088412891851307,0.41805198171699465,0.31615853277841166
licB,0.23573369092091256,-4.113847463240038,-0.08571416400961551,-0.050963205972419434,0.2751053036564859,-0.12712569951613562
ywbD,0.013174826132095974,-33.190533014775426,-2.6139129196079582,-0.09659817064660392,-0.022882457689463953,-0.5142573893029936
cysJ,0.10613921951337058,0.33414328694677475,0.020263654617103666,-0.11230892026316841,0.1026196579083406,0.30300168864429977
ykzI,-1.4903201106041184,-37.855090210419164,-5.699607571681027,-2.7258122565359084,-1.8099138927867955,-1.6371397414709703
rapC,0.740385659621936,0.22074128331699427,0.43760680680816766,0.5448511087107513,0.7218069802240532,0.6696613571866675
xkdU,0.2391223479087612,-23.912366716200896,-0.2396934933011936,0.09379029868497057,0.28703531766667634,0.22058952708034174
yqkF,0.19112197471436698,-0.16390013057825858,0.2645426805307155,0.18533938141969897,0.19011448037677836,0.15786813775858255
acoB,0.2115616871975482,-6.291236516482958,0.35523235885849025,0.22876727677326303,0.35697961303351056,0.23048744206350724
tyrZ,0.2785625945552853,-25.397784921931958,-0.9630364195463117,0.12988355230111204,0.16852920182038977,0.2573221559594113
stoA,0.36750409209505286,-1.706933797743209,-0.12032759691912864,-0.9465564153307378,0.3677029384071199,-0.24031909909629579
alsD,0.8220565190306873,0.6182085213567841,0.6555198443037238,0.5512282011373298,0.855600064521123,0.9337978108405076
rplO,0.1929836625159823,-10.860119139305505,-0.0455263965893411,-0.09007898817078086,0.07321880675172776,0.33875573604379006
czcD,0.17394030198640387,-29.572115122871818,-2.500151759862763,-0.6337051240120035,-0.47875869768897905,-0.5701401484619202
gmuD,0.19263381922589495,-21.171605550758272,0.2756744380363303,0.23428472075542528,0.24614186380265024,0.2741438174383637
yoaW,-0.09468663666996813,-33.84154626571639,-0.7381899625393009,-0.2410628228499898,-0.16125897233660846,0.09236100683024195
cimH,-0.2747462388745232,-43.73851747896973,-1.2981161322842723,-0.697289720758532,-0.4367261234373849,-0.6172837843559906
recF,0.5528752398776567,-0.981102041677953,-0.8361448267234892,0.33653763571637185,0.27876710316450015,0.17609540429214754
gmuE,0.4159500542236476,-21.23280468744649,0.22863193772217372,0.2979715676402498,0.2850668610996535,0.25026716409326444
rsbS,0.44969969363229423,-0.520128991366958,0.06156407376627582,0.2416471653487975,0.48378564335309915,0.4860756878156768
sspH,0.7368204588120143,-0.40120894364642457,0.7729884380535998,0.5992540047306241,0.7771774836657026,0.8096244720860235
gerBC,0.374580290156162,-21.818795299754242,-1.2204299991088794,-1.2271724155836203,0.2117431956115844,0.14240646053916362
yqjX,0.37832722756394976,-21.290446689425277,-0.8434333478922571,-0.37286638302453334,0.2718169357677219,0.38490471014674155
ftsH,0.2428642925010175,-13.101240723873302,0.06969643895490452,0.015950590909253326,0.08047160560154532,-0.0008143082375422495
yerI,0.9089196982614961,0.727515265180647,0.1030855799267284,-0.035906695912439224,0.9093474679256601,0.8691543438172051
yuxK,0.23193856061166496,-24.795296721927013,-0.6389071450535666,-0.20206578357678362,0.20872626291315943,0.2214398306687504
cwlS,0.707818942768192,-1.4186998684519692,0.7429953165228204,0.7034786951867007,0.606000629897918,0.8166170675064425
ydzE,0.10157302438766969,-26.92645176938798,-0.8362647677071327,-0.23983074573542607,0.07407416368322084,-0.5190944752720155
yngJ,0.4771981746324737,0.48777743141571217,0.6060880295174955,0.6515749425949957,0.6102367864768732,0.6327816742216623
ytcB,-0.016443382170462817,-26.454107603938635,-6.193662982803819,-1.0608672942610657,-0.28417215571404575,-0.16427578585652536
yoaG,-0.7016721038921203,-45.066591399127944,-1.9005370803665547,-1.171978657230723,-1.0324203184548928,-1.9364053400175507
narI,0.34463748563876884,-24.799851662537193,-0.14923390788168955,0.2530974314154264,0.26971922479977883,0.17843305881680005
yrkR,0.2966622601604534,-26.320772160168218,-1.0453449445635927,0.10547413524070659,0.20924263986173885,0.27258743725327217
murF,-0.4540600355114772,-52.723284090724334,-0.9286489747574671,-0.8490042654214565,-0.08492994311299773,-0.5863714819944397
yflS,0.6334947427559485,-8.394162863663825,0.014448094210987805,0.4024669964072237,0.4300547674453812,0.631636867797448
yobH,0.2476648673505094,-26.504567723639234,-0.999890895825057,-0.4637049585654669,0.17548869094908748,-0.04453864581400291
rocC,0.5060895239627272,-11.111178375634607,0.31797066541699004,0.04114611892597242,0.47465621865521457,0.3416436069361326
ilvA,0.6696431649591912,-1.0240560689969436,-0.8253488226285439,0.1357629257784766,0.49315677766450905,0.5133542813403265
gmuA,0.3881463888866362,-23.57203053032154,0.3206791123068867,0.2895247851336742,0.25364770689468175,0.401265933640485
bacB,0.2576965138324182,0.3537804643634672,0.12369505705092998,0.11213314878464697,0.20269239461916133,0.0001057872545623395
skfC,-0.020117751626280933,-23.783365484442538,-0.38158541981859084,0.059498962284842305,-0.07356737594251617,0.16033397362225188
kinA,0.26375447960873977,-5.308520657360598,0.10796959409761442,-0.020855159260874112,0.4106780907524895,-0.4507920011437079
kamA,0.16674509331527654,-2.0331226788564787,0.057510123122310186,0.2247744762656041,0.2364064413805853,0.2014307187907458
flhA,0.014989444777834149,-28.255436016464483,0.22876442273561914,-0.3752096380159222,-0.15243193778823927,-0.08356161624193281
mntA,-0.0004362037248868411,-21.41045291992467,-1.994443949257937,-0.40798223993431804,0.16145678867967983,-0.03998305396282609
rplJ,0.6132618190682262,-4.2056655399692,0.7311672792347479,0.6433910543326307,0.7895953275494816,0.781594146497754
dnaA,0.457487485247139,-2.997564393553208,0.5398695416318118,0.06539534708565709,0.41449677881334224,0.360714086590714
yxdM,0.2637056335176625,-24.342112632797136,-0.6381533297564548,0.2889780564780642,0.376216411136408,0.23642713138803473
yqfD,0.7372529863567165,-3.2587576521628554,0.5979574935981313,0.3220146825655268,0.5507381884534013,0.2570878032171634
yqaR,-0.015609550804749128,-34.80456287218894,-2.22710983664004,-0.2780038674087466,-0.055577182281683735,-0.35220557882724224
purK,0.6996039756868294,0.5142113312858743,0.5613582510410045,0.41226930198513945,0.6629007516352857,0.754146071737222
mtnA,0.3190489059553333,-1.2860671677726612,-0.4668495554596044,-0.02733677705507853,0.12054343633368125,-0.2255747359203366
yhcV,0.7065484855086752,-6.812096895547013,0.2976709855050087,-0.059150802424980053,0.47524949812469885,0.7265833195393767
ywrA,0.5844256722699945,-8.713567722077723,-0.3006874151555201,0.3920574193169267,0.5581229064607447,0.6470842462330129
albA,0.900540204168408,0.5717868303440934,0.6957432659482232,0.15590327866778597,0.9336054663560689,0.8176527295731022
folD,0.880794248848429,0.652007529593364,0.0041299459138726125,0.22370665247040822,0.8379631511356809,0.8950624425459892
minJ,0.3141457395103643,-15.69887456173592,0.0333617291270315,-0.3284027022162175,0.3148311761797785,-0.1833186121639152
rocG,0.43872340425569023,-6.182550276119765,0.37626329014736903,-0.047148602881859514,0.3257625939747114,0.3907817406001739
ylxS,0.6361268965461737,-14.832805758598852,0.5250855301669046,0.6166645165636278,0.5223999358137423,0.6336995083623254
ykvU,0.5746165010475426,-3.769003582866569,0.6226141119361157,0.39463473898937673,0.2899344142809055,0.5175661617819757
trpA,0.8657255477621894,-0.10137179744742664,0.3599610396112439,-0.030100629708323945,0.6942579230203327,0.8122804984523375
yocK,0.3936891899658115,-13.64102908529673,-0.4216979530562772,-0.27990360020344474,0.1679818034041639,-0.0006801582528024319
araL,0.5178535977180417,-17.909126837953718,0.3723880628146433,0.47447379261613,0.3723737003481181,0.45710126369717463
tagA,0.8661388840787262,0.3618471008196784,0.6976971941700646,0.6134285647486288,0.8624694683545805,0.8858078327166616
murB,0.296033974071757,-1.208170754507615,0.11492409274929316,0.21608802894313017,0.16698467210268086,0.2547958315873444
yhxC,0.728979480238445,0.569481306400323,0.22170880075413868,0.44305244601509075,0.7755407390205924,0.8555458009066632
yvlC,0.4883752404951378,-9.22860588080604,-1.3946280487098361,-0.18778460207554248,0.39314384858500895,0.49747779110907897
ohrR,-0.12471146991659232,-38.93577692984479,-1.432345139638918,-0.22914712854503527,-0.10568674180568993,-0.5134502361413145
htrC,0.6194954223708167,-6.182837006048448,0.1758171170122803,-0.3317697472845522,0.6759039602431816,0.7300546130647252
uxaB,0.30036348587681083,-23.59330289764519,0.1608830100730364,-0.11152701764909367,0.3421376712264128,0.29204519636445414
salA,0.4183136491372237,-13.402378947415107,-0.28718925249198457,0.12205352779639722,0.3695460263415087,0.2493471862725649
infB,0.3706747124563152,-5.9876237723523085,0.2194646439836173,0.5682860198096414,0.147568774188501,0.23104078624653213
yhcZ,0.3673158101524159,-7.648794979920011,-0.5420836833403708,-0.5972729863577089,-0.06349620963445823,0.2762900630623438
csrA,0.41996484486768026,-21.67416428615487,0.48956821118202487,0.3401388430929009,0.2970031480528257,0.3427217326310088
tuaB,0.6368392454640789,-1.5251302665403617,0.4039884756307762,0.3200879176054683,0.5260192062132305,0.3900398765922759
yfhD,0.4371333133680866,-6.484206006862184,0.2690493773204201,0.3519683055180054,0.47823647258387947,0.4303386524365511
ywjC,0.6807904413631354,-1.797859487503712,-0.3771476596382648,0.15570917230443848,0.6070283849600744,0.3262150786969852
ctsR,-0.15364086169995073,-8.044336609448774,-0.23200635515185053,-0.9131938255801035,-0.8229316920224159,-0.5083556481028444
yxlE,0.4500216196595914,-24.578694840303253,-0.5690699670751018,0.08220798822069042,0.20770111859972096,0.22435525581471583
ypuB,0.05483861113498656,-23.72393840374974,-1.3640472266129096,-0.2388151010862758,-0.04464645940873169,-0.1434986547581676
hemL,0.30109707876308855,-3.3685840056027807,0.19394426601878734,0.14281037006799735,0.2151490713883939,0.21367643388808122
yneN,-0.028717456201031055,-22.810704240621885,-0.19216989569505682,-0.718503558906405,-0.2681362322452421,0.16122506227175426
citB,-1.893100711333617,-6.917467170856327,-1.9509440072432023,-2.9162840266793086,-1.189827569970903,-2.5728474934956425
xkdJ,0.25049034009515847,-23.658169585643847,-0.15916469719935478,-0.07019401651181245,0.29799853441006363,0.054665029567529055
gerT,-0.754915506949406,-16.542597684112394,-5.01520606368305,-1.3536444510646164,-0.06329149758879682,-0.668383675345473
yqiI,0.4177863793139265,-23.753238599179024,-0.655954854652389,0.2782911896963556,0.29624067312228874,0.33448566446155503
purE,0.5998487184596557,0.2707715722727153,0.5405256466010007,0.4275983865558771,0.46699747543692227,0.6953742802337164
nin,0.018696763607105593,-35.31940347534134,-1.716492598956671,-0.2112649588586064,-0.033572340586379035,-0.17345628802678892
yxeB,0.7819183796382712,0.5303641276814444,-0.4897948727158299,-0.002170448780842049,0.655463757212055,0.7616112489825648
spoIVB,0.4832257143844467,-1.94840071709765,0.35747522907419804,0.7332928490064261,0.4810111784008393,0.5263228768715551
galE,0.11354559871470293,-6.18249089885184,-3.122196299558179,-0.16127897312427786,-0.02809736463390511,0.03782748648121903
sqhC,0.4019542408528214,-0.2714503241851576,0.4197220002054749,0.5295826413273599,0.4410657684609457,0.473522732992559
brnQ,0.28396174366438354,-28.08081277050122,-1.7885497874787246,0.03210656500554987,0.16465252692116905,0.23342534199125375
yhdN,0.31110749100232604,-1.8324188976200784,-0.2818861581992105,-0.013371668880869603,0.09040617874134671,0.05621433828213396
abfA,0.6167710747318897,-15.40253085336806,0.43966464909242087,0.5141892539315678,0.48601135020345,0.4860639005190659
mstX,0.3432278652370009,-22.753765358487836,-1.937819262868787,0.3767273561514618,0.22268214883674187,0.4527689309897073
yflT,0.13752785185825334,-3.4107513922031583,-0.9341882150361005,0.016367653714835506,-0.16201572545206666,-0.1541552661082588
mdxF,0.31226473341501804,-22.29733148803369,-0.4634460473625934,0.13394205053785135,0.2076973469715624,0.34108030361108954
nfrA,0.37643835060258646,-5.184092126083251,-0.1698599814741888,-0.11532326788416625,0.16922258365105824,0.3707297749974968
spoIIQ,0.3607442156042654,-7.074348563271494,-0.006105526086254587,0.1925857040952662,0.41677914256063175,0.29445590803662836
cydD,0.6270471420550454,-7.8185589272315585,0.6761420937271416,0.5488539514587653,0.4790061494251481,0.527015468373707
spsB,-0.22858574365980622,-26.73655007608793,-0.8559869724236624,-0.6638658906573913,-0.5281935639922128,-0.2535969182501989
degR,0.7267048342860181,-1.4402061542207556,-0.05109462542941068,0.10465728836301447,0.648872774615465,0.7726055919210161
ylbA,0.7061419723132393,0.10362439025429271,-1.8904497395067952,-0.023854226444445237,0.7361744078530785,0.6875329637385651
pucK,-0.552380719804497,-28.642587077165853,-0.46599707614360986,-0.4615867021491884,-0.894650508274907,-0.5640714172711125
ywkB,0.33812891929797195,-21.82016037882543,0.22115140659459798,0.22335264553255763,0.3128827225957882,0.083353682679981
folC,0.13310450753727443,-30.366075865740527,-0.31136746779216873,0.2400006183926493,0.16648954514978864,0.04379660162926213
yczL,0.9151142475341769,0.8794456433064042,0.8363342821445073,0.6364477079739328,0.9270976332103886,0.8857028970023908
