,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
STIP1,-0.3096564264330439,-2.3162618524665244,-0.5169549185381059,-0.0124463395511214,-0.48580387269070924,-0.4199389425878486,0.753835234993016,1.1995604856189446,0.811304866393206,0.6628019096613904,0.8029314826080344,0.78493298341872,-0.9336438910556677,-0.48712830078800895,0.9159800006513729,0.803289264735184,10.0,15.0,0.0,0.0,2.0,3.0,0.43852185162162716,0.6622098244677642
VPS35,-0.035797642165258825,-0.6919826433520311,-0.20135564244743032,-0.01358981266326631,-0.05419525785613111,-0.31345784342598226,0.7706889929407922,0.9850077537656048,0.8299988556476262,0.7623823192150251,0.7775032740171726,0.8678601887736447,-0.08915854359383268,-0.1570585013170056,0.7902913866619382,0.814553016181782,15.0,17.0,0.0,0.0,1.0,3.0,0.5795343018937278,0.7612715034031734
COBRA1,0.0271662257475338,-0.9246281424666651,-0.03438785175735681,-0.15287164851451363,-0.10529228972678806,-0.2137002703876132,0.34914508616569945,0.49108880083625944,0.3600214029988937,0.38008181726072215,0.37215613656574903,0.3899800033429721,-0.03897180491465546,-0.3914222502777367,0.36081824961176057,0.41755730535549224,12.0,17.0,2.0,1.0,1.0,26.0,0.12663943968573646,0.3558643557392851
CDC42SE2,-0.04205779884806704,-1.5907831087567192,-0.1018596172455819,-0.003038809859085445,-0.1671651963974583,-0.08084791954259218,0.672605566651135,1.0605473952473963,0.6916361530106268,0.6598928485282943,0.7118372615141285,0.685009900891345,-0.10127871717596859,-0.09006741318822109,0.691453813785848,0.6879252204131873,14.0,12.0,0.0,0.0,3.0,2.0,0.4387578079812358,0.6623879588135912
DYRK1A,-0.024583062522101518,-0.7721582794775035,-0.1588455095484933,0.0020396159475498665,-0.01853171694943967,0.03887060157153466,0.38690415761515295,0.5088397897956037,0.41147417354214444,0.3818444311787722,0.38575990777357466,0.374731965664273,-0.01767910887716817,-0.1024294958141021,0.38559841507518616,0.40133332454118215,14.0,17.0,1.0,0.0,3.0,14.0,0.14765745294380742,0.38426221899089613
VEZF1,0.026281325588043525,-0.8787865678697591,-0.22401420091679647,-0.01662308410427138,-0.04286538319273858,-0.11843581579300744,0.2846065008362912,0.3953363875383668,0.31909595171385724,0.29080913835873795,0.2945385822854116,0.3050237101092342,-0.2435991912183908,-0.13621348854259185,0.32163868781846666,0.30743834710897144,14.0,17.0,0.0,0.0,3.0,5.0,0.08407209777269349,0.2899518887206867
DDX18,0.026673221734354158,-2.668236978016693,-0.10500253223323819,-0.015513853865911864,-0.017267287474572957,-0.1037744140933079,0.4976722887733968,0.9661461230452731,0.5302684154356477,0.5083432363110335,0.5087819116101229,0.5299736589580677,-0.044189934633232175,-0.03451558793845355,0.5154705694690643,0.513077113385327,11.0,10.0,0.0,0.0,1.0,3.0,0.25717218700436967,0.5071214716459653
CD2AP,0.01914606806540542,-1.2699639533894072,-0.2659284514504774,0.011797475202107943,0.02091247409628716,-0.12951526068621555,0.3275604865593024,0.4983091011474128,0.37212934555909305,0.3287852443187822,0.3272654041136714,0.3515081430433501,-0.05517958527362721,-0.22488173605154604,0.33974457366046396,0.3660466346209064,14.0,16.0,0.0,0.0,1.0,3.0,0.11055399206248227,0.3324966045878999
ETNK1,-0.17777074488039712,-1.3820418844628821,-0.7024382428333362,-0.19555560659360927,-0.23018886822409512,-0.2016131874094551,0.6632651987862802,0.9432602348584054,0.7974298944513213,0.668254234836533,0.6778642432239803,0.6699450342456724,-0.2513604280914783,-0.3663296509017353,0.6836723847015357,0.714388699326164,13.0,16.0,0.0,0.0,0.0,1.0,0.3774934413636164,0.6144049490064484
HCK,-0.16240111755357023,-3.1968770986488204,-0.3600952049897126,-0.16293288527449468,-0.23880897235645127,-0.18903793477927167,0.8359280871943429,1.588378625154237,0.9042230280599602,0.8361192728099256,0.8629647961762248,0.845451625750912,-0.21627896205531316,-0.4110931649960492,0.8550814908625406,0.9210193456652018,15.0,13.0,0.0,0.0,0.0,3.0,0.6075437652723561,0.7794509383356698
EIF1,-0.09672850168514646,-1.6055396054529356,-0.23120642174283024,-0.039035948727049075,-0.24840998857964824,-0.4085858295588305,1.1490858455113857,1.7711353431808994,1.2174982510712236,1.1184541796671965,1.2259747551138171,1.3022506040093886,-0.2434722156343181,-0.6064647668858134,1.2235478349675057,1.3907161964113017,14.0,14.0,0.0,0.0,0.0,3.0,1.2167506073934906,1.1030641900603475
TIMM22,-0.05719851528381903,-1.1236463162276045,-0.21770953679811744,-0.02567223208328384,-0.2630825088063995,-0.13275064252369417,0.25946447884648316,0.3677398821898873,0.2784655610891611,0.25556650706596445,0.28360605500293073,0.2685757498194961,-0.16797107598993355,-0.5100150074936973,0.2727191798951935,0.31009179149774563,13.0,17.0,0.0,0.0,1.0,1.0,0.0643568869318915,0.2536865919434677
P2RY6,-0.0364617427669669,-0.5127115597113823,-0.16268873870669243,-0.1430633904709957,-0.13163394614252644,-0.1064670288829066,0.4634600708233087,0.5599042297340366,0.49087104886347044,0.4867106431596857,0.48427122998355987,0.4788559896553423,-0.030535029711105333,-0.4500877193399133,0.46213308850527957,0.5481921633107992,11.0,16.0,1.0,2.0,2.0,5.0,0.20944361379265403,0.45765009974067966
TRIM44,-0.016748696268603203,-0.8089340742289841,-0.05471005569711873,-0.010467241509920955,-0.030954334321442234,-0.25490696827776627,0.2627891493368661,0.350519341160052,0.2676499461186051,0.2619761384324404,0.26461857804681677,0.29194859019656233,-0.20505893973993494,0.023448366455110947,0.2860913726275032,0.2575420939374621,13.0,16.0,0.0,0.0,2.0,6.0,0.06864311535125747,0.2619983117336016
AGPAT4,-0.09605305871762515,-1.297095556670401,-0.3529744169159035,-0.008610370370580211,-0.13531752865332858,-0.33025990079709167,0.3920003019286925,0.5674925221615821,0.4355273218299385,0.3760385132484906,0.39895993451071754,0.4318559049982356,-0.28603672992251283,-0.19121960827231455,0.42461692270226303,0.40866413886205255,13.0,17.0,0.0,0.0,3.0,1.0,0.14168927443745732,0.37641635782396243
CCT5,-0.041797604492678664,-0.6619146481953184,-0.15160971799014922,-0.017644250646962956,-0.11943418289517438,-0.0698285542508077,1.048757818331402,1.3246095812105612,1.1026462244295134,1.036529163682852,1.0871333439193533,1.0627732797240919,-0.09049542803371202,-0.2520934549121965,1.07298946707129,1.1497459988389496,15.0,15.0,0.0,0.0,3.0,4.0,1.0669960707049226,1.0329550187229464
SCARB1,-0.13211850508298717,-3.0911326900002827,-0.40874323611541086,-0.052614285385441883,-0.1724129838530759,-0.16589482845939107,0.34916502022392515,0.6637531072489026,0.3894939412121979,0.3366816247285166,0.3553244513611005,0.35433534253316545,-0.2801420918506925,-0.99833160776193,0.3712905307506153,0.4638937948119634,12.0,15.0,0.0,0.0,1.0,3.0,0.10883418278789565,0.32990026187909527
1700052N19RIK,-0.05825568037018014,-0.7880458181386256,-0.12357014231249908,-0.028116998159349205,-0.15458794966598832,-0.0531186121627536,0.3596971053817203,0.467553121052718,0.3706309933813787,0.3545380963791988,0.3757120714788432,0.3588230082811015,-0.05754378100149582,-0.19932944254581053,0.35957609907559207,0.3829225007018659,13.0,17.0,0.0,0.0,2.0,2.0,0.12356032136830265,0.35151148113298186
PRR15,-0.056108373340175266,-1.0389545229736101,-0.3431045235769288,-0.03656533276592566,-0.05169915059794894,-0.18858588968006185,0.48100909315132134,0.668348246867844,0.542442800469655,0.47653783077494105,0.4800039432211442,0.5102867934256758,-0.11650538172228653,-0.503924000740571,0.4945719186980608,0.574000127174579,10.0,17.0,0.0,1.0,2.0,2.0,0.22140827010899827,0.470540402206865
4933439F18RIK,-0.10270169118373995,-0.3501087512746559,-0.47572510726151207,-0.0739779850191129,-0.23676927094620548,-0.22507172120902852,0.34825510480648775,0.38534776725258757,0.4028758213471105,0.34368941774313977,0.36881859907518477,0.3670702844134595,-0.2555384806873129,-0.2743782356841511,0.37160665643999424,0.37438431347935824,14.0,16.0,0.0,0.0,2.0,1.0,0.11115594451585034,0.33340057665794515
NME2,-0.10394673102807284,-3.53579117502034,-0.1335482977026341,-0.12875181110329637,-0.29252932419553224,-0.3147238309744824,1.344989571563539,2.726285815409034,1.3629027651751273,1.3600162208448792,1.4553419921978403,1.4677839204243734,-0.2357489271807247,-0.673641730455935,1.4230166421571053,1.6560601473978513,15.0,12.0,0.0,0.0,0.0,21.0,1.656095846482524,1.2868938753768797
NEDD1,-0.10719732164499263,-1.0409157638912094,-0.22460369274213865,-0.0109687429822789,-0.2410765419590326,-0.134483709837536,0.37147027995886345,0.5043407964140278,0.39066935200868114,0.35496082410051133,0.39328813391314515,0.37601978081120246,-0.15362679766048437,-0.4089910563644579,0.3791789570622308,0.41904983890690906,12.0,17.0,0.0,0.0,2.0,4.0,0.12595600322231176,0.3549028081352862
PDIA6,-0.09929060089711617,-1.0623718154836093,-0.9682841396288424,-0.14286134671600537,-0.4588545187279649,-0.6529214982612113,0.9268578130771857,1.2695223187369475,1.2402257793648894,0.9450474837672311,1.0677334544537604,1.1365354121158344,-0.286555654534707,-0.3739195568961362,1.0027003045107972,1.036185499976607,17.0,15.0,0.0,0.0,2.0,1.0,0.7897860662421303,0.8886990864415977
STX8,-0.01462990448316459,-1.5942286969292065,-0.6065440479651523,-0.05613665127705314,-0.2633648318307642,-0.18443671080162116,0.5425822399860505,0.8675926708835546,0.6827442696839356,0.5535690517979476,0.6054470070939951,0.5862295078076802,-0.19981606672485053,-0.6328978673007588,0.590023190517769,0.6883213744898988,13.0,11.0,0.0,1.0,2.0,1.0,0.29323732004961134,0.5415139149178083
SNF8,-0.33562145443788594,-5.957519657899204,-0.6255760500265344,-0.07944822289262077,-0.582516964836066,-0.5902342167253201,0.48315848109480863,1.1027450957923415,0.5330298862977002,0.43435899722879323,0.5259229238677967,0.5272037138021508,-0.6578575822564714,-0.5601135324555737,0.5382964602002378,0.5221869521876841,11.0,17.0,0.0,0.0,3.0,2.0,0.17664102643425572,0.4202868382833987
LMAN2L,0.020765318555881263,-1.0720107888964296,-0.21430189980096848,-0.03157987485777647,0.08299474743585744,-0.274145647771197,0.35277015768652614,0.5131501405783949,0.3928364549743877,0.3620761147400622,0.3413770787008872,0.4024000106561296,-0.007483796335740589,-0.6144967590405737,0.357822364312697,0.45296749151904736,11.0,16.0,0.0,0.0,1.0,2.0,0.12843773662896027,0.3583821098059448
VCAM1,-0.01831933783536943,-0.742620040568021,-0.18405688978845247,-0.1710059702736837,-0.14978372184299915,-0.28111307527319185,0.49889028182458733,0.652626043641993,0.5379591927435304,0.534986229241792,0.5301162614259508,0.5595730377640352,-0.14823364863478572,-0.4856335960698659,0.5297588045694815,0.602585815717315,10.0,15.0,0.0,2.0,1.0,13.0,0.24701415951707556,0.4970051906339365
RP2H,-0.11018364945247017,-1.4626069011152238,-1.0374231529591218,0.007109058254900158,-0.3007746263155806,-0.41237871708745866,0.49394816239020495,0.7356673922062006,0.6691516901077259,0.46712674688220024,0.5346689809206522,0.5571338462992628,-0.41534335918692333,-0.41458765444567147,0.5577182634234089,0.5575693502257975,13.0,16.0,0.0,0.0,3.0,1.0,0.22210772973648563,0.4712830675257553
SUMO1,-0.029768316983541432,-1.0866288953591718,-0.08479560684282395,-0.32272295965520303,-0.15117387232733792,-0.1523390281625372,1.2940077662612925,1.8420004356259225,1.328131505065409,1.4665658435484088,1.368162182965256,1.3688543976785479,-0.08560832190513379,-0.3541705340428485,1.3286289215284761,1.4838971468164637,17.0,16.0,1.0,1.0,0.0,17.0,1.6433497069112528,1.2819320211739984
ALDOC,-0.303575667547896,-1.6396527138153711,-0.38363619615360856,-0.16589538453383712,-0.4742850137864789,-0.46294389946673276,0.8352088876537067,1.1885032694022006,0.860474375509129,0.7898721037944971,0.8882141956592731,0.8847912529772816,-0.3841239165689052,-0.42233430125259996,0.8606260172285416,0.8724244458678233,14.0,15.0,0.0,0.0,1.0,4.0,0.5408162351858571,0.7354020908223318
GPR68,0.006530089753650659,-0.37310660912994864,-0.10729942397340864,-0.04878506452754583,0.0291228766330347,-0.10180229977793664,0.3872673757278245,0.45528745339381277,0.408851966167634,0.3979026217089029,0.3828385719871571,0.40783584246122034,-0.03727197614612465,-0.02748372256989029,0.3957125972852601,0.3938410937542963,12.0,17.0,0.0,0.0,1.0,7.0,0.15256779125119524,0.39059927195425653
UBQLN1,-0.26503876917061886,-1.6420675280804882,-0.5054136756785939,-0.024832212780075302,-0.24403195492168317,-0.37602590435594085,0.5079031379910963,0.7340082395736524,0.5540601392787695,0.4571464612498499,0.5036684489050585,0.529715014851114,-0.4717140020487911,-0.748747744454874,0.5478235391194647,0.5971625474453471,14.0,16.0,0.0,0.0,1.0,2.0,0.20608847633975177,0.45396968658683784
LNP,-0.12835571318973105,-1.0254477604561618,-0.192604496304839,-0.04975051098456018,-0.06616934119337015,0.02116644355716457,0.3571584295620938,0.47851814647964164,0.36718599630358684,0.34449342385999693,0.347177029924741,0.33265366552093933,-0.1792479190991929,-0.08351698828977083,0.3651240566058787,0.3499900929181808,15.0,16.0,0.0,0.0,1.0,5.0,0.11425403034108587,0.33801483745700556
BDP1,-0.04349621997849451,-1.8046830557949152,-0.09189970097326183,0.016338656682433284,-0.11529857138377597,-0.20434838816879752,0.43691182325011707,0.7162922504753092,0.4469302297335914,0.4242004837462455,0.45169359273507403,0.46937983186653487,-0.27561210526384894,-0.11015208770386709,0.4830673368570758,0.45065023013614824,10.0,12.0,0.0,0.0,1.0,13.0,0.18488107856552746,0.42997799776910384
LSM4,-0.030721495792482623,-0.8150195729730338,-0.03331952694709872,-0.019144630026177056,-0.013007303735414588,-0.18549021621232686,0.41756634167002427,0.5541093447786508,0.4180922682236013,0.4152147072943102,0.4139626003014101,0.44782032938408534,-0.08532893501618877,-0.2066419681159013,0.4284848871263132,0.45179771612311737,14.0,17.0,0.0,0.0,3.0,5.0,0.17096428238083522,0.4134782731666021
OS9,-0.1636096767292714,-1.3236121955805955,-0.4371114244736558,0.0019412617522812647,-0.3328084346187621,-0.4912787271818335,0.318258024459061,0.4497358666302746,0.35368848555506943,0.29474995752781424,0.3406117038191555,0.36029240885619834,-0.4044731591048152,-0.7372920592279524,0.3496491062127943,0.38887687473272364,10.0,17.0,0.0,0.0,4.0,4.0,0.0879725443201309,0.2966016593347564
ULK2,0.02960872176556395,-1.4572132093507508,-0.43299426066565294,0.002742245707659241,0.03849237782373405,-0.14570468411019522,0.23633828155173112,0.37608157051914665,0.2871989558529107,0.23958760274128174,0.23525398938691805,0.2568011566426104,-0.1762686930208237,-0.4405550580280262,0.2602039591133187,0.2879556219579701,13.0,18.0,0.0,0.0,1.0,5.0,0.05817240432174545,0.24118956097174987
ITGB2,0.00230981847352818,-0.5696345136558112,-0.2577279286814398,-0.06313377436707901,-0.019917635488938545,-0.15856918490883753,1.1989757547620752,1.503875283582535,1.3461885871396702,1.2376746891999197,1.2122581220886257,1.292032798638381,-0.11748204636560833,-0.09507267909400463,1.2689158703026788,1.2561283685315776,16.0,16.0,1.0,0.0,0.0,3.0,1.4561994259969293,1.2067308838332305
LRRC33,-0.04330919813159939,-1.0858976627458383,-0.1229412034172308,-0.06552109333216105,-0.27497744025964543,-0.292115653110101,0.8065488709972053,1.1404353436173966,0.8367634043905774,0.8150893060544685,0.8916110037232222,0.8975835058689916,-0.0732921655433294,-0.5708371662354375,0.8180562162365556,0.9896685140695599,16.0,17.0,0.0,0.0,4.0,3.0,0.6301502177105494,0.793820015942247
NANS,-0.12224451126900915,-1.5953963161826232,-0.3310683836517676,-0.08121640263273222,-0.29538218394700544,-0.3136080283106364,0.4072203175850523,0.6192806855373563,0.4434920889311432,0.39970723192838503,0.4375066444882209,0.44057372218016067,-0.14518822068813497,-0.2529713525844224,0.41136196078490356,0.43028505695597163,14.0,14.0,0.0,0.0,0.0,2.0,0.14933690220657164,0.38644133087258103
DCTN3,-0.15050769729417457,-1.512670047205062,-0.391495458500994,-0.06345410985067246,-0.140281855482848,-0.38313813556315024,0.8280387302848516,1.223696217992945,0.9106401262762263,0.796095673031198,0.8243506663299813,0.9079013551210833,-0.21303463250158972,-0.47010705523047647,0.850241867409534,0.9360097386650551,15.0,17.0,0.0,0.0,1.0,3.0,0.6022925962322274,0.7760751228020567
TMEM55B,-0.0926764868038823,-0.5360947792466753,-0.21230654553711448,-0.16146355201953488,-0.10779340471703036,-0.04005039943669697,0.39176727955222346,0.46450604327609013,0.4126564018589689,0.4039105108960479,0.3944679740884689,0.38221660851901973,-0.17186545524550567,-0.0799111513892039,0.4057151620436597,0.3894721203425682,14.0,17.0,0.0,0.0,2.0,4.0,0.14195819731997117,0.37677340314832625
TMCO4,-0.07829930940100849,-0.6150703971261822,-0.1659706574436728,-0.039882338775337756,-0.12376670153446256,-0.07160883025305642,0.45730997033546317,0.5596760658112503,0.47553755127191405,0.4490897135720318,0.4668518521802682,0.455889036669965,-0.16350578164127727,-0.21659883363468113,0.47503463932836265,0.48575211964929327,11.0,17.0,0.0,0.0,4.0,1.0,0.19600979059051282,0.4427299296303705
ZFP236,-0.09093485592366224,-1.3386016154233178,-0.171631566426383,-0.0011480504395062763,-0.22885825398562232,-0.5553721525168378,0.18645355698131125,0.27299166450426243,0.19322654828672148,0.17861602364760906,0.1978892303109793,0.2226324283633406,-0.23827556593571897,-0.8555465797124779,0.19864604170243425,0.24316843197194313,13.0,17.0,0.0,0.0,2.0,5.0,0.032206110556895984,0.17946061004269429
TOMM5,-0.21349270682214483,-1.3974413426528396,-0.8956889166772171,-0.14699581991809363,-0.3115786519058703,-0.4905348701709882,1.005481345826151,1.4132839523219254,1.256721276942121,0.9775440802501233,1.0453280447711675,1.114362535368606,-0.48971902829737757,-0.7508510293680137,1.1140575213513002,1.207758299101694,16.0,16.0,0.0,0.0,3.0,1.0,0.8419893856313202,0.9175997960065816
DPP7,-0.06710008012975077,-1.0970227174977158,-0.918638137059159,-0.08741028275148732,-0.15160326117589773,-0.2024461197042926,0.5678217508062735,0.7959962391899974,0.7613879243126161,0.5731999791503897,0.5898762236160395,0.6027569974179192,-0.13909177006452866,-0.14432452937063878,0.586663143868765,0.5880091063243336,15.0,17.0,0.0,0.0,3.0,1.0,0.3053617586078583,0.5525954746537998
ARID1B,-0.06408746379731278,-0.7009653148258819,-0.1581382978334951,-0.053854208604212195,0.025050722421260496,-0.10615701555868728,0.24872210461849575,0.31446582113942506,0.2594812206200397,0.24752324371677908,0.23807661084164186,0.25359115960953227,-0.1203044618219502,-0.23294323304039688,0.255207688143954,0.2677301376263089,10.0,16.0,0.0,0.0,4.0,13.0,0.058755319582866734,0.24239496608400665
RPL36AL,-0.15163507091375572,-0.9243895704151937,-0.2259266809575915,-0.22852840983774247,-0.3415212208189744,-0.30974181917259735,1.3316433869200934,1.721380951789495,1.3739241083593532,1.375381244236946,1.4372399123679,1.4201144381968749,-0.28725216694296707,-1.0139814804112373,1.4078692112967703,1.7609954424517527,15.0,17.0,0.0,0.0,3.0,4.0,1.556168940475895,1.2474650057119419
NUCB1,-0.026850690151426715,-0.8077215138565812,-0.3731840701222624,0.003528075555349175,-0.048316097909293365,-0.328092299863056,0.5543942953995685,0.7355816157721046,0.6411054687235248,0.5461320155491772,0.560158887108861,0.6304914949615801,-0.2008699456044083,-0.2597242941335187,0.5995329974618793,0.6140487556588016,13.0,16.0,0.0,0.0,3.0,1.0,0.3025004033075591,0.5500003666431134
HOMER1,-0.05109907658466062,-0.5626802977690273,-0.3296328221149625,-0.04211925368934444,-0.05502145937738834,-0.17523750283470862,0.5055599828314572,0.6164330728943577,0.5686129242547947,0.5033957829386887,0.5065024026646097,0.5345812030321321,-0.06642229409802125,-0.23696220844436766,0.5092317469504961,0.5484399452402112,11.0,15.0,0.0,0.0,4.0,3.0,0.24575223599999335,0.4957340375644922
EEA1,-0.06577861465009183,-1.0933664797316345,-0.34954374022364965,-0.016405422394440317,-0.10174321150194321,-0.11402731295195134,0.4879985361551594,0.6839236963376131,0.5491342108944375,0.47656100731384454,0.4961639542074502,0.49892232530242225,-0.11380923296370282,-0.18552494712652234,0.49887348884259686,0.5146836439316033,14.0,16.0,0.0,0.0,3.0,2.0,0.22582176034565948,0.47520707101816095
CENPH,-0.18717912953995497,-5.411194692460801,-0.3155048666056939,-0.12556851170014105,-0.25732040932667566,-0.6596396582136961,0.1585802806233999,0.3685195551488917,0.1669311114543737,0.15441056886743743,0.16319770161061445,0.18749856898630665,-0.1646861092469576,-0.9935719717852995,0.1570708172419185,0.20549772345487835,12.0,17.0,1.0,2.0,4.0,13.0,0.021408087078926018,0.14631502683909817
TMEM50A,-0.0265474054450896,-1.0053387700608423,-0.3786466820937293,-0.007888160762347995,-0.07459496904037266,-0.2998055103124686,1.3244760994758396,1.8511793457266033,1.534903621899214,1.312383594360773,1.355117714060474,1.4903689973369025,-0.16749067679470886,-0.1306995643141704,1.4124768267486991,1.3900429944491839,16.0,15.0,0.0,0.0,1.0,2.0,1.7270503278901461,1.3141728683434863
AHNAK,-0.17458221069737134,-2.6694738591608878,-1.2558608402431375,-0.07207238126618964,-0.12435063548811609,-0.29543003023972414,0.4463896044723755,0.788995019498338,0.6186264935305935,0.4264660037577485,0.4367402793024148,0.46879108370326195,-0.22355000612927012,-0.29742709476814166,0.4555994849306924,0.4691522940663676,11.0,15.0,0.0,0.0,1.0,1.0,0.17145117942283244,0.4140666364521929
ATRNL1,-0.1057283780907754,-1.5783341944803024,-0.4434541209132392,-0.005614915775068896,-0.14289205045579112,-0.12232907375641822,0.2581037406328122,0.3941301648980027,0.2948978207555389,0.2461421127587453,0.2624053448559447,0.26003402450465457,-0.2808277854779706,-0.4044634782487766,0.2777892536982013,0.2908876586094185,12.0,17.0,0.0,0.0,3.0,1.0,0.06088858666069672,0.24675612790910934
SMNDC1,-0.3246941297965191,-3.5773499268492355,-0.37001662361469334,-0.03701593037000794,-0.6065096782121902,-0.6154857956795488,0.5248887443562269,0.9757004633279438,0.5337923831935564,0.46441064727013653,0.578030995650866,0.5796435744357763,-0.5204896338236169,-0.7384967752345999,0.5623428606448171,0.6013071925989875,15.0,16.0,0.0,0.0,0.0,3.0,0.21019126296585677,0.4584662070053329
LDLRAP1,-0.03567059500848857,-0.7263356349048429,-0.12890478498158964,-0.022412130288210097,-0.08069024994460361,-0.03052082805722378,0.35490355711862853,0.45820745087647075,0.37053410361055533,0.3526245346435015,0.36253517125305845,0.35402009655644606,-0.07915880277569265,-0.22346948020374757,0.36227820571829805,0.3857412641350454,12.0,16.0,0.0,0.0,3.0,3.0,0.12291214852071033,0.3505882891950476
ATP5A1,-0.12254633997183673,-1.3599510667672163,-0.48596602822763546,-0.07463684742739418,-0.13616286241818565,-0.5596438650941797,1.0715942708844974,1.553744996015105,1.2329137167866027,1.0484774824160208,1.0780739166585669,1.2631093925091428,-0.2519827119274538,-0.3035998228625698,1.1316898217286337,1.1547830225940108,16.0,16.0,0.0,0.0,1.0,2.0,1.0338374011340234,1.016777950751305
2810474O19RIK,-0.1778621011361674,-1.345480820022496,-1.2826047249991954,-0.03513673961589103,-0.09729271506826986,-0.11493533429188862,0.7607189566546987,1.0734775284741602,1.0589912473113199,0.7131417726189224,0.7342403757947967,0.740119512832011,-0.08108778243577741,-0.5273012774575192,0.7287985406532396,0.8662422700056805,13.0,15.0,0.0,0.0,3.0,1.0,0.496534902075318,0.7046523270913948
TLK1,-0.05856819023577087,-2.6561957239834935,-0.16608425838455299,-0.04423744325298773,-0.19049839572562166,-0.12690376365785583,0.47056630524260157,0.8745328448592672,0.4938856104872268,0.4673702211855401,0.4990290339387263,0.48551742528886244,-0.17773956368843336,-0.1431387247837579,0.4963477288287924,0.4890022701247551,12.0,12.0,0.0,0.0,1.0,2.0,0.2114066114569107,0.45978974701151254
AFP,-0.15715876577919663,-2.163931734666721,-0.4210535727499298,-0.09604859753102946,-0.41389561885515636,-0.5562178242623415,0.22978696350830394,0.3799640111461221,0.2546444041152957,0.22363708190385104,0.25400226294305467,0.26647968362098956,-0.3842247875254472,-1.2062890750700226,0.25132299262203983,0.31729272802179775,14.0,14.0,0.0,0.0,4.0,2.0,0.046116206434034336,0.21474684266371494
FBXO34,-0.09958688671055183,-2.0088007940274846,-0.10513471845941513,0.0006380443237263833,-0.31427041733909045,-0.2624385222007679,0.2384808459545774,0.39448949717999765,0.23908170205671878,0.22735270923798298,0.26072405011379646,0.2555311483653188,-0.5821353668407083,-0.2949316954998631,0.28606224788061946,0.25879874032911165,10.0,16.0,0.0,0.0,3.0,4.0,0.05227249224990142,0.22863178311403123
PTCH1,-0.056137579136913196,-3.192855432578944,-0.00043566752113743945,0.08110920321223025,-0.26676559988047766,-0.28541289096866573,0.17633349834840123,0.3513415557509965,0.17162049854155834,0.1644775115522862,0.19311797837431874,0.1945341722249905,-0.07405447180574054,-0.7300909349587581,0.17782291680327578,0.22568829786848724,12.0,16.0,0.0,0.0,2.0,8.0,0.029753968804369525,0.1724933877120208
RNF31,0.008376772503770114,-0.5230312171239977,-0.0406106701420077,-0.02769150844858137,-0.14798657805502913,-0.23938802533972936,0.4961573163097448,0.6148942853240427,0.5082649850342387,0.5051000812351972,0.5338441150459708,0.5546891899414804,-0.03749847059263134,-0.1686051408793341,0.5075043708195777,0.5386168684674567,12.0,18.0,0.0,0.0,3.0,5.0,0.2508926047422764,0.500891809418238
CCNK,-0.01592845563984091,-1.5604175673683667,-0.18377703952233682,-0.08891686020773726,-0.11535223784535309,-0.2928294698788134,0.18377815935761055,0.29175461482467757,0.1983797283180035,0.19026534642989604,0.19256101061226755,0.20731606483256493,0.06211467733781195,-0.2161779394198844,0.1765782485493239,0.2010763048936325,16.0,16.0,0.0,0.0,0.0,3.0,0.03359854123701071,0.18329904865277047
UCHL5,0.010635288150897315,-0.6558105952739723,-0.05455633102180024,-0.04349847524141781,-0.06322453876525302,-0.16619892378072443,0.7057586108678833,0.9130263388720286,0.728639765596567,0.724809516711857,0.7316282616722185,0.7662390755182613,-0.08017432338003028,-0.03320049325068197,0.7374369631890907,0.7212241823034864,13.0,15.0,0.0,0.0,3.0,6.0,0.5088053940781736,0.713305961056105
CTNNA1,-0.12110224588628538,-1.4727957739419089,-0.14266977452260865,-0.06576904039327203,-0.11936124758159616,-0.05485642110678168,0.8904363282675815,1.322435148854203,0.8989605399912856,0.8681840622392327,0.8897446650094566,0.8637278720630279,-0.1656778927678284,-0.10938654161251415,0.9079659013668656,0.8857715056157272,16.0,15.0,0.0,0.0,3.0,11.0,0.7147534649897567,0.8454309344882979
NENF,-0.1018279156981825,-3.725686885748228,-0.3703972822770927,-0.022448252381924938,-0.21160075901169795,-0.3136731228758387,0.3474174079876029,0.7194939749275009,0.38745202444355326,0.3346689017765937,0.36431282362434586,0.3793484792323152,-0.3267803406362566,-0.5427105430884922,0.3812362631670931,0.41109000134750656,10.0,16.0,0.0,0.0,2.0,2.0,0.11070956182103601,0.3327304642214716
UBE2R2,0.012851876913287152,-0.8416593620966217,-0.07918290231930314,-0.017086019231143723,-0.04238478717386007,-0.27628465452007145,0.5683548661164652,0.7763062330289253,0.5942592474923607,0.5769089319017402,0.5840398125317052,0.6462524378180435,-0.15285734778849536,-0.18997267474429824,0.6142090434200512,0.6240177094754952,14.0,14.0,0.0,0.0,1.0,3.0,0.33071400973205667,0.5750773945583817
