target_gene,minimal_set,disjoint_sets
YOR214C,YKL109W: YHR064C: YLR220W,YKL109W: YHR064C: YLR220W; YHR124W: YLR213C: YPL048W; YLR175W: YLR445W: YDR055W; YNL103W: YDR167W: YJL110C; YPL129W: YOL067C: YJL089W; YER064C: YGL252C: YKL125W; YMR308C: YER174C: YOR344C; YBR154C: YPR086W: YHR190W; YNL199C: YLR223C: YHR030C; YNL098C: YBR151W: YOL145C; YDR308C: YGL166W: YER111C: YIL101C: YGL060W: YFL021W: YGL181W: YML028W: YJL065C: YJL124C: YMR236W: YGL096W: YPR030W: YJR078W: YML076C: YDR079C-A: YOL152W: YGL104C: YBR111W-A: YPL128C: YDR213W: YPL016W: YHR006W: YNL216W: YMR136W: YJL216C: YPL240C: YIR018W: YOR123C: YDR463W: YGL038C: YDR207C: YOR295W: YBR112C: YDR335W: YER177W: YDL165W: YGL105W: YCR042C: YFL034C-B: YDR146C: YPL122C: YMR023C: YJL176C: YBR123C: YNL039W: YGL045W: YBR017C: YGL127C: YNR010W: YJR032W: YOR230W: YIL056W: YGR146C: YER022W: YPL033C: YNR009W: YIL033C: YER171W: YGR104C: YGR257C: YER148W: YOR194C: YNL314W: YDR492W: YPL038W: YOL108C: YMR228W: YOR273C: YLL051C: YIL131C: YLR013W: YNL135C: YIL154C: YMR186W: YLR403W: YPR008W: YLR414C: YLR256W: YER161C: YIR037W: YGR209C: YHR058C: YGR138C: YDL020C: YPR104C: YJR147W: YBR198C: YOR083W: YBL093C: YLR141W: YDR303C: YIR013C: YDR253C: YCL036W: YGL043W: YLR113W: YER045C: YOR298C-A: YCR065W: YGR224W: YPL202C: YNL189W: YGR048W: YBR066C: YMR043W: YDR098C: YJR066W: YFL031W: YDL126C: YIL036W: YKL203C: YOR174W: YBL007C: YLR335W: YER088C: YDR169C: YPL011C: YNL313C: YDR451C: YER068W: YIR033W: YIL130W: YML051W: YCR084C: YER116C: YBR049C: YIL122W: YMR172W: YCR097W: YGR134W: YNL161W: YPR052C: YGL256W: YGL035C: YKL164C: YNL289W: YOR337W: YJL103C: YDR121W: YBR089C-A: YDR423C: YDL115C: YPL037C: YOR359W: YGL112C: YHL027W: YER040W: YOR140W: YPR124W: YBL103C: YHR206W: YBR033W: YOR049C: YPR065W: YNR007C: YOR380W: YLR182W: YMR182C: YOR372C: YEL009C: YML114C: YDR406W: YOL128C: YAL021C: YLR047C: YLR332W: YGR005C: YML027W: YDL233W: YDL056W: YPL254W: YIL038C: YGL190C: YDR043C: YBL054W: YKR062W: YBR150C: YGL013C: YDR096W: YMR037C: YNL099C: YNL294C: YOR162C: YKR077W: YHL009C: YMR112C: YDR501W: YBR128C: YMR243C: YGL254W: YPL021W: YCR093W: YOL135C: YHL020C: YHR143W-A: YOL051W: YBR170C: YBR182C: YDR075W: YBR083W: YOL149W: YPL192C: YBR253W: YMR016C: YKL185W: YMR021C: YLL026W: YDR333C: YML081W: YGL113W: YDR081C: YPL089C: YDR310C: YGR243W: YBL021C: YOR153W: YMR270C: YDR296W: YDR174W: YBR289W: YNR003C: YOL151W: YDR026C: YJR063W: YGL111W: YPR036W-A: YCL055W: YKL058W; YGL162W: YGL025C: YDR299W; YGR047C: YKL043W: YKL020C; YFR028C: YDR252W: YGR281W; YDR259C: YHL010C: YOR315W; YPR156C: YGL071W: YGR211W; YPL075W: YPR133C: YDR202C; YOR213C: YDL106C: YLR401C; YDL044C: YKL179C: YOR046C; YPL031C: YNR052C: YBL107C; YOR098C: YLR109W: YMR070W; YJL127C: YDR311W: YOR028C; YJR132W: YDR477W: YPL133C; YLR071C: YLR214W: YKL096W; YLR055C: YPL139C: YJL210W: YIL143C: YDL080C; YHR084W: YEL063C; YBL016W: YGL107C; YDR223W: YDR520C; YNL097C: YBR193C; YGL151W: YDL190C; YOR032C: YLR032W; YPR025C: YLR131C: YNL025C: YBL066C: YGL237C; YNL068C: YJL078C; YDL108W: YAL051W; YPL058C: YER130C: YDR216W: YPL007C: YHR178W; YPL049C: YOR358W: YOR229W: YGL209W; YGL016W: YDR460W; YBL078C: YBR239C; YLR375W: YDL235C; YFR034C: YBR215W; YBR244W: YOR280C; YPR072W: YDL013W; YCR106W: YOR059C: YCR095C: YDR362C; YPR168W: YDR123C; YNL288W: YER169W; YHR071W: YDR284C; YPR056W: YOL001W; YLR228C: YOR378W; YLR176C: YBR297W; YOR113W: YGL110C: YOL116W; YBR216C: YMR280C: YMR042W: YKL220C: YNL279W: YKR064W: YOR047C; YGR274C: YDL132W: YMR168C; YKL032C: YLL028W: YBL005W; YKL005C: YBR240C: YLR347C; YLR362W: YDR147W: YIR017C; YJR127C: YCL032W: YML015C: YJR060W: YML099C: YGL094C: YER114C: YLR266C: YIR023W: YPL250C: YLR014C: YPR009W: YGR040W: YNL021W: YLR098C: YKR099W: YJR094C: YDR145W: YDL005C: YHR056C: YGR249W: YNL229C: YBR020W: YPL042C: YMR005W: YKR034W: YNL236W: YBR047W: YDR214W: YLR005W: YFL009W: YOR363C: YJL056C: YOL148C: YDL070W: YHL031C: YER159C: YER110C: YHR041C: YLR183C: YJL156C: YGL073W: YGR044C: YMR164C: YOR290C: YBR278W: YGR197C: YAL061W: YGR246C: YOR352W: YPL177C: YDR480W; YLR399C: YER184C: YLR451W; YDR034C: YPL230W: YGL106W; YML098W: YDL179W; YKL062W: YJL173C; YOR110W: YER028C: YOL089C: YOR172W: YNL167C; YAL001C: YGL133W; YDL170W: YLR040C; YKL038W: YDR392W; YNL278W: YEL007W; YDL048C: YOR066W: YKL112W; YPR013C: YNL023C: YBR081C; YNL176C: YDR485C: YMR227C; YOR304W: YNL239W: YOR080W: YDR421W: YBL025W; YPL248C: YNL027W; YDR277C: YPR165W: YPR070W; YGR186W: YML007W; YCR096C: YPR186C; YGR233C: YLR398C: YBL085W; YBR187W: YKL015W
YJL106W,YHR190W: YLR445W: YLR332W,YHR190W: YLR445W: YLR332W; YGR138C: YLR213C: YER174C: YHR064C: YPR086W: YOL067C: YGR243W; YJL103C: YOR153W: YCL055W; YGL025C: YJL173C: YBL078C; YNL216W: YIR033W: YBR089C-A: YFL031W: YKR062W: YKL058W: YPR156C; YPL011C: YGR048W: YER068W: YOL151W: YIL033C: YMR243C: YPL033C; YGL162W: YKL109W: YDR121W: YBR253W: YDR169C: YCR065W: YER114C
YDR450W,YHL027W: YKR062W: YKL062W,YHL027W: YKR062W: YKL062W; YNL239W: YBR278W: YBR244W; YBR047W: YOL108C: YLL051C; YJL176C: YLR220W: YHR006W; YJR147W: YHR143W-A: YNR007C; YHR071W: YDR216W: YJL210W; YDR423C: YOR059C: YBL016W
YPR074C,YDR207C: YDL005C: YML098W,YDR207C: YDL005C: YML098W; YMR308C: YCR097W: YMR042W; YHR190W: YPR065W: YKL032C: YGL025C: YER159C: YBR089C-A: YLR113W; YGL127C: YGR005C: YCL032W: YPR036W-A: YMR043W: YDR492W: YBL021C
YER091C,YPL049C: YLR335W: YGL043W,YPL049C: YLR335W: YGL043W; YPL250C: YIR017C: YDR174W
YAL063C,YHR143W-A: YHL027W: YBR244W,YHR143W-A: YHL027W: YBR244W; YBL016W: YNL239W: YOR059C; YOL128C: YOR230W: YLL051C; YDR034C: YHR071W: YHR006W; YGL013C: YDR216W: YLR220W; YGL038C: YGL073W: YDR335W; YKL062W: YDL190C: YGL094C; YKR062W: YBR278W: YPL248C; YDL132W: YBR170C: YOR304W; YBR081C: YOR315W: YDR333C; YBR047W: YPR072W: YGL133W; YIR017C: YJL210W: YMR280C: YOL108C: YOL089C: YGL112C: YOR162C; YPL177C: YLR005W: YBR216C; YLR098C: YLR109W: YDR406W: YLR347C: YJL078C: YAL061W; YGL096W: YDR423C: YJL110C; YCR065W: YOR298C-A: YML051W; YAL001C: YDR463W: YNR007C; YEL009C: YDL106C: YKL203C; YGR186W: YMR168C: YJR066W: YPL049C: YGR246C: YBR151W: YGR233C: YLR256W: YGL252C: YLR266C: YER111C: YJR147W: YCL032W; YKL112W: YML028W: YDR284C: YIL143C: YIR033W: YOR028C: YER114C: YDL126C: YPL250C: YPL192C: YKR034W: YJL176C; YPL230W: YER045C: YJL103C; YDR480W: YHR030C: YPL016W; YOR290C: YPR133C: YEL063C; YLR362W: YGL035C: YBL005W; YJR063W: YJL173C: YML007W: YAL051W: YLR047C: YMR021C; YLR175W: YOL067C: YGR134W; YBR083W: YDR202C; YGR281W: YBR297W: YDL115C: YGR197C: YJR078W; YGL106W: YDR311W; YBR033W: YNL189W; YMR186W: YGL254W; YBR253W: YOR080W; YIR037W: YDR421W: YNL097C: YDR214W: YML076C; YJR094C: YOR280C; YJL124C: YCL055W; YDR167W: YNL294C; YPR086W: YIR018W: YMR228W: YGL107C: YIL154C
YHR143W-A,YBL016W: YBR020W: YDR123C,YBL016W: YBR020W: YDR123C; YKL062W: YOL108C: YMR043W: YML081W: YEL063C: YPL058C: YJL124C: YGR005C: YLL051C: YOR315W: YKL164C: YDL108W: YOR304W: YJL089W: YOR046C: YBL005W: YJL173C: YML098W: YOR298C-A: YJR063W: YGL035C: YLR214W: YMR168C: YBL085W: YIR017C: YBR081C: YCR084C: YGL181W: YNL239W: YNR007C: YKL038W: YAL061W: YLL028W: YJL078C: YLR098C: YBR240C: YPL129W: YIL101C: YOL067C: YNL135C: YER159C: YCR065W: YBR278W: YDR043C: YGL107C: YBR216C: YHR006W: YDR216W: YOR080W: YDR034C: YHL027W: YDR335W: YGL038C: YEL007W: YLR220W: YOR295W: YGL073W: YLR032W: YLR213C: YDR146C
YNL149C,YBR240C: YJL176C: YGL025C,YBR240C: YJL176C: YGL025C; YLR109W: YEL007W: YJL173C: YMR308C: YOR153W: YNL098C: YIL101C; YOL151W: YDR492W: YKL112W: YAL021C: YBL107C: YCR084C: YMR043W; YBL078C: YPR124W: YBL016W: YOL145C: YCR065W: YER068W: YPL048W; YML098W: YPR008W: YJR094C: YGR211W: YBR278W: YHR190W: YLR214W; YPL075W: YPL240C: YBR089C-A
YOR313C,YKL109W: YLR213C: YHR124W,YKL109W: YLR213C: YHR124W; YHR064C: YLR220W: YPL048W; YJL110C: YDR167W: YLR445W; YMR308C: YKL125W: YJL089W; YLR175W: YOL067C: YHR190W; YOR344C: YGL252C: YER174C; YPR086W: YBR154C: YDR055W; YER064C: YPL129W: YNL103W; YLR223C: YNL199C: YHR030C; YKL058W: YBR151W: YNL098C; YGL111W: YOL145C: YDR121W; YBR170C: YDR026C: YBL021C; YDR299W: YDL115C: YLL026W; YDR081C: YBL007C: YER088C; YPR036W-A: YNR003C: YGL025C; YKL020C: YJR063W: YCL055W; YDR310C: YOL149W: YGR243W; YDR296W: YKL185W: YOR359W; YKR062W: YML051W: YPL021W; YDR174W: YKR077W: YLR335W; YNL161W: YDR096W: YLR182W; YGL256W: YML081W: YPL033C; YBR253W: YIL038C: YGR048W; YDL165W: YDR252W: YOL151W; YHR206W: YMR243C: YGR047C; YGR281W: YDL126C: YNL294C; YGL071W: YKL164C: YDR253C; YML114C: YIR037W: YGL060W: YOR153W: YFL031W: YJR147W: YER177W: YNL039W: YOR083W: YAL021C: YOR315W: YML028W; YNL289W: YIL154C: YGR211W; YPL192C: YGL181W: YNL313C; YDR477W: YOR028C: YDR303C; YLR401C: YBR066C: YDL106C; YGL162W: YDR259C: YMR037C: YML027W: YMR270C; YKL043W: YMR043W; YNL288W: YEL009C; YLR113W: YFL034C-B; YKL179C: YGL043W; YMR172W: YDR043C; YHL010C: YDR423C; YIL143C: YIL122W; YBL054W: YPL031C; YOR337W: YOR295W; YMR136W: YIL130W; YOL128C: YHR084W; YOR213C: YJR132W; YMR236W: YPL075W; YDR501W: YLR109W; YBL103C: YLR414C; YGL254W: YNL135C: YBR017C: YBR049C: YNL097C; YPR156C: YBL107C; YMR016C: YBR198C; YCR084C: YBL016W; YOL135C: YGL035C; YDR098C: YPL011C; YKL096W: YOR098C; YPL058C: YNL189W; YGL105W: YPL133C; YOL108C: YEL063C; YIL033C: YLR013W; YBR289W: YDL233W; YER068W: YGR209C; YDR202C: YIR013C: YDL044C: YBR215W; YJL124C: YPL038W; YNR010W: YBR128C; YBR150C: YDR311W: YPR133C: YGL112C: YCR106W: YDR075W: YBR193C: YLR071C: YBL078C; YER161C: YGL237C; YDR213W: YBR123C; YDR123C: YPL139C; YGL016W: YNL279W; YFR028C: YGR138C: YHL027W: YBR239C; YOR358W: YPL122C; YDL235C: YLR032W; YOR229W: YMR228W: YPL049C: YBL066C; YPL007C: YCR095C: YER028C: YCR042C: YDL080C: YOR280C: YGL045W: YCL036W; YJL127C: YER116C; YOR380W: YGR104C; YLR131C: YDR362C; YER130C: YDR223W; YBR182C: YNL099C; YHR071W: YIL131C; YMR070W: YLR055C: YPR104C: YPR030W: YPR168W: YGL096W: YGL107C: YOL001W; YJL065C: YOR046C: YNR007C; YBR083W: YMR112C: YIR017C; YJL210W: YOR049C: YBR033W; YOR059C: YER040W: YFR034C; YLR332W: YOR113W: YNR052C; YDR146C: YPR056W: YOR273C: YGL151W: YDR284C: YBR244W: YPR070W: YOR047C: YJL216C: YLL028W: YDL108W: YDL132W: YBR216C: YDR216W; YLR228C: YBR297W: YAL051W; YAL061W: YPL230W: YPL128C; YMR023C: YPL037C: YPL089C; YGR224W: YMR021C: YDL013W; YNL278W: YDR520C: YPR025C; YGR197C: YJR060W: YOR032C; YMR280C: YNR009W: YDR147W; YNL025C: YIL056W: YDR480W; YFL021W: YDR406W: YMR168C: YNL167C: YJL156C: YCR065W: YDR451C: YLR398C: YBL005W: YER184C: YOR363C: YJL173C: YKR034W: YDR492W: YLR256W: YIL036W: YPR165W: YDL170W: YML076C: YJR032W: YHL020C: YLR141W: YPR009W: YMR005W: YBR240C: YBL025W: YGR040W: YCR096C: YJL103C: YPL240C: YLR266C: YMR039C: YGL209W: YKL038W: YER045C: YML007W: YCR097W: YKR099W: YIL101C: YGL038C: YNL021W: YMR164C: YNL239W: YLR014C: YPL042C: YBR111W-A: YPR186C: YDR485C: YOL148C: YER114C: YLR362W: YDL190C: YLR451W: YPR124W: YAL001C: YER111C: YGL013C: YOR174W: YDR079C-A: YJR094C: YLR375W: YBR112C: YIR033W: YER022W: YLR347C: YER169W: YNL068C: YOR352W: YOL051W: YGL127C: YLR399C: YHR056C: YOL116W: YML099C: YDL179W: YKL203C: YER110C: YKL220C: YML098W: YMR227C: YDR421W: YPL202C: YLR176C: YMR042W: YBR047W: YOR378W: YPL250C: YIR023W: YDL056W: YLR214W: YLR047C: YPL254W: YOR123C: YBL093C: YGL106W: YDL070W: YHR178W: YPR072W: YHR058C: YGL110C; YER148W: YNL236W: YDR460W; YGR134W: YOL152W: YOR194C; YHR143W-A: YNL216W; YLR183C: YDR145W; YFL009W: YBR081C; YOR066W: YKR064W; YGL073W: YGL094C; YER159C: YOR298C-A; YOR162C: YOL089C; YOR080W: YGL133W; YNL027W: YDR169C; YLR040C: YKL005C; YBR089C-A: YJL056C: YGR257C: YGR274C; YDR214W: YOR290C; YGL113W: YHL031C: YJL176C: YBR278W; YKL032C: YDL020C; YDR333C: YPR065W: YPR008W; YKL062W: YGR246C: YGL190C; YGR146C: YER171W: YOR172W; YIR018W: YCL032W: YLR005W; YPL177C: YHL009C: YEL007W; YGR005C: YDR034C: YDR335W; YJL078C: YCR093W; YNL314W: YGL104C: YHR006W: YDL005C: YMR186W; YBL085W: YBR020W: YBR187W: YDL048C: YDR207C: YDR277C: YDR308C: YDR392W: YDR463W: YGL166W: YGR044C: YGR186W: YGR233C: YGR249W: YHR041C: YJR066W: YJR078W: YJR127C: YKL015W: YKL028W: YKL112W: YLL051C: YLR098C: YLR403W: YML015C: YMR182C: YNL023C: YNL176C: YNL229C: YOR110W: YOR140W: YOR230W: YOR304W: YOR372C: YPL016W: YPL248C: YPR013C: YPR052C
YDL126C,YGL106W: YEL007W: YBR083W,YGL106W: YEL007W: YBR083W; YBL085W: YJL173C: YNL039W: YML028W: YJR063W: YBL016W: YOR153W
YDR025W,YHL027W: YLL051C: YBR244W,YHL027W: YLL051C: YBR244W; YNL239W: YLR220W: YOR059C; YOL128C: YBL016W: YHR143W-A; YOR304W: YBR081C: YCR065W: YHR006W: YDR034C: YBR278W: YGL073W: YDL190C: YDR335W: YGL038C: YDR216W: YOR230W: YHR071W: YGL013C; YJL078C: YDR202C: YDL132W: YKL203C: YLR256W: YIR037W: YIR017C: YEL009C: YER148W: YOR298C-A: YOL108C: YPL177C: YGR186W: YOL089C: YER114C: YOR162C: YIR033W: YOR315W: YKR062W: YBR170C: YDR333C: YBR216C: YDR406W: YJR147W: YJL210W: YGL133W: YKL062W: YGL094C: YPL248C; YLR266C: YBL005W: YMR280C: YJR066W: YGL096W: YAL061W: YNR007C: YML007W: YAL001C: YPR072W: YBR047W: YGL112C: YLR005W; YGR134W: YDR463W: YJR063W: YMR168C: YPR133C: YJL103C; YML051W: YPL230W: YOR028C
YPL106C,YGR211W: YOR153W: YHR190W,YGR211W: YOR153W: YHR190W; YPL058C: YML098W: YMR042W; YCR093W: YOR046C: YHR064C; YLR113W: YBL021C: YBR089C-A; YDR169C: YGL025C: YER159C; YPL230W: YNL189W: YMR308C; YER110C: YCL032W: YJL103C; YPL177C: YMR136W: YGR243W; YBL078C: YDL165W: YBR017C: YDR079C-A: YDR335W: YNR007C: YGR281W: YBR278W: YDR259C: YGR005C: YDR121W: YDL005C: YMR243C: YLR347C
YLR259C,YMR186W: YDR167W: YPL192C,YMR186W: YDR167W: YPL192C; YOL067C: YIR017C: YDR121W; YAL001C: YAL021C: YAL051W: YAL061W: YBL005W: YBL007C: YBL016W: YBL021C: YBL025W: YBL054W: YBL066C: YBL078C: YBL085W: YBL093C: YBL103C: YBL107C: YBR017C: YBR020W: YBR033W: YBR047W: YBR049C: YBR066C: YBR081C: YBR083W: YBR089C-A: YBR111W-A: YBR112C: YBR123C: YBR128C: YBR150C: YBR151W: YBR154C: YBR170C: YBR182C: YBR187W: YBR193C: YBR198C: YBR215W: YBR216C: YBR239C: YBR240C: YBR244W: YBR253W: YBR278W: YBR289W: YBR297W: YCL032W: YCL036W: YCL055W: YCR042C: YCR065W: YCR084C: YCR093W: YCR095C: YCR096C: YCR097W: YCR106W: YDL005C: YDL013W: YDL020C: YDL044C: YDL048C: YDL056W: YDL070W: YDL080C: YDL106C: YDL108W: YDL115C: YDL126C: YDL132W: YDL165W: YDL170W: YDL179W: YDL190C: YDL233W: YDL235C: YDR026C: YDR034C: YDR043C: YDR055W: YDR075W: YDR079C-A: YDR081C: YDR096W: YDR098C: YDR123C: YDR145W: YDR146C: YDR147W: YDR169C: YDR174W: YDR202C: YDR207C: YDR213W: YDR214W: YDR216W: YDR223W: YDR252W: YDR253C: YDR259C: YDR277C: YDR284C: YDR296W: YDR299W: YDR303C: YDR308C: YDR310C: YDR311W: YDR333C: YDR335W: YDR362C: YDR392W: YDR406W: YDR421W: YDR423C: YDR451C: YDR460W: YDR463W: YDR477W: YDR480W: YDR485C: YDR492W: YDR501W: YDR520C: YEL007W: YEL009C: YEL063C: YER022W: YER028C: YER040W: YER045C: YER064C: YER068W: YER088C: YER110C: YER111C: YER114C: YER116C: YER130C: YER148W: YER159C: YER161C: YER169W: YER171W: YER174C: YER177W: YER184C: YFL009W: YFL021W: YFL031W: YFL034C-B: YFR028C: YFR034C: YGL013C: YGL016W: YGL025C: YGL035C: YGL038C: YGL043W: YGL045W: YGL060W: YGL071W: YGL073W: YGL094C: YGL096W: YGL104C: YGL105W: YGL106W: YGL107C: YGL110C: YGL111W: YGL112C: YGL113W: YGL127C: YGL133W: YGL151W: YGL162W: YGL166W: YGL181W: YGL190C: YGL209W: YGL237C: YGL252C: YGL254W: YGL256W: YGR005C: YGR040W: YGR044C: YGR047C: YGR048W: YGR104C: YGR134W: YGR138C: YGR146C: YGR186W: YGR197C: YGR209C: YGR211W: YGR224W: YGR233C: YGR243W: YGR246C: YGR249W: YGR257C: YGR274C: YGR281W: YHL009C: YHL010C: YHL020C: YHL027W: YHL031C: YHR006W: YHR030C: YHR041C: YHR056C: YHR058C: YHR064C: YHR071W: YHR084W: YHR124W: YHR143W-A: YHR178W: YHR190W: YHR206W: YIL033C: YIL036W: YIL038C: YIL056W: YIL101C: YIL122W: YIL130W: YIL131C: YIL143C: YIL154C: YIR013C: YIR018W: YIR023W: YIR033W: YIR037W: YJL056C: YJL065C: YJL078C: YJL089W: YJL103C: YJL110C: YJL124C: YJL127C: YJL156C: YJL173C: YJL176C: YJL210W: YJL216C: YJR032W: YJR060W: YJR063W: YJR066W: YJR078W: YJR094C: YJR127C: YJR132W: YJR147W: YKL005C: YKL015W: YKL020C: YKL028W: YKL032C: YKL038W: YKL043W: YKL058W: YKL062W: YKL096W: YKL109W: YKL112W: YKL125W: YKL164C: YKL179C: YKL185W: YKL203C: YKL220C: YKR034W: YKR062W: YKR064W: YKR077W: YKR099W: YLL026W: YLL028W: YLL051C: YLR005W: YLR013W: YLR014C: YLR032W: YLR040C: YLR047C: YLR055C: YLR071C: YLR098C: YLR109W: YLR113W: YLR131C: YLR141W: YLR175W: YLR176C: YLR182W: YLR183C: YLR213C: YLR214W: YLR220W: YLR223C: YLR228C: YLR256W: YLR266C: YLR332W: YLR335W: YLR347C: YLR362W: YLR375W: YLR398C: YLR399C: YLR401C: YLR403W: YLR414C: YLR445W: YLR451W: YML007W: YML015C: YML027W: YML028W: YML051W: YML076C: YML081W: YML098W: YML099C: YML114C: YMR005W: YMR016C: YMR021C: YMR023C: YMR037C: YMR039C: YMR042W: YMR043W: YMR070W: YMR112C: YMR136W: YMR164C: YMR168C: YMR172W: YMR182C: YMR227C: YMR228W: YMR236W: YMR243C: YMR270C: YMR280C: YMR308C: YNL021W: YNL023C: YNL025C: YNL027W: YNL039W: YNL068C: YNL097C: YNL098C: YNL099C: YNL103W: YNL135C: YNL161W: YNL167C: YNL176C: YNL189W: YNL199C: YNL216W: YNL229C: YNL236W: YNL239W: YNL278W: YNL279W: YNL288W: YNL289W: YNL294C: YNL313C: YNL314W: YNR003C: YNR007C: YNR009W: YNR010W: YNR052C: YOL001W: YOL051W: YOL089C: YOL108C: YOL116W: YOL128C: YOL135C: YOL145C: YOL148C: YOL149W: YOL151W: YOL152W: YOR028C: YOR032C: YOR046C: YOR047C: YOR049C: YOR059C: YOR066W: YOR080W: YOR083W: YOR098C: YOR110W: YOR113W: YOR123C: YOR140W: YOR153W: YOR162C: YOR172W: YOR174W: YOR194C: YOR213C: YOR229W: YOR230W: YOR273C: YOR280C: YOR290C: YOR295W: YOR298C-A: YOR304W: YOR315W: YOR337W: YOR344C: YOR352W: YOR358W: YOR359W: YOR363C: YOR372C: YOR378W: YOR380W: YPL007C: YPL011C: YPL016W: YPL021W: YPL031C: YPL033C: YPL037C: YPL038W: YPL042C: YPL048W: YPL049C: YPL058C: YPL075W: YPL089C: YPL122C: YPL128C: YPL129W: YPL133C: YPL139C: YPL177C: YPL202C: YPL230W: YPL240C: YPL248C: YPL250C: YPL254W: YPR008W: YPR009W: YPR013C: YPR025C: YPR030W: YPR036W-A: YPR052C: YPR056W: YPR065W: YPR070W: YPR072W: YPR086W: YPR104C: YPR124W: YPR133C: YPR156C: YPR165W: YPR168W: YPR186C
YBR045C,YHR124W: YLR213C: YKL109W,YHR124W: YLR213C: YKL109W; YPL048W: YLR220W: YHR064C; YPR086W: YER174C: YLR445W; YER064C: YLR175W: YJL089W; YOL067C: YBR154C: YDR167W; YHR190W: YKL125W: YPL129W; YMR308C: YDR055W: YJL110C; YNL103W: YGL252C: YOR344C; YDR026C: YBL021C: YHR030C; YBR170C: YBR151W: YNL199C
YER145C,YPR124W: YIL101C: YBR240C,YPR124W: YIL101C: YBR240C; YCR084C: YGL107C: YDR492W; YML098W: YMR043W: YJR094C; YLR214W: YEL007W: YLR109W; YGL127C: YPL075W: YAL021C; YER159C: YKL096W: YBL016W; YER068W: YPR008W: YGR005C; YCL032W: YKR034W: YJL173C; YLR098C: YDR169C: YLR040C: YGL190C: YBL093C: YJL176C: YOR066W; YML007W: YOL051W: YCL036W
YAL054C,YPL177C: YKR062W: YGL181W: YIR033W: YJL089W: YBL078C: YJL103C,YPL177C: YKR062W: YGL181W: YIR033W: YJL089W: YBL078C: YJL103C; YBL021C: YGR249W: YOR153W: YMR042W: YHR190W: YOL067C: YGR243W
