target_gene,minimal_set,disjoint_sets
pheS,gltC: lexA,gltC: lexA; walR: citT; glnL: ansR; resD: mtlR; araR: ccpA; nrdR: mhqR; dnaA: yxdJ; gutR: sigL; licR: padR; bkdR: malR; lmrA: ccpN; cymR: xre; purR: ycbG: comA; comK: liaR: licT; deoR: birA: sacY; yfhP: sigY: sigA; cysL: ywbI: glcT; slrR: hutP: fruR; frlR: spo0A: ccpC: rplJ: nsrR: citB: rok: ytrA: sigW: sigX: rpsD: sacT: phoP: ycnK: rpmE: yodB: sdpR: nadR: kipR: rex: manR: alsR: mta: rocR: gabR: spoVT: glcR: nusA: cggR: adaA: glpP: sigV: sigE: sigH: salA: rsoA: sigO: tilS: treR: bltR: sigF: rsfA: gerE: ahrC: zur: iolR: sinR: arsR: hprT: sigD: yfmP: codY: sigM: yrkP
ytfI,rsoA: sigL: ansR: gerE,rsoA: sigL: ansR: gerE; yetL: nadR: rpmE: ycnK: nsrR: ccpC: abrB: hprT: cggR: mtlR: perR: acoR: sacT: ytrA: pucR: glpP: ccpA: fadR: sigG: rex: sigW: exuR: deoR: mtrB: yrkP: zur: ccpN: glcR: ahrC: padR: nrdR: licT: walR: arsR: sigO: slrR: codY: lexA: iolR: gutR: salA: purR: bkdR: mhqR: gabR: fruR: yxdJ: rocR: sigE: dnaA: bltR: comA: tilS: yfhP: araR: resD: hutP: birA: treR: comK: licR: sacY: sigH: sigF: sigA: adaA: lmrA: sigV: sigY: splA: rsfA: cysL: citT
pgk,phoP: ccpC: glcR: gutR,phoP: ccpC: glcR: gutR; salA: mtrB: sacY: degU: nusA: ccpN: resD: spo0A: sigB: rok: rpsB: ywbI: rocR: desR: abrB: glcT: sigX: ccpA
yppD,walR: splA: comK: mdxR,walR: splA: comK: mdxR; sigO: sigL: hutP: cysL; hprT: adaA: lmrA: mtlR: slrR: licR: gltC: arsR; licT: ycbG; iolR: padR: rsoA: citT: comA: sigF: sigY: glnL; ccpA: nusA: alsR: ahrC: ansR: rsfA: zur: liaR: yxdJ: yfmP: sigD: sigH: nrdR: malR: sigE: gerE: cymR: araR: gutR: birA: mhqR: yrkP: glcT: bltR: bkdR: dnaA: yfhP: deoR: xre: ccpN: codY; mgsR: czrA: ywcC: perR: abh: bceR: rpmE: fnr: yfiR: fadR: kdgR: hxlR: degU: acoR: manR: ccpC: glnR: yetL: gntR: spoVT: mntR: ytrA: glcR: gabR: cggR: rok: nsrR: mta: natR: sdpR: mtrB: glpP: salA: rocR: frlR: purR: sigM: ywbI: tilS: sigA: sigV: sacY: sinR: fruR: lexA: resD: treR
yizD,arsR: sigO,arsR: sigO; adaA: sigY; sigE: rsoA; sigF: hutP; gerE: yrkP; splA: slrR; mdxR: citT; birA: bltR; nusA: gabR: lexA: xre: codY: comK: sigV: tilS; sigM: ansR: rsfA; sigA: gltC: hprT; malR: walR: glcT; treR: iolR: ycbG; lmrA: bkdR: resD; sacY: ywbI: fruR; gutR: yfhP: purR; yxdJ: sigD: cysL; deoR: cymR: nrdR; araR: ccpN: mhqR; sigL: padR: ccpA; comA: zur; rplJ: sigW: mgsR: immR: pyrR: desR: rpmE: glpP: yfiR: gltR: spo0A: rok: yetL: rpsD: ohrR: sigI: czrA: manR: abh: mta: citB: fnr: nsrR: spoVT: mntR: alsR: sdpR: ylaC: hrcA: sinR: glcR: frlR: natR: rocR: cggR: mtrB: salA: licR: yfmP: ahrC: licT: glnL: sigH: mtlR: liaR: dnaA
manR,sigM: codY,sigM: codY; ydfI: nsrR; tnrA: ycbG; sigV: licR: rpsD: walR; liaR: glnL; arsR: araR; yxdJ: manR; iolR: bkdR; adaA: yfhP: gabR: yrkP; ywbI: ytrA; sigD: mhqR: sigE; birA: abh: ansR; cssR: padR: gltC; nusA: tyrZ: mdxR; nhaX: purR: sigG; splA: comK: gerE: lexA: hutP: zur; sdpR: citT: sigL; sigA: fur: sigF; nrdR: spo0A: glcT; gutR: xre: ahrC; perR: desR: aseR: sigB: ylaC: bmrR: rplT: fadR: ccpC: rplJ: sigX: citB: acoR: malR: rpsB: ctsR: dnaA: gntR: rok: citR: ccpN: cggR: glcR: sinR: treR: ywcC: cymR: azlB: ccpA: rocR: yfmP: fnr: hrcA: cysL: frlR: sigY: levR: sigH: bltR: rplL: tilS: sigO: comA: rsoA: alsR: hprT
mcpC,gutR: bltR: padR: purR: fruR: citT: yfmP: sigL: licR,gutR: bltR: padR: purR: fruR: citT: yfmP: sigL: licR; rsfA: cysL: lexA: gerE; sigF: malR: sacY: liaR: sigY: lmrA: treR: sigV: mtlR: ahrC: glnL: sigA: splA: ycbG: resD: ansR: slrR; sigO: hutP: deoR: dnaA: araR: comK: mdxR; zur: sigM: rsoA: yfhP: nrdR: codY: mhqR: gltC: xre: birA: bkdR: licT: yxdJ: ywbI; xylR: degU: rok: sigW: aseR: rpsD: xpf: perR: csoR: sigI: abrB: glpP: desR: ctsR: cssR: citB: glnR: frlR: kdgR: ytrA: rocR: sdpR: arsR: glcR: mtrB: mntR: azlB: yetL: cggR: manR: hrcA: sigH: tilS: iolR: mta: ccpN: glcT: salA: nusA: sinR: hprT: sigD: ccpA: gabR: adaA: walR: yrkP: comA: cymR: sigE
ysxE,sigG: rsfA,sigG: rsfA; sacT: sigE
flhA,comK: codY: sigO: ahrC: licR: tilS: nrdR: hprT: lexA,comK: codY: sigO: ahrC: licR: tilS: nrdR: hprT: lexA; mdxR: sigY: splA: sigD: walR: hutP: cymR: bkdR; yfhP: glcT; comA: padR; dnaA: sigM; rsfA: sigF: sigH: yxdJ: citT: gutR: yrkP: deoR; liaR: resD: cysL: zur: ycbG: bltR: sinR: sigE: ansR: slrR: nusA: ccpA: lmrA: glnL: gerE; mhqR: yfmP: mtlR; xre: ywbI: araR; fruR: licT: sigL; treR: birA: rsoA; sacY: sigA; sigI: hxlR: yetL: alsR: frlR: sdpR: hrcA: azlB: manR: rocR: mtrB: salA: iolR: gabR: malR: arsR: glcR: gltC: ccpN: purR: sigV: adaA
rpsS,rpsB: glnR,rpsB: glnR; nadR: rplJ; rpsD: rplT; dnaA: ccpA; arsR: mtrB; fur: hprT; xpf: hutP: glcR: pucR: sinR: ctsR: aseR: azlB: rok: bltR: glpP: yetL: gltR: tilS: citT: nhaX: cymR: nusA: rsfA: sigF: nrdR: codY: glnL: spoVT: ccpC: cggR: sigY: padR: kdgR: mta: mdxR: mtlR: sigW: yfiR: czrA: rpmE: purR: csoR: sigX: pyrR: sigB: perR: abrB: slrR: iolR: ccpN: sigM: ycnK: spo0A: sigO: lexA: mntR: resD: salA: treR: mhqR: splA: rsoA: sigD: frlR: gerE: licT: nsrR: gabR: exuR: rex: mgsR: hrcA: yodB
yotM,nusA: sigF,nusA: sigF; sigL: bkdR; liaR: comA; zur: birA; treR: xre; purR: lexA; gutR: sigO; sigD: licT: dnaA: citT; fruR: ccpA; glcT: mdxR; resD: mhqR; yfmP: lmrA: araR; cysL: ccpN: yxdJ; rsoA: deoR: sigM; sacY: iolR: gltC; ahrC: nrdR: hprT; yfhP: ycbG: slrR; ansR: mtlR: padR; cymR: ywbI: codY; malR: licR: walR; glnL: sigA: tilS; splA: sinR: rsfA: frlR: comK: rocR: gerE: sigY: adaA: arsR: hutP: sigE
accD,ccpA: gutR,ccpA: gutR; rocR: sigX: glcR: degU; desR: ccpC: yxdJ: yfmP: lexA: fur: citB: rok: phoP; ywbI: mtrB: ccpN: resD: glnL: glcT: nusA: spo0A
yezD,hrcA: sinR: pyrR: treR: rpsB: acoR: sigA: rpsD: phoP: sdpR: cggR: rpmE: sigW: abrB: rex: glnR: citB: fruR: ansR: sigO: arsR: sigH: rsoA: araR: citT: glnL: cysL: deoR: adaA: sigL: resD: salA: yrkP: lmrA: mtrB: ccpN: gabR: glpP: mdxR: comA: purR: yxdJ: malR: glcT: liaR: zur: gerE: hutP: mntR: rocR: tilS: mhqR: sigV: licR: gltC: mtlR: sigE: hprT: frlR: codY: dnaA: iolR: padR: sacY: nrdR: sigF: walR: ywbI: licT: yfmP: ccpA: bltR: sigM: rsfA: cymR,hrcA: sinR: pyrR: treR: rpsB: acoR: sigA: rpsD: phoP: sdpR: cggR: rpmE: sigW: abrB: rex: glnR: citB: fruR: ansR: sigO: arsR: sigH: rsoA: araR: citT: glnL: cysL: deoR: adaA: sigL: resD: salA: yrkP: lmrA: mtrB: ccpN: gabR: glpP: mdxR: comA: purR: yxdJ: malR: glcT: liaR: zur: gerE: hutP: mntR: rocR: tilS: mhqR: sigV: licR: gltC: mtlR: sigE: hprT: frlR: codY: dnaA: iolR: padR: sacY: nrdR: sigF: walR: ywbI: licT: yfmP: ccpA: bltR: sigM: rsfA: cymR
gudB,yfhP: lmrA: hutP: dnaA: ccpA: rsfA: ywbI: licT: rsoA: fruR: iolR: sigA: sigH: resD: sigF: arsR: sigY: adaA,yfhP: lmrA: hutP: dnaA: ccpA: rsfA: ywbI: licT: rsoA: fruR: iolR: sigA: sigH: resD: sigF: arsR: sigY: adaA; liaR: lexA: nusA: citT; ccpN: gutR: bltR: mtlR: glnL: malR: mdxR: bkdR: sigE: hprT: mhqR: slrR: sigL: yxdJ: walR: sigO; treR: tilS: sigD: comK: rocR: splA: sinR: comA: nrdR: sigV: licR: sigM: ansR: yrkP; yodB: phoP: tyrZ: hrcA: abrB: mgsR: spoVT: ylaC: perR: rpmE: desR: rplJ: fadR: cggR: abh: sigI: rpsD: rex: sigW: acoR: sigG: sdpR: gntR: glcR: cymR: glpP: manR: natR: nsrR: gabR: frlR: salA: deoR: mtrB: gltC: araR: cysL: birA: sacY: ahrC: ycbG: xre: glcT: zur: gerE: padR: codY: yfmP: purR
fadM,slrR: sigF,slrR: sigF; mdxR: sigY: rsoA: birA; adaA: nusA: arsR: sigE: yxdJ: hutP: lmrA: citT: bltR; comK: resD: bkdR: gerE; purR: rsfA; deoR: hprT; zur: fruR: padR: sigD: malR: treR: sigO: sigV; yfmP: yfhP: licT: tilS: mtlR: yrkP: splA; iolR: comA: araR: sigA: dnaA: sacY: ccpA: sigH: ywbI: xre: ccpN: gutR: lexA: glcT; sigL: sigM: cysL: ahrC: nrdR: walR: ycbG: licR: ansR: glnL: gltC: cymR; abh: abrB: acoR: alsR: aseR: azlB: bceR: bmrR: ccpC: cggR: citB: citR: codY: csoR: cssR: ctsR: czrA: degU: desR: exuR: fadR: fnr: frlR: fur: gabR: ganR: glcR: glnR: glpP: gltR: gmuR: gntR: hrcA: hxlR: immR: kdgR: kipR: levR: liaR: manR: mgsR: mhqR: mntR: mta: mtrB: nadR: natR: nhaX: nsrR: ohrR: perR: phoP: pucR: pyrR: rex: rocR: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: sacT: salA: sdpR: sigB: sigG: sigI: sigW: sigX: sinR: spo0A: spoVT: tnrA: tyrZ: xpf: xylR: yclJ: ycnK: ydfI: yetL: yfiR: ylaC: yodB: ytrA: ywcC
leuB,nusA: yfmP,nusA: yfmP; sigA: glnL; mtlR: cymR; treR: comA; iolR: sinR; ccpC: ansR; sacT: pyrR: resD: glcT; licT: cggR; deoR: hprT; tilS: nrdR; gabR: walR; lmrA: sigF: mntR; citT: fnr: ccpA; sacY: hutP: purR; mhqR: cysL: codY; ywbI: spo0A: salA; dnaA: sigB: yxdJ; sigL: araR: glcR; gltC: glpP: fruR; zur: ycbG: rplT; ahrC: malR: padR; licR: liaR: gutR; birA: sigD: csoR: xre: arsR; lexA: rplL: splA: sigO: sigM; sigV: rex: mdxR: hrcA: bkdR; comK: ccpN: perR: sigH: rsoA: sigY: gerE: yfhP: adaA; slrR: sigE; rsfA: yrkP; rocR: bltR; alsR: frlR; sdpR: natR: manR; nadR: spoVT: nsrR; bceR: azlB: ylaC; nhaX: gntR: ycnK; kdgR: sigW: yetL: mta: ywcC: glnR; mtrB: rok; abh: phoP: czrA: citB: ytrA; abrB: ctsR; ganR: sigX; fadR: rpmE: bmrR: xpf; immR: hxlR: rpsD: ohrR: yodB: xylR: rplJ; rpsB: exuR: sigI: gmuR: pucR; degU: levR: fur: yclJ
tuaF,sdpR: sigE: yrkP: rsfA,sdpR: sigE: yrkP: rsfA; mdxR: mtlR: ahrC: gerE: lmrA: iolR: sigH: rsoA: bltR: ycnK: padR: nsrR: xre: malR: gutR: arsR: slrR: sigW; frlR: araR; bkdR: birA: licT; sigA: sigV: ywbI; sigM: codY: glnL; nusA: ycbG: sacY; hprT: sigO: yxdJ; sigY: hutP: cysL: treR: adaA: sigF: ccpA; glcT: purR: sigL; fruR: yfhP: tilS; licR: splA: liaR; sigD: cymR: deoR: sinR: yfmP: comA; mhqR: lexA; nrdR: zur; resD: walR: nadR: gltC: citT; ccpN: dnaA; comK: salA; mtrB: ansR; rok: glpP: sigB: glcR: cggR: hrcA: alsR: rocR: gabR; mta: kipR: manR: ylaC: spoVT: azlB: glnR: natR; ctsR: bceR: czrA: ganR: fur: citB: mntR; abh: abrB: acoR: aseR: bmrR: ccpC: citR: csoR: cssR: degU: desR: exuR: fadR: fnr: gltR: gmuR: gntR: hxlR: immR: kdgR: levR: mgsR: nhaX: ohrR: perR: phoP: pucR: pyrR: rex: rplJ: rplL: rplT: rpmE: rpsB: rpsD: sacT: sigG: sigI: sigX: spo0A: tnrA: tyrZ: xpf: xylR: yclJ: ydfI: yetL: yfiR: yodB: ytrA: ywcC
yhbH,sigE: rsfA,sigE: rsfA; hrcA: sigW: sacT: sigG; hutP: sigA: sigH: purR: bltR: fadR: cggR: rex: sigF
yqfZ,sigD: sigM: cysL: gutR,sigD: sigM: cysL: gutR; tilS: sigV: sacY: fruR: sigO: treR: ywbI: glcT: rsfA: hutP: rsoA: ccpA: salA: lexA: cymR: licR: lmrA: deoR; sigA: arsR: walR: codY: ansR: dnaA: ahrC: resD; xre: yfmP: hprT; sinR: licT: mhqR: gerE: comK: sigL: yfhP: birA: ycbG: yxdJ: bkdR: glnL: purR: malR; sigE: frlR: bltR: comA: nusA: sigF: iolR: nrdR: liaR: padR: gltC: adaA: zur; glpP: hrcA: rocR: sigH: azlB: cggR: glcR: mtrB: manR: natR: alsR: rok: gabR: mdxR: splA: citT: sigY: yrkP: slrR: araR: mtlR: ccpN; sdpR: nsrR; yetL: mta: ylaC: kdgR: bceR: citB: mntR: glnR
ykzN,sigM: splA,sigM: splA; rsoA: sacY: slrR: mtlR: sigO: sigY: bltR: adaA: gerE; yrkP: sigE: arsR: zur: citT: cymR: rsfA: sigF; hutP: treR; sigV: comK; cysL: liaR: birA: lmrA: ansR: nusA: sigL: tilS; malR: ywbI: mdxR; resD: fruR: licR; gltC: ccpA: glcT: ycbG: mhqR: iolR: sigD; yfmP: licT: sigA; spo0A: aseR: citR: yfiR: hrcA: glpP: rplJ: gltR: ycnK: sigW: cggR: rpsB: sigB: levR: ytrA: tyrZ: rpmE: citB: manR: abrB: desR: rok: pyrR: padR: frlR: sdpR: mntR: alsR: rocR: sigH: bkdR: gabR: mta: araR: ahrC: mtrB: salA: comA: lexA: yfhP: glnL: ccpN: purR: deoR: yxdJ: hprT: codY: nrdR: xre: dnaA: gutR: walR
yqzL,sigB: sdpR,sigB: sdpR; sigW: mtlR; rplL: liaR: pyrR: birA: sacY: mtrB: alsR: salA: rpmE; gmuR: rex: fruR: rpsB: bkdR: yxdJ: frlR: araR
trpP,hrcA: hutP: rex: cggR,hrcA: hutP: rex: cggR
infA,hprT: glnR,hprT: glnR
rpmI,glnR: hprT,glnR: hprT; dnaA: hrcA; sigA: cggR; ctsR: sigD: rplJ: tilS: sigH: mntR: gerE: rpsD: citT; gltR: sigI: ytrA: gutR: sacY: yxdJ: rok: arsR: tnrA: bkdR: yfhP: treR: spoVT: fruR: bceR: malR: deoR: lexA: nadR: glcT: glcR: mtlR: acoR: csoR: ccpA: ylaC: sigV: azlB: sigX: abh: sigL: ccpC: slrR: fur: sigF: adaA: rpmE: mta: rplT: xpf: birA: cymR: hutP: yrkP: sigY: yodB: mtrB: sigB: kdgR: yetL: splA: sigO: sigM: sigE: rsfA: purR: rsoA: pyrR: mhqR: codY: gabR: zur: sinR: rpsB: mdxR: rex: abrB: nsrR
yetJ,hprT: cymR,hprT: cymR; glnR: gerE: mhqR: tilS: hutP: treR: sigF: zur: dnaA; codY: bkdR; ccpN: rsfA: sigA: sigM; sigV: glnL: ansR: mtlR: ycbG: gutR: mntR: purR; yfmP: cggR: sacY: resD: yrkP: ahrC: rsoA: yfhP: padR: arsR: walR: gabR: sigL: fruR: ywbI: bltR: citT: splA: sigY: deoR: adaA: liaR: nrdR: rocR: licR: xre: lmrA: sigO: yxdJ: sigE: slrR; glpP: sinR: sigH: rex: nsrR: salA: mdxR: alsR: gltC: ccpA: araR: lexA: glcT: comK: mtrB: sigD: birA: nusA: iolR: malR: comA: licT: cysL; abh: abrB: acoR: aseR: azlB: bceR: bmrR: ccpC: citB: citR: csoR: cssR: ctsR: czrA: degU: desR: exuR: fadR: fnr: frlR: fur: ganR: glcR: gltR: gmuR: gntR: hrcA: hxlR: immR: kdgR: kipR: levR: manR: mgsR: mta: nadR: natR: nhaX: ohrR: perR: phoP: pucR: pyrR: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: sacT: sdpR: sigB: sigG: sigI: sigW: sigX: spo0A: spoVT: tnrA: tyrZ: xpf: xylR: yclJ: ycnK: ydfI: yetL: yfiR: ylaC: yodB: ytrA: ywcC
cysK,rocR: rpmE,rocR: rpmE; frlR: sigH: rsfA: manR: iolR: nsrR: pyrR: codY: exuR: sigA: ytrA: hprT: glpP: spo0A: araR: zur: sigW: yfmP: hutP: cggR: mtlR: sigL: sdpR: rpsD: degU: phoP: acoR: glnL: malR: ywbI: yxdJ: desR: fadR: bkdR: liaR: gutR: rex
sigW,cggR: rex,cggR: rex; hutP: ycnK; rok: tilS: yodB: rpsB: nhaX: tyrZ: hrcA: frlR: sigY; codY: sigH; hprT: sigF; sacT: bceR; degU: pyrR; citT: sigO: purR: abrB; gabR: bltR: fur: rpmE: alsR: ywcC: exuR; malR: kipR: pucR: fnr: sigB: ccpA: rsoA: azlB: czrA: yrkP: natR: xre: gutR: ydfI
gdh,yfiR: birA: glcR: padR: rex: araR: sigI: glcT: kipR: gntR: sigL: hrcA: ccpC: mgsR: gltC: liaR: rplT: gmuR: xre: xylR: hutP: yfhP: rsoA: codY: sigM: citB: pyrR: csoR: ganR: yxdJ: ywbI: licR: aseR: cggR: azlB: ohrR: sigD: sigX: ycnK: sigH: comA: xpf: iolR: hprT: rpmE: yetL: nusA: yclJ: rplJ: lexA: sigB: gltR: bltR: sigW: nrdR: comK: fadR: exuR: frlR: zur: hxlR: glnL: splA: degU: citT: sigV: gerE: rok: sinR: yodB: sigE: kdgR: ycbG: manR: sacY: perR: rpsB: nsrR: mtlR: levR: rocR: salA: tyrZ: sigA: ccpN: natR: acoR: phoP: cssR: treR: fnr: gabR: sigY: rsfA: ydfI: yrkP: purR: licT: bmrR: abrB: sigG: walR: cysL: mtrB: pucR: mta: desR: spoVT: glnR: nhaX: slrR: immR: ctsR: fur: mdxR: malR: rpsD: ansR: deoR: rplL: cymR: glpP: ytrA: fruR: citR: ylaC: bceR: nadR: tnrA: lmrA: spo0A: tilS: dnaA: ywcC: sdpR: bkdR: arsR: yfmP: alsR: sigF: mhqR: gutR: sigO: adaA: ccpA: mntR: czrA: sacT: abh: ahrC: resD,yfiR: birA: glcR: padR: rex: araR: sigI: glcT: kipR: gntR: sigL: hrcA: ccpC: mgsR: gltC: liaR: rplT: gmuR: xre: xylR: hutP: yfhP: rsoA: codY: sigM: citB: pyrR: csoR: ganR: yxdJ: ywbI: licR: aseR: cggR: azlB: ohrR: sigD: sigX: ycnK: sigH: comA: xpf: iolR: hprT: rpmE: yetL: nusA: yclJ: rplJ: lexA: sigB: gltR: bltR: sigW: nrdR: comK: fadR: exuR: frlR: zur: hxlR: glnL: splA: degU: citT: sigV: gerE: rok: sinR: yodB: sigE: kdgR: ycbG: manR: sacY: perR: rpsB: nsrR: mtlR: levR: rocR: salA: tyrZ: sigA: ccpN: natR: acoR: phoP: cssR: treR: fnr: gabR: sigY: rsfA: ydfI: yrkP: purR: licT: bmrR: abrB: sigG: walR: cysL: mtrB: pucR: mta: desR: spoVT: glnR: nhaX: slrR: immR: ctsR: fur: mdxR: malR: rpsD: ansR: deoR: rplL: cymR: glpP: ytrA: fruR: citR: ylaC: bceR: nadR: tnrA: lmrA: spo0A: tilS: dnaA: ywcC: sdpR: bkdR: arsR: yfmP: alsR: sigF: mhqR: gutR: sigO: adaA: ccpA: mntR: czrA: sacT: abh: ahrC: resD
yceG,sigD: glcT: hprT: hutP,sigD: glcT: hprT: hutP; sigA: sigY
ssuD,citT: hprT: rpsB: acoR: ccpA: rsfA: hrcA: mtlR: zur: araR: yfhP: sigO: malR: comK: ctsR: sigE: cggR: ywbI: ycbG: yxdJ: licT: sigL: glnL: lexA: bltR: desR: phoP: ytrA: rpsD: bkdR: yfmP: liaR: fadR: rocR: rex: gutR: rpmE,citT: hprT: rpsB: acoR: ccpA: rsfA: hrcA: mtlR: zur: araR: yfhP: sigO: malR: comK: ctsR: sigE: cggR: ywbI: ycbG: yxdJ: licT: sigL: glnL: lexA: bltR: desR: phoP: ytrA: rpsD: bkdR: yfmP: liaR: fadR: rocR: rex: gutR: rpmE
gerAB,zur: sacY,zur: sacY; licR: licT; sigX: phoP: citB: kipR: splA: sigW: ohrR: ywcC: yfhP: ctsR: rex: gltR: acoR: liaR: glnR: bkdR: citT: cggR: pyrR: spoVT: sacT: desR: glcR: sigL: comA: bltR: ccpA: glpP: cysL: purR: mhqR: nrdR: deoR: lmrA: mtrB: comK: sigY: sigF: resD: gltC: birA: nusA: codY: sigV: arsR: yfmP: gerE: gabR: mtlR: dnaA: ahrC: padR: sinR: ansR: gutR: tilS: rsoA: mdxR: rocR: malR: rsfA: hutP: iolR: slrR: yxdJ: treR: cymR: glcT: sigO: sigA: hprT: lexA: fruR
sodF,sigE: sigO,sigE: sigO; rsfA: adaA: citT: splA; hutP: rsoA: mtlR: slrR: sigF: sigV: mdxR: tilS: arsR; comA: araR: bkdR: bltR; nusA: sigH: licT: sigG: iolR: treR: licR: salA: ywbI: glcT: dnaA: ccpA: xre: ccpN: yxdJ: liaR: purR: lmrA: sacY: yfhP: resD: sigY: fruR: comK: yrkP: hprT: lexA: sigA: gabR: ahrC: glnL: gerE: malR; sigL: ansR: mhqR: nrdR: sigM: birA: cymR: padR: gltC: gutR: ycbG: yfmP; sacT: spoVT: fadR: cggR: alsR: azlB: nsrR: glcR: sinR: mta: deoR: hrcA: frlR: sigD: rok: mtrB: codY: rocR: zur: walR: cysL
fabI,hutP: gutR: nusA: mtrB,hutP: gutR: nusA: mtrB; sigV: mdxR: comK: yrkP: splA: sigM: ccpA: salA: sigY: liaR: gerE: arsR: yfmP: sigO: slrR: adaA: rsoA: rsfA; citT: cymR: sigE: sigL; ahrC: resD: bkdR: fruR: licR: deoR: sigF: araR: glcT: mtlR: xre: tilS: ansR: lexA: bltR; lmrA: gltC: ccpN: hprT: dnaA: malR
cdd,rplL: rplT,rplL: rplT; sigW: nadR; gerE: fadR: phoP: abh
rocE,lexA: ycbG: ywbI: arsR: comK: comA: gerE: citT: ccpA,lexA: ycbG: ywbI: arsR: comK: comA: gerE: citT: ccpA; lmrA: codY: resD: bltR: hutP: cysL: ansR: gutR; mntR: rpsD: hrcA: bmrR: phoP: rex: abh: glnR: xpf: rpmE: yodB: immR: desR: yclJ: spo0A: fur: nadR: degU: yfhP: cymR: padR: nrdR: licT: glnL: xre: mtlR: birA: sigY: rocR: sinR: dnaA: zur: sigM: slrR: walR: rok: sacY: treR: salA: gltC: malR: splA: yxdJ: mdxR: rsoA: adaA: sigD: purR: rsfA: yrkP: araR: sigV: bkdR: sigE: nusA: sigA: hprT: ccpN: liaR: fruR: sigF: licR: tilS: iolR: glcT: sigL: sigO
rplQ,rpsD: glnR,rpsD: glnR; hprT: rplT
spoIIIAE,bkdR: licR: sigM: licT: splA: lmrA: fruR: mdxR: sigE,bkdR: licR: sigM: licT: splA: lmrA: fruR: mdxR: sigE; mtlR: resD; slrR: iolR; gltC: lexA; ansR: ycbG; ywbI: glnL; gutR: yfhP; citT: ahrC; cymR: liaR; yxdJ: sigL: ccpN; deoR: yfmP: codY; comA: cysL: hutP; malR: birA: padR; rsoA: araR: dnaA; sigD: glcT: purR; walR: xre: bltR: rsfA: nrdR: sigA; tilS: nusA: sacY; ccpA: sigO: sigF
ywcE,sigF: sigE: sigO: gutR,sigF: sigE: sigO: gutR; rplT: mdxR: slrR: sacY; desR: bltR: malR: sigW: sigG: mhqR: citT: lexA: rplL: sigM: deoR: ahrC: ccpC: sigV: arsR: adaA: glcT; abh: abrB: acoR: alsR: ansR: araR: aseR: azlB: bceR: birA: bkdR: bmrR: ccpA: ccpN: cggR: citB: citR: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: degU: dnaA: exuR: fadR: fnr: frlR: fruR: fur: gabR: ganR: gerE: glcR: glnL: glnR: glpP: gltC: gltR: gmuR: gntR: hprT: hrcA: hutP: hxlR: immR: iolR: kdgR: kipR: levR: liaR: licR: licT: lmrA: manR: mgsR: mntR: mta: mtlR: mtrB: nadR: natR: nhaX: nrdR: nsrR: nusA: ohrR: padR: perR: phoP: pucR: purR: pyrR: resD: rex: rocR: rok: rplJ: rpmE: rpsB: rpsD: rsfA: rsoA: sacT: salA: sdpR: sigA: sigB: sigD: sigH: sigI: sigL: sigX: sigY: sinR: splA: spo0A: spoVT: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: ycbG: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: yfmP: ylaC: yodB: yrkP: ytrA: ywbI: ywcC: yxdJ: zur
yeeK,sigH: rok,sigH: rok; mtrB: abrB; sigX: perR; lexA: rex; glnR: degU; rpmE: dnaA; hprT: rpsB; ccpN: ccpA; purR: fur; nusA: spoVT; walR: zur; licT: glcT; mntR: rpsD: rsfA; ccpC: xre: rplJ; pyrR: citB: sinR; sigY: mhqR: abh; sigW: spo0A: cymR; ansR: yfhP: exuR; sigD: hrcA: hutP; sacT: nrdR: gerE; nhaX: sigG: splA; iolR: salA: mdxR; sigE: ahrC: bltR; codY: lmrA; nsrR: gabR; sigO: adaA; sigV: sigI; rplT: rsoA: sigA: czrA: frlR; cggR: ycnK; yfmP: sigF; yrkP: ctsR; azlB: citT; sigB: birA; cysL: ylaC; tilS: sigL; mta: glcR; csoR: arsR; manR: glpP: comK; fruR: araR: ycbG; licR: yodB: sigM; padR: gltC: yfiR; yxdJ: yetL: comA; resD: mtlR: kipR; xpf: slrR; pucR: glnL; deoR: sacY: ywcC: phoP: treR: gmuR: tyrZ: natR: gltR: acoR; bceR: cssR: levR; tnrA: sdpR: kdgR; nadR: ywbI: rocR; alsR: bmrR; fadR: bkdR; malR: rplL; gutR: liaR; ytrA: aseR: desR; gntR: mgsR
