gene_name,rep1@8h,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep2@8h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep3@8h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep4@8h,rep4@12h,rep4@16h,rep4@20h,rep4@24h
bcd,24.4533,31.2395,46.1672,45.7969,48.7919,19.8922,28.4249,36.5959,35.9474,77.7934,19.7293,31.935,31.6223,54.8273,51.9544,22.6633,30.8556,39.6206,35.0507,57.0225
bceA,10.7371,18.2891,18.3501,31.5279,28.7184,10.4217,11.5672,17.2736,17.1092,19.2326,18.9982,12.2585,18.934,42.2518,23.1442,14.4744,16.207,29.3572,24.6306,17.0833
bceB,15.7111,14.1967,18.2868,36.7712,27.9319,16.0147,15.1842,13.5626,20.7961,19.2298,16.8673,14.5608,23.2904,38.7362,22.5684,16.2354,12.605,26.3098,24.6627,20.8017
bceR,77.2997,81.4589,75.7246,97.8556,96.8745,78.2396,69.6527,67.2414,99.4218,113.8362,79.9989,77.7729,73.5894,99.8639,96.4515,81.7817,83.6973,71.7492,96.3513,97.0032
bceS,78.9426,81.3109,80.5361,85.175,96.7105,80.8243,69.3409,78.0,105.5251,112.1018,79.7792,80.0759,67.4727,89.3232,104.7229,82.7016,68.1651,64.9779,99.6706,110.6466
bcrC,209.1636,290.6118,96.1016,109.4087,141.5944,191.8081,199.2479,136.1985,192.56,247.0873,191.7203,214.8208,63.6272,92.416,149.0675,194.2479,207.3898,69.4967,196.0261,162.2537
bcsA,9.2578,13.5578,12.0001,39.0866,28.5488,12.3986,7.0241,11.1885,39.9592,34.8279,12.3732,9.1617,14.892,48.1231,22.2793,15.247,12.5207,16.8751,55.8895,19.4914
bdbA,176.6645,126.2347,796.3064,426.4889,447.631,189.6271,165.0008,745.3804,714.6004,507.7572,190.9772,199.594,587.794,418.5742,532.4851,169.3624,184.6095,604.7468,656.587,610.2094
bdbB,207.4396,188.4817,892.1208,413.2661,583.0644,218.7734,185.4786,944.8993,738.686,503.5698,209.2643,277.5563,637.4643,387.6728,678.353,196.0739,262.7264,603.0691,681.2388,632.7822
bdbC,346.6251,319.7724,232.7883,216.4647,267.5919,327.5557,311.114,265.8453,266.3479,292.1388,369.5927,316.4786,212.7822,204.8294,393.5916,338.6495,343.6526,176.6508,315.5646,362.4335
bdbD,610.002,632.5216,426.8629,356.3173,512.7619,631.8463,578.8872,497.9933,494.311,525.7494,623.5411,652.6636,353.6828,363.2054,721.9675,627.077,645.0531,342.1507,607.4287,669.8192
bdhA,1069.3581,1368.5596,2443.602,1435.5429,1916.3706,1132.2949,1342.2977,2887.0677,2336.1602,2426.2665,1102.032,1574.8948,1989.0599,1284.416,2289.8096,1064.9958,1623.4824,1843.0718,2140.6255,2223.9383
besA,39.8966,552.6466,1063.544,751.2095,938.1531,39.6414,1039.4087,1201.2672,1198.5365,1251.5407,40.1915,1167.2811,850.1824,668.7345,1119.491,37.8063,1324.1581,797.3578,1094.8902,1060.8217
bglA,11.0191,12.9773,24.4624,46.325,31.6258,12.7628,14.7287,13.8125,20.5448,23.3759,10.5172,16.3002,31.7275,61.6825,32.5932,12.3097,17.9614,32.9527,25.7745,25.5875
bglC,35.616,32.2477,24.9398,92.7124,105.1732,33.2273,28.236,19.1736,46.3317,165.7532,38.2067,26.0558,30.0157,108.0329,188.6416,35.2981,27.9486,30.0967,113.9705,183.2468
bglH,15.4736,18.1954,66.9388,68.3193,59.0046,15.2872,28.7166,59.7447,49.7875,74.3807,15.7955,31.7652,79.9832,89.3211,54.0657,16.0637,32.8863,74.8397,51.7484,65.721
bglP,32.2443,39.8081,139.7396,74.307,71.2103,26.781,46.9611,112.0451,70.8306,83.9625,29.8173,56.279,159.1249,84.0343,57.6672,27.9827,62.2642,144.714,70.4093,88.9773
bglS,20.7458,42.1443,40.2058,62.0707,41.3768,16.4958,38.5396,32.5,29.9208,26.0714,17.4141,53.5536,41.5612,75.5992,21.8508,16.7506,66.4839,50.2136,26.0348,35.1079
bhlA,13.9678,10.4091,50.4976,48.182,23.1395,19.1742,6.4658,42.5704,35.3121,37.6272,17.7755,3.3734,33.8678,66.6858,32.0507,18.4934,14.2215,30.7647,43.5625,40.3979
bhlB,22.2858,8.3039,53.3771,38.4374,29.5353,19.5453,17.5377,52.5843,42.2555,42.8817,18.3512,17.941,30.6205,48.9429,41.5489,15.4909,21.8177,36.3908,37.9114,39.6647
bioA,1127.921,997.4659,1593.634,870.4693,885.6297,1149.2976,1308.3121,1714.1759,1349.4352,1371.8912,1163.0226,1320.6102,1375.8237,839.0985,1064.9457,1128.9464,1440.9803,1373.5497,1202.3567,1055.9999
bioB,743.2954,581.3078,1273.0046,686.5453,672.4159,740.7848,945.2023,1283.75,990.9241,923.9051,757.1937,1006.5243,1016.4734,627.3467,855.3256,793.6824,1165.0663,990.8226,869.261,804.1784
bioD,747.7058,505.5916,1155.9589,584.1176,552.9211,740.0164,838.6031,1206.9827,834.6385,846.8627,726.0703,854.469,893.7832,558.0951,685.7863,752.7309,971.8929,889.8851,706.2732,673.6332
bioF,878.9829,740.1294,1368.3999,711.0979,706.7002,844.7472,986.6577,1445.0,1022.7917,1124.5881,859.2689,1026.2205,1163.2568,705.1049,832.9282,887.8132,1160.2865,1142.167,937.434,895.3619
bioI,286.9382,210.6424,443.1499,267.1061,216.4952,274.1877,335.0911,452.865,342.4212,352.6758,268.2358,327.5091,343.6274,261.1185,279.3748,277.9416,360.9532,370.1881,315.2114,281.2958
bioW,1510.5488,1487.4687,1891.6408,1064.1611,1216.1273,1562.2751,1748.3838,2230.4536,1723.3884,1679.2492,1567.6182,1723.7528,1656.3042,949.1321,1383.8113,1579.19,1901.892,1612.5555,1514.4429,1368.1054
bioY,499.8357,334.2365,243.9748,175.0376,169.7371,478.4611,337.8005,233.5829,230.6049,196.3342,512.13,337.2819,155.5925,172.8458,162.7602,558.9173,362.6035,161.1133,209.0026,144.7301
bioYB,1561.1722,1752.2809,1579.0602,1611.0531,2603.4667,1391.8478,1612.9285,2248.8059,2875.5391,2885.7111,1467.7901,1795.7506,1251.3553,1425.5899,2796.3851,1499.2109,1881.8816,1130.5562,2737.9701,2598.2204
bipA,1269.7099,673.5984,715.6032,278.3973,342.5167,1029.9721,677.1541,847.5979,485.7532,414.1467,1010.1591,664.4886,470.0696,233.5679,449.1806,1117.8999,652.1584,416.7813,371.4231,353.9273
birA,128.5277,64.7718,99.2564,56.9995,39.7118,118.5514,92.3782,96.6028,56.1419,43.55,110.4476,98.4501,80.6455,54.2214,38.6829,120.4286,103.6409,86.8727,42.6939,31.1325
bkdAA,63.4179,75.9141,99.111,71.8761,87.5552,66.2634,81.829,101.3293,83.8244,122.4501,62.8004,98.4101,100.2527,86.016,101.9781,64.4617,109.8189,88.5186,74.7538,98.6524
bkdAB,61.2264,103.003,106.8493,86.0446,98.7744,74.0175,93.7744,105.8232,88.1582,135.4383,68.3542,109.2899,97.9928,81.7985,105.5125,76.4602,117.6906,105.1731,78.6522,103.5907
bkdB,96.8382,154.765,138.9842,108.6647,134.0607,96.6305,131.5654,148.2,137.0579,170.4393,94.6766,154.7911,127.303,109.1764,153.0453,104.2704,155.5249,125.6522,110.3203,149.6855
bkdR,48.7749,53.0176,110.9744,64.3976,48.4573,44.4186,62.7998,95.9524,43.414,57.495,47.4573,65.2065,100.5102,68.6861,46.9295,51.4414,65.7907,93.2539,46.0512,51.1524
blt,7.2132,11.3213,9.6115,38.1956,18.0268,11.1278,13.5089,4.3766,11.6709,11.4209,8.3311,9.1584,17.39,51.6369,10.4038,7.2037,10.8468,20.2858,14.199,12.4715
bltD,10.803,19.3215,12.8884,25.9161,18.0397,17.3014,13.2022,8.9216,14.2018,10.4766,10.6749,9.3927,14.6687,36.7222,17.3521,10.7274,9.6454,20.1839,11.486,9.133
bltR,10.5566,10.789,12.1038,36.6041,22.5449,12.1452,14.0738,8.1843,11.2853,7.2429,11.3797,10.4896,18.4295,48.6141,15.226,10.303,10.4884,21.7165,13.8536,11.8101
blyA,17.0676,9.4676,49.2008,57.8887,39.1082,18.2913,11.2274,29.6739,37.6982,34.0164,20.3754,14.1018,35.5029,69.8196,32.2068,14.6289,12.2416,51.5781,36.2931,34.5741
bmr,156.1742,234.4375,108.709,65.189,72.6246,179.1888,209.5265,110.5,69.2147,80.6353,188.0721,168.8873,103.1722,74.7839,76.0965,177.2596,163.1093,96.3715,75.3408,64.1161
bmrA,91.6077,64.7784,74.593,87.2362,74.9608,90.8862,68.7834,80.8093,71.5319,79.4344,81.6629,69.5535,76.7574,84.957,72.4785,87.2389,65.823,71.2353,75.6554,74.6668
bmrR,43.5431,40.4905,35.3392,55.4549,52.5257,50.15,33.5668,26.9086,56.0142,68.9428,42.5743,32.6218,27.2925,60.6403,49.6173,47.0622,38.9747,35.6355,56.1848,44.8123
bmrU,63.7849,205.4875,113.0942,31.8298,17.8624,100.25,171.6139,123.0201,10.0959,25.1017,94.4181,136.9028,136.6379,31.3528,14.6361,87.9028,133.1877,121.827,14.1532,12.093
bofA,46.0171,29.9938,38.7052,62.7287,35.0983,44.6914,28.1705,28.8068,26.5911,24.2867,48.9303,39.9188,51.0069,76.7594,29.0915,47.7467,33.5398,48.7871,39.141,25.0721
bofC,72.9772,137.0663,44.5545,35.9188,20.7524,85.362,110.6075,33.6404,14.173,19.6403,80.7512,89.6422,63.748,36.5485,13.8621,80.241,79.0337,40.0828,16.8541,22.3645
bpr,42.9928,83.1961,353.3447,195.3467,298.5635,62.0243,184.6544,388.1642,337.3182,667.9098,58.2419,182.7246,348.842,166.0554,537.8236,54.7555,203.6022,355.3823,315.0977,909.259
braB,168.992,118.3611,61.6982,55.0862,55.8439,147.363,116.1068,82.6345,62.5852,59.2153,146.8135,98.8125,50.6802,63.4123,51.8728,149.1148,98.0467,45.4287,53.5874,50.7889
brnQ,36.7302,24.18,32.9265,38.9623,30.9953,32.7566,28.9394,36.4796,26.7203,29.5972,36.6986,32.0437,30.5348,45.9512,27.5205,36.4732,33.6399,40.6491,32.0388,30.3519
BS3610_RS01320,435.8754,379.7405,403.3493,240.7689,248.025,389.137,321.3524,437.1774,346.4191,336.0961,368.8002,414.6405,310.2725,233.1709,344.0929,418.265,412.1579,240.5395,340.1324,320.2762
BS3610_RS02805,130.9345,107.4861,113.3914,115.6857,134.995,114.3587,113.9391,118.6446,142.9785,154.4983,145.3475,106.2898,93.1908,117.8919,127.9454,128.9305,107.6166,97.0999,139.3177,126.2668
BS3610_RS03225,66.1144,56.3083,20.9144,38.8742,28.4769,59.2448,45.9075,26.0,18.1072,25.4432,45.7807,18.6288,22.7102,33.6689,33.1858,61.2749,36.2465,16.3194,11.7157,18.3862
BS3610_RS04215,47.8033,53.8241,75.5731,73.1749,46.3878,46.7137,62.1101,51.6176,52.4373,72.5879,40.7587,39.9188,73.0813,87.2669,39.9717,52.1352,53.3037,83.4432,50.3085,56.9612
BS3610_RS04230,38.7389,29.6938,74.2275,78.9631,40.0457,34.2706,47.3421,50.2734,43.0918,33.3942,25.5197,52.3934,78.9013,87.7891,40.0008,41.0323,37.6219,69.436,38.442,42.5181
BS3610_RS04245,105.285,101.2392,120.3295,134.1957,160.2391,96.3526,120.743,114.863,127.0751,201.8027,104.7482,113.7413,86.7417,159.1203,164.9551,117.8134,117.0386,82.543,157.9208,178.3212
BS3610_RS04250,188.8984,226.2387,186.3801,222.138,257.6486,208.8874,260.8711,219.7619,315.7161,375.5896,193.2571,240.7801,142.4955,195.4,383.7819,196.9552,246.5749,139.8808,325.8073,379.3983
BS3610_RS04820,3.5061,5.1189,19.0131,28.2721,11.1518,2.2919,5.0081,21.8636,24.3118,15.7285,3.1495,3.3871,27.2037,24.8691,12.0676,3.9789,4.7073,26.4763,20.0231,11.1432
BS3610_RS06465,33.5737,29.6938,175.0648,232.0301,213.5771,35.4523,40.169,306.2109,588.9208,139.5399,31.3196,39.9188,167.8219,165.7142,231.1157,31.8001,54.6125,154.1715,381.1255,239.0209
BS3610_RS07090,740.2933,1046.6591,1946.5559,612.6966,766.365,816.9329,1251.9915,1886.7325,1205.6478,1007.4373,799.2975,1352.3964,1728.9042,497.955,934.0491,795.0616,1402.0773,1766.5691,893.2769,1013.4054
BS3610_RS07180,8.5074,7.7631,17.1358,36.5874,22.2275,18.9079,8.1013,18.6397,18.435,21.3274,8.734,15.2631,12.966,37.1348,11.1549,18.3439,10.28,11.0765,14.4723,15.1416
BS3610_RS08485,70.4897,45.0259,35.5896,62.8847,90.8428,36.7036,48.6079,32.9779,77.4269,46.0222,50.2205,42.267,29.4683,89.1236,80.8731,37.6532,47.9733,36.5526,58.9229,52.9956
BS3610_RS10165,62.9661,42.734,77.8955,66.6414,53.981,51.3215,53.5587,76.6071,91.5311,73.6035,65.401,53.2251,57.2527,60.8746,72.2413,67.2149,67.4999,60.077,71.9677,70.9183
BS3610_RS10485,41.9035,40.1494,45.4478,56.9424,57.3858,53.2617,31.036,34.331,54.1452,60.2036,48.0985,32.6097,32.7388,67.575,68.1078,47.1583,27.349,31.8255,44.5526,52.828
BS3610_RS10990,18.1412,51.5015,34.9788,81.5409,40.0708,35.0488,13.4363,52.3171,42.8051,33.5105,34.4034,23.3671,60.604,92.3842,39.3142,30.424,24.6274,40.4159,68.5795,48.432
BS3610_RS11125,8.1479,2.974,6.3122,20.8059,12.0325,10.6523,2.5863,9.6127,9.4166,19.3511,12.5474,3.3734,5.6446,36.4549,16.0254,7.3974,4.3758,15.9128,10.8906,8.2867
BS3610_RS11230,106.4681,110.3338,147.7736,144.9901,153.9295,126.0527,144.7533,188.8513,221.3526,175.3516,113.0306,128.0279,122.758,116.59,178.5287,120.0658,114.7573,95.6773,189.9839,168.2919
BS3610_RS11360,78.5786,119.4244,36.7349,17.8439,12.9277,68.1925,106.8666,62.3361,19.1804,10.0104,90.0604,49.7349,42.0479,18.6283,17.0981,75.338,72.5779,25.93,13.8283,7.2339
BS3610_RS11695,1.164,1.487,19.5678,38.3266,25.4534,2.1305,1.2932,30.8979,31.1923,7.5254,1.5684,1.1245,37.2546,47.5692,14.6899,0.4623,1.094,25.9909,34.157,16.0556
BS3610_RS12510,9.0568,7.2314,2.4557,10.6505,12.6031,4.1442,3.7732,8.0137,5.7241,6.2737,5.0849,1.0937,5.49,16.4309,12.9886,5.396,1.064,8.2543,13.481,13.097
BS3610_RS12655,27.6875,27.3324,78.2584,181.1496,191.4772,31.0973,33.0907,77.2081,199.809,289.0447,40.6996,30.395,67.1338,200.6035,255.0906,38.9911,35.8785,75.7028,233.0051,279.9933
BS3610_RS13510,14.6215,12.9942,12.4107,51.4335,27.2974,22.1077,7.769,6.0,8.3572,7.633,15.9899,11.0544,26.5124,64.1004,13.1285,17.1704,13.1443,37.0808,15.1403,13.0118
BS3610_RS13670,2.0157,5.1501,15.3032,45.5112,17.6311,1.8447,2.2394,2.378,8.1534,7.4468,1.8107,9.7363,13.6848,50.8113,9.2504,4.8038,7.5777,20.2079,8.5724,12.5564
BS3610_RS14945,0.551,0.7039,9.5609,30.581,14.8956,1.5126,1.2242,2.6,5.5715,9.1595,1.9797,1.5968,11.2215,40.4027,7.5853,0.4377,0.0,13.5577,9.8412,5.3933
BS3610_RS15195,0.0,0.0,7.2676,29.4183,12.4328,0.0,0.0,5.2703,4.5174,0.0,8.0258,4.3155,21.6632,58.0106,2.5626,1.7744,0.0,28.4996,26.5977,1.9877
BS3610_RS16320,555.7445,529.4205,348.1405,345.9236,722.8764,512.9798,431.1311,418.2609,763.0479,659.31,518.5971,497.5388,256.7243,340.3489,755.7853,584.2052,540.3206,230.3277,644.8714,719.4609
BS3610_RS18665,191.844,181.6533,164.417,153.324,150.0582,196.8536,187.4785,185.0748,197.8369,201.4124,208.1952,213.0597,150.2283,149.4436,188.4979,193.6791,204.3323,150.3402,174.1215,188.7799
BS3610_RS18670,115.1994,133.3056,104.1194,105.2351,99.5698,144.3877,122.42,95.5303,126.6241,127.9869,140.2292,155.643,106.062,111.5921,129.2955,142.577,146.7121,98.9056,107.2162,112.9174
BS3610_RS18875,22.4463,48.227,163.7742,175.6536,211.7517,18.6745,72.5452,188.9815,279.6048,231.8155,24.7463,70.9668,103.903,123.9203,262.2091,14.5893,75.7533,135.7628,230.8421,182.5003
BS3610_RS19415,15.4956,11.5476,26.6099,37.6593,61.6088,8.2722,15.7807,25.8984,33.9511,21.4677,4.6399,8.7322,32.5625,68.0612,25.1857,7.1807,9.7089,35.3065,37.3437,29.8776
BS3610_RS19840,249.3918,512.0069,222.8931,121.0947,173.8858,303.1958,514.3263,325.2876,188.5915,154.01,289.7292,438.7536,166.6914,95.5318,175.3689,252.1491,410.3508,154.6402,166.093,165.9641
BS3610_RS20585,35.2249,51.9236,85.225,104.5141,78.6438,37.1959,48.1652,30.3689,61.6514,25.0261,36.511,102.0874,114.3176,116.9443,31.0874,38.7453,92.9506,113.5981,54.161,204.9612
BS3610_RS20625,7.5994,15.776,7.2119,32.1717,21.9053,4.3466,28.4943,10.0862,6.7242,7.8962,4.2666,22.0242,18.4261,44.263,5.4492,3.0185,17.8554,22.5096,12.9276,7.6081
BS3610_RS20995,27.9054,42.5055,34.922,18.1749,15.3622,28.4846,41.7341,17.7273,18.4509,22.7997,37.6016,43.5478,17.6963,40.1731,22.1649,36.6626,50.4358,23.4765,19.1711,25.7885
BS3610_RS21235,4.1322,3.5193,1.4939,14.2539,15.3337,0.0,4.5907,1.625,1.3929,5.0886,6.1866,0.0,10.6872,22.0952,9.4817,1.0942,2.589,7.532,1.1716,3.6772
BS3610_RS22505,52.4718,58.6545,82.5194,98.728,105.3543,43.2181,72.869,78.9286,82.2454,107.8306,64.8118,69.6995,80.1537,110.2256,72.2413,62.5254,70.2738,96.8406,73.6414,73.5449
BS3610_RS22650,1.5447,0.9867,7.5392,48.6835,21.4959,1.4137,1.7162,1.8224,6.2484,11.4138,2.7753,2.9846,27.7167,48.9694,18.6089,3.0678,2.9036,27.4532,18.3947,10.9974
BS3610_RS22660,6.1982,17.1564,24.6491,70.9453,48.4656,5.6724,5.7384,12.1875,25.0716,8.5871,7.4239,6.9858,43.0826,77.3333,18.9633,9.8478,8.738,39.5432,27.2389,21.1442
BS3610_RS23175,2471.2284,4614.5343,5605.353,4357.6975,9804.5123,2654.4859,4283.9519,8358.8413,10014.3615,7344.3881,2710.6291,4644.2128,4416.2752,3221.1305,8917.395,2598.8473,5262.6897,3622.7298,8159.2514,9733.0389
BS3610_RS23190,36.1563,62.687,44.8166,143.3484,45.1798,35.4523,51.6459,15.2344,36.5627,45.3206,53.3593,54.8884,55.1057,195.3061,74.0755,49.2388,60.6805,108.2731,61.5073,36.7724
BS3610_RS23210,10.0173,19.196,13.5808,70.6803,51.7763,20.6268,30.605,2.9545,10.1299,11.5651,24.7463,29.0319,43.7202,95.6503,14.3662,21.8839,9.4147,57.0609,21.3012,13.3718
BS3610_RS23215,58.4201,70.9922,40.1804,65.6839,57.7848,69.1117,139.3055,79.0086,36.0224,38.1648,66.5591,176.1934,45.6047,69.6598,65.3908,76.971,179.447,53.2438,43.6308,46.9166
BS3610_RS23230,4.3496,13.8919,7.0763,34.7821,19.0231,3.9806,4.8324,7.6974,10.9963,10.0434,15.6293,16.8079,31.6396,68.1131,2.4952,8.6384,8.1759,37.6602,9.2492,5.8062
BS3610_RS23245,5.0598,4.3093,14.634,47.601,33.5286,7.7175,7.4951,11.9388,11.9388,7.7887,7.5754,4.888,39.259,54.1108,13.5452,12.0585,6.3405,29.2059,15.7803,9.0055
BS3610_RS23265,21.8761,58.9995,15.8176,34.3007,25.1267,46.7137,18.9031,2.8676,9.832,6.735,48.037,18.7853,11.7873,25.9944,11.1549,40.5496,15.9911,17.7225,6.2024,6.4893
BS3610_RS23300,34.0295,27.9471,76.4518,84.6084,69.5817,44.4892,40.5066,54.4853,36.87,49.3897,32.7525,58.7041,84.8687,118.8315,64.1407,21.2403,50.2578,101.9041,37.2145,51.914
BS3610_RS23305,4.5913,8.7982,7.4694,45.3532,20.0799,6.3026,5.1008,0.0,0.0,4.2405,10.311,11.0886,17.8119,49.1005,23.7042,7.2946,8.6301,20.9223,15.6209,14.3004
BS3610_RS23375,194.2836,190.7814,94.3507,80.4763,109.5267,177.8007,106.3121,130.0,137.8204,121.8594,203.1804,124.6587,92.8096,97.4627,139.7299,184.2855,104.9241,85.8917,128.2558,132.8969
BS3610_RS23400,128.3142,136.1401,115.5796,106.3924,107.2209,131.3602,113.5606,51.3158,83.5719,84.3642,134.8024,100.8475,50.6234,136.2262,117.2733,117.482,141.0343,71.3562,105.4411,116.1235
BS3610_RS23415,82.643,55.3028,83.2308,131.4317,64.1514,82.8346,91.815,118.3929,43.7758,27.2605,90.1474,64.6305,103.0548,123.2523,45.1508,84.4094,88.767,84.2872,51.8837,35.0214
BS3610_RS23430,7.0335,8.9854,38.1418,56.2435,34.9553,8.0459,5.8605,24.8936,39.1188,22.7364,6.3182,5.096,28.9918,59.0997,22.1911,8.3811,14.8732,41.6666,47.8598,12.5183
BS3610_RS23435,4.502,9.0378,9.7655,38.1178,21.7349,6.4743,6.7879,4.1732,11.3814,8.9101,6.9328,8.3876,18.0892,47.8996,11.0681,7.4082,6.9511,21.3945,10.9407,13.4498
BS3610_RS23445,82.643,69.5855,81.4847,91.8844,61.2354,82.5072,62.6011,64.2614,91.1694,83.2686,62.4283,76.2086,118.4089,103.3024,64.6478,71.6201,77.6711,102.7097,81.4772,108.6459
BS3610_RS23455,246.4533,186.647,208.077,270.7307,282.8137,212.0387,283.6427,242.0089,302.9482,380.2845,201.5059,326.4788,200.3843,231.0981,279.3706,220.4022,278.7837,169.471,331.3862,342.7717
BS3610_RS23480,0.0,5.8654,1.6599,8.6387,6.0848,0.0,0.0,0.0,1.5476,2.827,4.1244,0.0,13.359,14.0287,0.0,1.2158,2.8767,9.7638,1.3017,2.7239
BS3610_RS23510,1.164,2.974,8.8371,30.6613,13.8837,4.2609,1.2932,2.7465,5.8853,3.2252,1.0456,2.2489,19.1917,44.4572,9.3481,3.6987,0.0,18.0345,8.9105,6.2151
BS3610_RS23515,46.3961,79.6466,110.0758,122.7605,160.2549,63.6898,40.2697,135.1316,170.0762,136.5896,49.4927,47.6224,87.1848,148.4091,143.0568,63.3481,53.1434,126.8555,114.6903,156.1216
BS3610_RS23520,0.0,0.0,2.1341,5.5535,1.5647,0.0,0.0,0.0,3.9796,0.0,0.0,0.0,1.9084,9.0185,4.5151,0.0,0.0,8.9667,1.6737,0.0
BS3610_RS23540,126.2602,275.6761,54.7758,110.1434,71.1924,140.7589,221.8862,97.5,60.3575,29.6837,179.4109,164.1107,84.6067,145.5479,100.0843,193.3078,155.3422,133.903,50.7679,49.0299
BS3610_RS23545,49.9302,167.1653,70.9596,32.3951,10.9527,44.1185,164.5018,85.3125,5.2232,7.951,54.1326,119.7564,96.8524,30.2494,7.9014,51.9743,113.2703,70.6129,20.5024,4.5966
BS3610_RS23565,2.3612,3.0165,5.1219,2.2214,1.8776,4.3218,2.6233,2.7857,4.7755,2.1808,10.6056,0.0,2.2901,7.2148,2.709,11.2546,4.4383,2.152,8.0336,4.2026
BS3610_RS23570,114.2418,111.7885,50.0891,57.1679,30.9252,75.6316,70.2114,40.1471,19.664,26.9398,65.505,68.0968,18.8597,57.559,33.4647,86.892,59.3955,48.7368,35.147,30.2832
BS3610_RS23575,0.0,0.0,0.0,7.524,0.0,2.4397,0.0,0.0,0.0,0.0,0.0,0.0,2.5856,10.1821,3.0586,0.0,0.0,9.7188,4.5351,4.7448
BS3610_RS23610,8.5493,10.9219,61.816,80.4293,49.8535,20.8639,9.4981,144.569,66.2812,34.2167,17.9198,16.5181,77.3898,91.4285,16.3477,20.3747,10.7133,80.515,79.9898,27.8963
BS3610_RS23625,428.8504,194.0354,125.971,92.4574,108.3427,369.9818,218.3707,155.473,151.3329,187.7293,455.4663,181.253,171.1391,105.7841,140.9437,441.8183,161.6398,136.3911,132.9887,224.6101
BS3610_RS23635,285.1995,287.752,166.9638,170.7414,211.3222,238.7587,198.0323,265.7353,239.2451,249.9417,247.4634,172.1988,154.0209,201.766,260.2811,298.651,197.9851,132.9184,252.2315,292.7375
BS3610_RS23640,160.9364,177.8157,67.618,49.1042,65.716,157.8976,90.2042,83.8158,48.3837,60.2601,188.8536,102.2482,63.2793,81.9572,69.8649,155.4909,72.2205,71.3562,51.7956,73.5449
BS3610_RS23650,4.2381,5.4143,25.2812,87.716,38.7556,5.8178,11.7711,42.5,25.7144,13.7002,3.8071,10.2356,43.1597,139.208,29.1744,6.7335,7.9663,50.2136,48.6651,13.2004
BS3610_RS23660,62.3721,61.7532,104.8539,105.6203,76.8754,49.9454,38.1119,66.2264,56.7658,69.1286,79.8419,37.6593,62.0057,117.9206,48.3028,71.8453,42.4993,63.9513,75.5992,67.9943
BS3610_RS23685,3.7565,9.598,2.0371,24.7381,19.4161,12.0323,12.5202,6.6477,13.2955,8.6738,6.749,5.4435,20.0384,35.8689,17.2394,17.905,3.5305,13.6946,12.7807,13.3718
BS3610_RS23695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9728,0.0,0.0,0.0,0.0,0.0,0.0
BS3610_RS23705,523.8728,1347.4625,635.0283,548.1914,790.8201,382.0038,1282.2971,718.8559,906.5428,849.9744,366.1619,1050.0677,393.976,423.7148,1231.01,429.518,905.7239,381.7087,755.363,1428.5161
BS3610_RS23725,582.5326,563.9414,249.224,153.6003,200.3538,588.451,369.4992,337.6829,222.179,227.1268,579.4264,405.0299,158.3525,103.1624,136.4435,541.2264,327.7341,121.2476,193.7372,217.0471
BS3610_RS23745,114.1261,148.3121,98.1697,129.5805,139.2554,126.0527,102.7453,127.6786,149.2356,145.3895,121.9641,119.7564,101.1464,126.2585,162.5429,121.9246,122.0546,130.9141,155.6511,190.8665
BS3610_RS23755,47.4432,46.9236,6.6395,54.7118,36.5089,50.4211,39.1064,23.4722,24.762,21.2026,53.6171,26.6125,17.8119,50.2696,28.0938,37.6889,14.3835,13.9482,28.6383,20.4291
BS3610_RS23760,169.2215,115.6331,93.9014,116.6225,128.3027,144.0603,115.8617,90.5357,111.4292,176.2848,148.478,115.9546,72.52,157.8231,248.3295,128.1772,110.9587,71.7338,143.9354,255.6561
BS3610_RS23780,13.5234,44.1508,342.2358,467.9034,461.2071,11.001,151.912,358.0909,581.9644,652.2703,25.6462,116.1274,224.4305,492.408,679.2324,16.7113,94.6175,210.8973,654.3735,576.3245
BS3610_RS23795,94.1212,29.3272,44.8166,56.1516,40.1598,67.2281,38.2562,56.875,46.4288,38.1648,45.3683,33.2657,57.8888,61.3756,36.8732,78.4173,21.5753,52.3059,48.8153,24.515
BS3610_RS23805,58.6499,78.3321,46.2623,60.1922,29.6782,51.2343,32.5795,37.7419,16.1752,39.3959,76.6338,51.5081,33.6129,59.0564,36.7032,69.8873,32.5717,36.4454,24.943,35.5862
