gene_name,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep1@28h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep2@28h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep3@28h,rep4@12h,rep4@16h,rep4@20h,rep4@24h,rep4@28h
ipk,148.9015,134.7589,115.0139,120.3283,116.3713,158.3017,142.8879,144.0895,138.7091,144.7037,162.7036,103.9235,114.2857,130.1277,149.3157,159.6275,101.8125,127.4988,128.8304,118.3707
iscS,262.2782,233.7539,139.5377,134.5449,142.6798,240.4102,225.0197,168.4634,185.4004,206.0846,242.4542,166.0026,136.3924,182.8964,218.4474,220.545,162.3354,156.6817,175.153,163.3219
iscU,1080.0352,1286.3573,1181.9843,1337.8542,539.759,1047.1869,1410.4561,1597.4659,1811.7943,1176.8534,1070.2557,1022.5017,1092.3916,1859.1761,1106.194,1061.155,927.2558,1734.5528,1721.3481,1046.0459
iseA,5454.0937,1289.8313,447.6935,743.0967,435.7531,3834.5359,1295.3571,802.6577,866.8851,968.5731,3354.0574,1141.9705,362.1259,829.9066,545.1926,3280.5365,1172.847,639.5985,1030.4367,604.8721
ispA,333.8907,118.764,131.9292,157.9239,274.1999,416.8973,190.4297,235.3072,250.6947,1073.4769,490.7519,121.2325,119.1564,243.8567,1056.3391,577.1933,116.0406,183.6432,404.0373,298.9093
ispD,198.0155,144.6441,120.1261,136.5089,137.5979,212.396,151.4807,173.6,210.9708,249.3996,194.6256,130.0348,130.5935,184.7501,247.9232,177.0101,113.7888,166.2318,196.9614,157.0852
ispF,45.1529,72.7213,68.4576,50.4236,128.4669,61.21,59.4811,38.8951,52.8066,51.019,70.7994,59.9893,81.393,38.7615,33.0281,55.2002,73.4256,47.7469,44.4045,70.0591
ispG,789.87,421.4667,367.0299,461.76,219.7804,552.5991,483.6104,611.8976,565.9752,407.8411,585.1928,330.2078,315.4783,550.4916,400.6227,519.7352,276.6424,576.7476,513.0539,338.281
ispH,281.5415,174.429,131.8019,150.6253,131.241,245.1314,219.7619,187.5725,180.283,132.9717,232.9231,139.6965,129.2646,174.2821,144.1923,206.3832,123.143,170.7141,158.2966,138.7462
jag,674.8914,663.0282,373.8615,492.7131,231.7976,657.6412,799.1268,591.0014,507.646,382.5366,675.7548,467.883,294.5024,641.0335,414.3689,660.7617,444.3546,523.3374,493.349,367.1071
kamA,9.171,16.5214,32.1206,19.492,78.4611,9.3371,12.1875,14.6959,17.7887,26.7712,7.4425,22.9253,39.857,14.0618,37.8674,9.8734,22.1812,13.9992,14.9583,41.0599
kapB,198.8796,130.6282,100.6509,96.2816,102.5786,171.5303,164.7674,121.1469,89.9386,74.9769,176.3854,135.4536,95.4279,101.4318,100.7013,187.2535,140.7149,109.5279,105.4714,83.7084
kapD,31.8934,25.6762,46.568,35.9385,96.6731,23.9101,20.8203,28.2926,22.6603,35.7501,28.6916,31.3101,58.5261,25.1857,41.7468,37.2174,32.5604,28.557,24.898,55.3536
katA,733.1568,679.8417,1587.5754,2599.1779,596.0709,707.3926,828.75,1681.4531,1868.8113,895.8735,732.8896,513.547,1714.7934,3960.7522,532.418,742.0477,469.8191,2258.9946,2747.6008,1158.5135
katE,470.2604,127.3391,35.8751,28.9839,93.722,345.7428,115.8079,13.5029,21.8878,61.0831,326.3232,138.9565,46.405,15.7338,27.2236,286.0376,133.8665,19.5432,15.0944,52.9454
katX,93.2478,50.8685,41.8536,24.7035,102.2608,84.9456,55.5109,13.8778,18.6645,43.5548,77.0695,69.1838,47.6925,17.1293,45.7292,70.8678,66.7988,18.0866,18.3862,56.0039
kbaA,112.4751,118.0095,123.0689,84.209,186.545,131.0324,87.701,93.231,84.3844,108.965,120.7594,109.1541,141.4856,98.6284,99.5385,141.6814,114.6839,101.3788,96.828,129.6606
kbl,7.5221,21.439,31.0598,24.9152,79.6576,10.5132,21.8321,12.7591,10.8765,15.4809,14.6267,29.7772,33.0906,12.0632,29.0693,15.0204,31.8147,13.236,11.2282,41.7937
kdgA,5.3593,28.6644,28.4156,23.0173,69.1994,10.2534,19.302,14.4236,22.4726,32.863,12.158,29.7016,36.8521,12.9952,23.3835,13.4052,34.7927,19.6252,22.7728,39.2354
kdgK,15.5931,49.0914,54.3042,47.1133,97.0075,23.4481,47.4,42.9431,58.2453,69.8401,24.3198,53.0248,66.2371,44.9285,70.303,31.5464,53.5355,56.2352,57.2519,70.4737
kdgR,26.705,76.1882,82.5504,69.775,113.7548,44.8273,66.5294,84.8009,113.3718,127.5532,42.267,65.066,88.7523,80.3153,130.8802,41.3484,66.4592,94.4835,109.4521,92.6054
kdgT,9.569,34.1202,31.4751,26.4055,78.8823,15.5336,26.216,21.966,22.5991,23.0937,19.0549,32.4489,45.9642,30.0778,34.7927,21.823,39.1393,28.0327,28.6625,55.1166
kduD,49.6838,120.2139,116.47,138.1325,137.3938,67.691,141.0882,156.3286,208.634,248.6828,69.1926,101.5281,109.6716,139.8082,236.6501,71.8838,108.107,161.8141,194.3892,147.9903
kduI,80.7137,166.9256,169.8631,171.6712,184.3767,95.4743,188.288,212.8661,266.8767,316.8049,99.5078,154.2088,141.3546,199.9396,298.758,112.004,149.8222,205.0243,264.8682,199.1236
khtS,58.7652,61.7285,55.0106,65.0961,90.0664,51.1046,73.5849,79.6298,87.1309,111.8493,76.0717,68.0551,63.1292,88.5552,152.9722,59.3524,53.2928,80.9045,87.4213,83.1058
khtT,41.3408,35.0973,45.4312,31.2745,89.6122,30.9737,44.0512,35.7446,31.2675,60.1447,32.2236,38.6283,59.7066,35.9847,71.0407,29.4776,42.1976,38.9581,38.5446,60.9421
kinA,102.6212,113.1121,119.7606,117.1413,125.6796,108.6049,110.3501,132.0354,164.3537,169.3644,119.033,91.3779,126.5705,161.3602,181.6816,126.5514,97.9042,145.3361,180.288,133.236
kinB,102.1406,85.0473,82.2686,55.4766,87.8803,92.242,78.907,86.6816,55.0283,74.9164,107.1309,87.9827,93.3725,61.0796,74.9903,112.5328,88.8081,69.4767,62.2566,64.6317
kinC,113.6995,141.0312,135.3799,138.9381,128.0392,118.3536,166.5909,145.7151,156.5734,152.9094,120.78,140.5026,138.0308,184.108,156.5582,128.9087,135.3661,158.9399,163.2045,130.8896
kinD,175.7527,147.5995,162.0144,213.1508,150.232,141.1128,146.7365,228.8636,277.8943,302.3478,137.8434,106.7117,171.9988,256.8189,289.2655,138.1336,107.9443,234.8747,262.7652,227.221
kinE,95.2917,158.2832,159.5997,136.4119,152.9233,131.0755,138.6637,181.7322,228.3688,253.7379,136.8799,132.9749,177.9407,220.9396,264.0506,144.6217,132.2949,202.9871,246.4102,184.0363
kipI,220.794,248.8158,52.585,69.8062,96.3641,233.1567,186.5041,53.4028,65.8778,62.4648,325.6447,295.0057,63.3912,52.7197,115.8327,331.9553,259.0898,45.5015,45.7748,69.804
kipR,141.4832,262.0047,41.8645,54.8077,100.675,220.4303,185.921,36.5416,46.972,45.158,314.502,288.164,58.7843,50.2874,69.378,335.5265,309.2103,35.8585,38.1123,66.7277
ksgA,94.768,81.9853,79.6058,52.9317,108.6631,96.5154,90.8447,63.8912,46.6313,37.5359,102.1813,60.4573,80.1504,65.6921,41.1917,92.5161,68.6367,61.6572,58.7355,76.0368
ktrA,20.8315,19.2932,42.5349,21.2177,79.2517,17.2925,24.0471,19.4876,19.8525,27.9821,18.9749,23.7226,49.5409,21.6845,30.5726,20.2014,24.9942,17.3371,15.8303,53.2656
ktrB,19.1745,26.9301,42.012,29.7638,83.9311,23.0567,30.6054,19.4876,23.4465,25.5337,22.197,36.842,52.2302,24.4483,21.8966,22.4654,31.0739,23.0111,21.1071,49.1878
ktrC,400.4358,289.8947,218.1856,272.9288,166.4182,306.877,305.6757,332.029,334.8871,309.5411,317.912,237.2117,217.5399,343.3902,295.4831,362.1152,211.7115,308.7238,313.7253,219.1423
ktrD,114.0243,81.2674,65.4813,82.072,96.1118,103.6489,95.9833,85.8005,78.365,64.3068,105.0308,67.8635,74.3522,72.0607,54.8691,98.0382,65.9472,86.3836,70.2762,68.3266
lcfA,80.1716,197.3208,99.7839,84.4586,135.8266,86.9051,159.5455,97.873,138.7809,168.2356,94.2112,178.7385,108.8163,100.7322,249.7882,102.3154,177.8959,109.6386,136.7332,121.2653
lctP,672.8167,89.6332,34.2838,20.3695,82.0916,606.1143,38.3164,8.7889,5.9148,14.679,745.3475,113.28,40.7661,12.4206,7.8192,904.6819,98.3891,13.6178,9.4984,46.9769
ldh,503.2992,251.9193,32.5963,21.6332,77.2258,724.825,99.014,10.9007,13.0376,17.441,718.5386,280.787,38.6225,14.7231,12.5893,894.906,285.1417,16.5911,14.3892,47.3025
lepA,338.6077,335.2837,170.8433,189.9654,122.1314,309.4449,371.3907,250.0341,230.9808,208.17,330.2907,259.6824,148.2971,235.8817,219.8819,318.4134,237.3884,209.6207,218.2352,165.4943
leuA,675.3742,1280.4247,732.6916,692.1076,459.3635,1055.9605,1447.8468,1029.7541,1248.3331,1039.551,995.4321,1092.0367,734.3182,937.0228,984.8605,1100.5649,1131.258,1050.0764,1009.0813,681.5654
leuB,519.2364,1267.8442,630.6959,582.4667,367.3713,992.1535,1510.7172,865.4032,997.2888,738.4439,929.9119,1065.2125,605.4197,767.8598,668.0753,1049.6207,1086.7959,890.9673,750.3187,533.3975
leuC,780.1171,1451.5648,707.6246,666.469,416.448,1294.7269,1709.0327,1036.0797,1138.0036,810.5088,1200.9401,1257.7188,703.6307,896.2483,732.7625,1400.3785,1255.447,1059.0175,876.1638,633.1001
leuD,816.1185,1055.8789,488.2593,519.8139,268.8714,1083.8756,1407.9,753.4008,772.4546,533.9109,1056.2517,946.6156,447.5862,696.4287,492.9006,1142.93,911.754,725.083,627.3379,403.2346
leuS,264.2731,418.2139,148.5427,147.8407,127.9191,319.3564,446.0776,209.0855,189.0696,145.3419,340.5744,361.339,138.2569,161.6006,150.1563,362.6902,347.8775,170.0155,174.2237,129.27
levB,2.2463,5.7213,29.6256,17.9226,75.4109,3.7294,1.5087,3.5563,3.9863,5.884,2.0075,13.023,34.8004,8.0695,1.782,1.6526,18.5023,9.5176,3.9831,38.6952
levD,11.4915,21.3412,38.6097,29.0581,81.2579,21.2361,19.898,19.8981,18.1737,15.3878,22.2676,24.5369,48.9574,16.7703,33.844,17.4364,33.305,20.084,21.0128,46.7814
levE,9.0681,20.3462,28.619,29.0279,80.637,15.7719,11.9632,14.3559,12.1753,19.6197,11.2654,20.6531,39.8915,12.2156,26.5654,17.6309,23.5665,14.6626,15.3407,42.538
levF,9.3847,11.2871,34.5548,26.2864,80.0932,12.5821,12.6389,12.381,13.0043,13.5778,12.7149,20.4837,40.9171,12.6422,21.8385,11.7945,26.2227,12.7571,11.7127,39.7835
levG,12.2409,23.3826,49.8603,30.7151,128.3879,21.9558,14.1304,16.6538,17.9762,19.5,15.0419,26.4275,67.2464,14.4286,23.3665,18.2921,36.0228,16.8094,17.3204,72.2775
levR,37.5614,50.1793,58.3943,59.327,89.1892,41.6895,47.2917,53.5717,55.1269,55.9168,41.7953,45.9856,64.6805,62.8059,62.7987,39.5824,48.7652,52.5703,61.0517,62.1162
lexA,509.9523,345.9145,343.8287,620.7933,252.4179,446.1494,414.1383,529.424,602.4844,679.6614,410.4274,259.5269,324.8397,799.4981,799.661,422.2894,208.7766,601.5941,740.4471,530.815
lgt,159.9312,184.578,120.9418,136.0565,111.1766,163.5667,188.5,151.9771,157.1822,121.6224,168.8418,154.3702,130.4671,153.4626,112.2633,182.9586,157.0571,134.3397,132.6532,120.6136
liaF,54.5341,64.447,57.8293,47.7935,95.9659,64.8775,53.9876,56.6355,55.5124,78.6448,68.2909,53.3254,68.8683,60.3379,81.0905,64.8329,51.9773,51.4134,53.4872,73.7428
liaG,103.764,82.5488,84.9621,82.879,114.2929,100.0184,78.4021,87.0182,86.0346,112.5775,99.8656,68.0343,86.1248,85.0418,105.7448,102.2269,63.4141,81.6474,85.4233,115.8156
liaH,54.6577,81.701,51.6029,48.5601,90.7745,58.0953,51.3385,94.2957,45.9328,131.4958,97.1475,72.7058,45.5313,56.6383,92.131,57.0504,71.6544,51.3209,82.3312,85.5019
liaI,76.4818,76.9293,50.8119,37.2563,87.4111,69.4034,53.7402,80.9397,49.8846,124.0632,94.2964,85.8339,41.2577,61.9668,76.8967,74.6132,77.6927,48.7077,74.7031,82.7891
liaR,35.8567,54.9637,52.4434,47.1172,117.0864,45.0413,54.2689,44.1512,41.7652,63.2831,51.9698,50.6632,67.8937,44.2776,60.4066,46.8958,56.1351,44.7627,40.2415,75.8675
liaS,51.473,57.6036,46.9505,43.5073,78.2313,54.682,51.5859,50.0042,57.0886,73.2467,56.8373,53.0658,55.4348,44.9132,75.5423,53.1434,48.1967,45.1751,54.3947,59.51
licA,27.5835,78.3281,47.6296,46.7709,114.4125,62.8643,62.3649,41.4095,90.7702,61.8379,61.8562,83.0422,56.3044,38.4392,339.4735,65.0758,73.9633,31.664,47.0422,90.6266
licB,104.553,341.1282,67.1806,81.6665,144.8547,104.2947,301.0194,72.2126,111.9005,83.3011,127.8952,360.3027,72.9357,62.5974,321.1167,154.5881,375.1397,53.9148,79.9711,101.528
licC,38.4556,122.4789,40.8479,43.2304,101.1607,55.3322,115.149,39.2954,72.2856,59.0597,56.7499,153.0529,46.685,40.6058,281.6808,68.7552,145.8191,35.535,42.6982,76.6564
licH,44.0902,57.4624,65.814,53.5519,130.4079,61.3481,60.965,50.7468,105.793,83.2823,62.7167,73.4592,65.5518,58.4311,382.8738,68.0279,67.6694,50.4594,62.0898,105.4565
licR,89.4618,76.0905,80.4126,72.9837,97.9397,70.3629,68.9486,75.5011,75.8539,84.6824,74.739,72.1633,91.1539,62.9158,87.3953,70.4121,73.7953,72.4839,72.3993,82.0635
licT,162.5447,192.4856,167.8021,243.9531,204.1345,143.9976,215.3417,251.0164,286.6475,319.5761,154.7931,171.2637,173.946,230.2204,328.7551,169.5912,167.439,240.4663,291.2695,209.344
ligA,86.4825,126.7459,73.3321,61.1974,95.3144,103.8923,118.9238,79.0748,86.5981,100.9688,111.343,109.8669,77.1894,70.581,111.2733,117.8418,96.5993,74.0767,77.7223,81.3851
ligB,195.1595,114.0786,193.1928,266.8469,156.0898,247.6222,153.6364,311.4953,379.3345,276.5459,212.9003,111.7294,197.0397,295.943,298.7277,225.9523,89.0151,264.1352,332.0663,192.8899
ligD,8.1081,8.7876,26.4243,18.684,69.7272,7.0511,10.8333,12.9728,9.4788,17.8432,6.5227,18.8597,43.4271,8.2113,17.4627,7.1072,18.4609,12.1751,11.4163,40.3036
lipA,754.23,620.2376,434.2464,511.2224,241.1822,598.1791,672.0652,635.3143,643.5675,464.8704,691.57,498.8833,394.8216,555.8986,481.2995,661.8927,507.8462,595.2659,544.0846,336.6299
lipC,100.1512,154.1356,65.3958,56.5035,126.5746,137.7224,125.7477,45.6912,42.0882,54.3085,206.6824,179.035,83.189,47.4084,77.0628,198.1702,183.7256,57.4834,41.5838,74.3617
lmrA,108.3711,105.2834,81.4506,87.9691,106.9006,89.8718,126.9048,99.9326,92.08,141.1431,106.4502,75.9128,72.1477,107.3586,167.6881,82.6026,76.1175,91.4938,103.8968,109.1566
lmrB,47.2902,63.6769,57.1774,61.1981,91.6775,51.2634,83.2812,58.3262,65.3571,78.6501,52.8924,55.7736,59.8412,59.6555,82.1501,44.6609,55.7057,55.3566,53.32,82.4088
lonA,407.8719,303.2493,175.36,205.9668,140.4339,330.06,345.5903,260.5287,243.368,176.6326,349.1222,246.1495,161.9367,232.3315,168.4511,346.0623,235.097,236.0973,217.9776,148.0608
lonB,13.9371,15.8844,36.6949,22.6976,75.7211,12.9504,13.9286,15.717,18.2197,29.4793,13.7153,25.2202,42.2384,19.3748,35.3196,12.7813,27.1045,21.7365,20.7468,47.2757
lpdV,61.5488,78.8694,65.1863,63.7073,84.2529,68.9615,83.2369,57.661,104.3281,105.4194,76.8742,78.7537,67.8157,79.0829,122.3049,79.7061,74.8271,54.4856,76.1141,77.3086
lplA,1.4693,8.3753,32.7687,16.331,87.1324,1.4603,3.1014,3.4891,2.5797,4.9622,1.9047,17.688,39.2832,5.0896,0.9158,2.4707,18.1188,7.4067,2.778,44.5178
lplB,0.9929,8.1485,40.7021,19.1586,90.0625,0.5756,1.5282,4.9776,2.6321,7.0909,2.0022,18.0911,45.5164,2.0806,2.5993,1.7044,23.6114,6.3904,5.7637,45.6094
lplC,3.9235,6.6619,24.165,20.6473,82.209,4.0324,4.2821,3.3881,3.868,9.4865,2.9669,16.789,37.7496,8.9691,10.2714,2.3616,17.8123,7.1244,5.2177,39.3611
lplD,11.8096,16.4428,41.2223,31.9024,110.0684,10.4755,14.1779,15.7048,23.2233,36.8189,13.5742,25.2834,46.323,21.4239,42.6647,9.5568,29.4879,17.4556,20.5662,60.2665
lrgB,68.9311,32.9643,38.5529,35.5736,106.6083,39.0783,30.2169,30.3898,64.6593,172.7606,52.4553,39.7457,44.6078,36.4378,105.075,44.2918,36.7265,19.752,76.8878,106.1521
lrpA,146.4221,100.7555,102.1511,110.8059,73.9,135.3768,91.8066,123.8328,75.7724,62.0585,122.9616,73.718,94.9242,120.4241,63.2139,142.8694,61.0261,103.1321,97.1652,66.7899
lrpB,21.8195,20.9144,50.2772,34.1723,57.1342,21.4235,21.45,31.2002,24.9343,21.32,19.161,17.6338,57.658,33.5019,22.7256,18.1233,24.6047,22.0255,22.0635,52.6658
lrpC,87.375,65.5249,82.5741,107.8649,101.3656,91.1818,62.5345,77.8083,105.8085,74.2346,110.6715,57.4896,83.1564,94.8167,64.8094,108.7395,58.1786,101.3204,88.7611,98.7729
lspA,149.8527,90.7897,70.7259,89.0346,54.4318,136.2416,100.6452,111.6089,76.822,60.3872,163.2808,59.4689,73.7186,88.0878,61.8169,126.2782,60.2564,105.2143,89.2028,52.0669
ltaSA,514.0332,375.7591,175.4196,220.5595,117.3953,435.6907,460.8398,278.7907,239.126,211.6973,455.9477,297.9465,157.1326,237.1899,222.4099,418.2103,269.2706,270.9615,233.3901,157.8909
luxS,1886.3728,1787.5579,1305.4826,2171.1248,696.4254,1654.9938,2105.5063,2610.3,2322.7359,1508.6609,1752.8905,1463.5666,985.695,2342.8126,1246.1004,1916.7061,1234.6833,2114.1598,2127.6817,1341.3454
lysA,415.8336,248.1209,212.2175,270.9293,148.3526,356.6177,280.3125,345.304,310.3488,187.9094,367.2531,184.3536,189.6746,286.3895,174.8394,368.9377,183.3368,264.8807,258.41,183.5468
lysC,179.6634,252.0248,621.036,1047.1184,445.7856,158.4874,301.0819,1098.8992,1619.9025,600.7346,160.6512,189.7037,569.7066,1080.5395,293.7378,178.3207,203.8624,805.2018,854.3076,607.6612
lysP,88.9551,45.7701,96.1101,100.6714,94.1005,70.9124,52.6915,107.9322,89.9714,40.8256,69.136,45.3636,85.1573,86.5455,23.5228,72.2176,47.9166,85.8485,59.1489,79.5671
lysS,347.1407,480.7924,252.8375,302.5566,177.797,358.4456,534.3,411.1738,448.5122,310.1286,396.3139,396.6007,250.623,346.081,334.0669,419.4239,381.724,350.9078,336.6885,256.888
lytA,437.6877,345.4793,174.3676,198.4242,100.4498,513.4507,557.5485,390.2727,165.9982,68.1555,396.0876,240.4612,104.8068,182.269,74.2415,386.0932,223.7675,225.2139,148.5178,92.1477
lytB,360.102,266.1064,144.0436,177.0424,84.8472,392.7496,382.6806,263.2634,142.7124,76.7848,296.3943,161.5563,103.8145,170.1597,66.2925,250.6158,132.1842,188.0813,132.0891,75.1878
lytC,334.366,337.6123,145.0154,214.6019,80.9473,352.1113,537.9175,316.1272,152.5054,67.7989,275.1747,213.6895,103.2677,196.5014,66.7347,238.1705,192.1656,189.6666,149.4574,75.4732
lytD,223.7392,141.012,69.541,75.9352,75.9066,206.1407,190.6839,113.1683,72.6906,38.336,165.7469,113.5435,60.8362,60.377,42.8759,152.2565,97.1215,73.4058,53.5934,52.4469
lytF,468.0844,275.315,135.1453,158.4442,131.8524,409.6938,355.3067,222.1748,145.6348,82.6259,342.0446,182.9275,113.865,157.0583,82.1454,290.1944,160.3448,154.3881,128.1396,100.9988
lytG,142.1387,89.9499,92.0342,95.207,93.9877,121.3385,99.2226,90.9546,99.7948,80.7563,131.7462,78.4544,101.2745,100.5124,66.0869,119.3884,77.9819,102.3362,93.5553,89.1665
lytH,12.5919,10.4161,32.5734,22.1063,86.3654,6.4579,11.9266,9.4561,13.772,28.6239,8.7895,23.0411,42.8584,15.9478,35.2183,9.7386,33.6293,13.7579,13.0447,43.277
lytR,342.5269,327.0005,216.277,316.3788,179.6444,276.9402,396.987,342.9987,319.49,281.766,302.7068,266.5699,191.2384,362.8978,263.4885,290.6973,237.4925,310.7134,333.2278,249.3645
lytS,68.0748,49.0417,66.0991,62.7289,84.1001,57.5003,54.8232,71.8944,72.4745,65.3941,58.0637,44.3949,68.2306,69.5961,66.2288,54.5267,45.9024,65.6788,64.6304,66.6886
lytT,46.2449,60.0024,64.8973,61.9143,102.2046,56.5307,59.2252,56.2902,57.7202,47.0579,55.7544,52.663,76.4333,54.069,44.5427,54.8833,61.0033,54.8991,46.8013,74.917
maa,31.9588,28.1012,96.6601,79.5697,181.9399,36.2297,27.4054,41.1083,110.162,108.3569,40.1346,56.7575,122.5048,78.9285,93.625,36.1066,51.7065,79.0333,111.3112,141.6232
maeN,251.6003,462.5392,37.7486,39.9565,79.7112,170.9517,470.1281,41.1345,24.6498,31.7907,341.577,444.8621,45.9761,30.8313,27.7008,302.381,379.454,26.6147,21.785,47.5934
maf,335.0715,230.6875,148.5402,131.4321,187.9026,362.9107,237.5921,195.2944,244.2544,365.3691,309.2657,173.3852,142.5392,160.1903,375.3124,309.8668,157.3801,209.4022,202.8291,219.5573
malA,33.0811,32.8655,54.7694,60.6048,119.301,33.0534,35.1,43.8288,67.6788,59.2801,34.5963,41.1456,63.6904,53.5188,110.1477,31.5862,38.1624,47.1751,65.5367,83.2297
malL,6.3873,11.3238,32.6488,17.7737,75.5357,13.2331,8.3274,8.1787,8.6923,15.9609,6.6768,19.1114,45.9428,11.1351,13.9344,10.0889,22.7838,10.6317,9.9456,43.6871
malP,5.9988,17.8248,36.3709,23.2744,99.6586,6.9557,14.4034,9.8134,14.1672,20.2387,8.014,32.0311,46.6295,12.9296,35.7705,10.0031,30.385,14.5115,11.8396,54.2503
malQ,95.6456,39.0388,56.3472,51.1761,108.9234,60.3036,34.6516,42.2227,44.9466,59.6552,67.0413,40.9147,64.559,44.6002,52.8068,58.9976,40.5471,49.5977,51.5071,67.8241
malR,47.1996,25.3082,46.3441,38.3988,70.8736,33.8455,26.0,39.328,51.485,54.1413,38.5099,32.6902,51.7412,37.183,76.5952,28.9363,28.9467,34.1822,42.1081,60.3997
malS,83.2335,138.0066,116.9653,84.0284,141.516,94.8917,127.7645,110.3975,164.9094,221.8946,101.5219,120.1599,126.8152,98.9973,251.6946,97.945,119.8219,126.0829,143.9768,116.7746
manA,21.0488,20.99,35.6756,28.6988,97.522,23.2443,14.193,13.2234,8.6958,7.8987,13.1378,27.648,44.7498,11.402,3.7902,17.943,31.463,11.1225,5.353,51.2582
manR,57.2627,30.9366,34.0224,23.593,70.2678,42.4414,30.7974,20.0882,11.8787,11.7781,35.9208,42.7322,44.2586,9.7885,8.5175,35.7838,41.316,20.0376,10.7654,36.1669
mapA,2081.4569,2855.3028,862.7251,771.4377,428.5336,2604.7426,2768.765,1262.3051,1309.2503,1122.0743,2487.1503,2281.6452,786.1998,886.479,1276.8833,2829.5358,2279.2754,982.1403,1009.2486,603.4863
mbl,650.2218,664.7347,372.2142,455.4869,243.1631,661.3976,826.1227,596.2631,529.2789,535.492,648.7404,473.483,310.5429,607.2243,581.7491,602.0672,400.5063,503.8441,601.791,404.1313
mccA,349.2989,305.5677,234.2546,222.325,162.7697,402.4357,283.9529,337.815,384.6214,197.7861,364.972,232.9143,206.1948,189.3256,229.43,359.1027,225.7168,295.098,217.053,232.8702
mcpA,483.235,330.37,119.3237,164.5879,74.7236,411.3643,462.3149,230.5171,134.5567,41.3566,365.2993,248.4524,85.0623,111.4311,32.1484,309.1591,212.4219,147.2777,106.7623,58.6365
mcpB,357.5004,177.5088,79.7418,90.3967,79.701,281.8152,269.7059,134.7487,63.4352,24.4706,236.382,134.5567,60.6536,57.0616,21.4,205.3656,120.081,75.8073,53.578,50.7474
mcpC,591.3984,175.4347,74.8995,88.5912,68.5394,445.0573,265.7061,131.546,73.0666,41.3222,322.3977,141.7069,62.8401,75.9981,36.2898,276.5328,109.4734,87.2505,65.4606,57.5278
mcsA,669.2288,250.1055,96.1404,103.5204,90.9583,585.4438,237.9839,142.4317,173.5881,234.4198,543.8401,214.1742,97.0697,132.0297,221.4115,559.1483,216.2426,128.4945,166.8599,113.6672
mcsB,647.6809,278.7493,152.5063,155.8048,155.295,582.1674,259.8214,199.7461,246.3933,275.7862,576.1907,223.5056,157.4762,208.6488,279.1771,530.2545,212.9251,189.8325,237.8086,172.0622
mdh,1245.6863,2829.6021,892.7393,819.2459,463.4845,1562.0277,2821.2699,1430.6017,1197.3734,1107.2032,2013.5405,2334.1894,739.3986,1184.4514,1384.0249,2201.3425,2263.7043,1319.4168,1464.3188,665.6615
mdxD,5.0105,10.9383,32.8124,20.94,69.6178,6.6916,7.6017,9.3487,13.5841,11.8983,5.1421,16.9817,37.8775,13.0172,12.8046,6.319,22.2131,15.3694,11.5927,38.146
mdxE,2.7784,15.0103,38.3161,20.7524,75.9557,7.0289,9.5634,7.3975,7.8521,11.756,5.157,22.6271,42.7406,11.3417,14.7674,7.8043,21.9835,10.4264,9.677,43.645
mdxF,4.3587,10.4846,34.5944,22.0058,85.4488,3.5799,4.9197,8.0505,9.4537,10.5551,5.4934,25.1859,50.5323,7.8289,10.5655,3.741,21.7669,9.5123,8.0967,45.1019
mdxG,3.4934,8.2383,25.7255,14.2546,64.3217,2.0253,4.6599,4.916,4.49,6.3088,5.5769,16.2076,32.493,10.1091,7.4518,3.9978,19.6609,8.7868,6.2189,45.3415
