,Rep3@0min,Rep3@30min,Rep3@60min,Rep3@90min,Rep3@120min,Rep3@150min,Rep3@180min,Rep3@195min,Rep1@0min,Rep1@30min,Rep1@60min,Rep1@90min,Rep1@120min,Rep1@150min,Rep1@180min,Rep1@195min,Rep2@0min,Rep2@30min,Rep2@60min,Rep2@90min,Rep2@120min,Rep2@150min,Rep2@180min,Rep2@195min,Rep3@210min,Rep3@225min,Rep1@210min,Rep1@225min,Rep2@210min,Rep2@225min
deaD,7.89102027710474,7.52395848077106,7.57384905399284,7.62208891728871,7.40994528387016,7.33035227208969,7.22575017193086,7.23244952746488,7.63200999523399,7.8459043097606,7.8146300959086,7.84022232156714,7.70695178734328,7.50238751673046,7.43320046363818,7.45727210430061,8.01760235611773,7.88659476639581,7.85332854031361,7.59487064841309,7.5511882420685,7.42363049399541,7.39063359817513,7.36724536211887,7.34337849208026,7.11847596480416,7.420005826155,7.31410217218618,7.43449674434417,7.2558620119301
ywmE,1.81770729807009,0.752763132685867,3.32569555941486,2.50925498433195,2.49141808948591,1.96023757716061,2.42216813168858,2.57893419335772,1.34126130422158,1.72181074327295,3.22139843504904,2.14887771543029,2.49587426177685,1.96047298225987,1.92424111528606,2.5514263014108,0.8354299057688,0.468423865245511,3.53931429594161,2.5398122781639,2.440315994041,2.20870205667532,2.19019686452822,2.19216123296445,2.60439806635504,3.62859306349113,1.86259532734105,2.6905237558246,2.97416176462816,3.29950367787678
bsdD,0.315933536024869,0.342969467992151,0.180867718765987,0.0858618289025241,0.313615993745796,0.735013802134685,1.26485844521653,0.840462986492003,0.483856080477432,0.673098453014887,0.680635882863085,0.593756559325985,0.894740711496269,0.803474699768239,0.704763111005848,0.782170095503747,-0.481987121299743,0.930503487584807,1.09398124630005,0.477189457863662,0.44810125611705,0.291111721985801,0.651805556212104,0.169493776468643,1.18607121947098,1.87081990691967,0.714253670258968,1.22561822703789,0.80631437701486,0.734339213019369
katE,4.41487822490888,3.54258309006056,6.76289854281184,6.25318002901378,5.83130879724878,5.53647062737124,5.64033058628158,6.11557630219464,4.06713997138485,3.89846563347253,5.8489329330343,5.64496605241533,5.55107040438379,5.42043876586645,5.60425207073538,5.40238744565996,3.76215629997994,3.76621836324198,6.81257662505601,6.05244927847569,5.60417672942632,5.57849659573861,5.67012582079811,5.35388562308095,6.41403432235164,6.76844383142621,5.90900722078372,6.67363651331847,6.10009746778309,6.74066321270105
dps,6.75135437590188,5.85870825880294,7.88317450776485,7.56625175775926,7.46150923278911,7.30783883497131,7.04435859645013,7.10311290330449,6.56207514179789,6.6055189768124,7.87341290999451,7.79935842396796,7.5402094154361,7.50179844005825,7.29771656009029,7.73363566946886,7.151619835066,6.35261904419913,8.27137803707985,7.97022587633769,7.66299993040329,7.10631960202898,7.48815749617386,7.33087666433698,6.3820511875891,7.19602876134101,7.67926965795521,7.62642621689842,7.57579128358998,7.64373309033457
yesW,-0.925937632531872,-0.912645077319409,-0.821243788500025,-0.388624340179399,0.392152901054943,0.247601715970455,0.839457279851045,1.77109549569677,-0.640157959408763,-0.948200900692862,-0.926429104403453,-0.113972453768668,0.435614561813501,0.535274019114449,0.741161604363068,0.591951211842582,-1.31560824270944,-0.736770544625459,-0.231125085840673,-0.610774289202428,0.322294530567935,0.674530217135475,0.480369826972,1.14576336393443,1.79794044098628,1.8152201060868,1.32679677057236,1.22561822703789,0.705980117759992,1.42043454445035
cca,6.7302856809787,7.30693961655808,7.23968833657632,7.21367247839634,7.38974974110127,7.20375773188799,7.13016790950033,7.01441564306487,6.72266412460851,6.52631856293987,5.74573004887184,6.17539406810465,6.79560806772775,7.07662631286125,7.36011692428872,6.66622617181161,6.00148032351012,6.44806143495855,6.3048238222836,6.6911719001466,6.91825049255091,7.4027430874961,7.09430330445904,7.32708024913014,6.97351498848222,6.30657498072697,7.17302455013821,6.84554731331707,6.78536197459127,6.88461761792986
ktrA,3.73703767764154,4.567027905499,4.61806281876445,5.23292513154792,4.95753568849567,5.35026027466107,5.21994481870954,5.15062719965778,4.62696237958377,5.41515181971489,5.39077782410939,5.16680350436295,5.17962848698068,5.07245555910624,4.80687092909655,4.9055984474493,3.92023257372234,5.03688588083302,5.18730934938957,5.04376577415409,5.09326311783108,5.30708173098556,5.21677604612317,5.12315591491964,5.15900496005066,5.02178288679434,5.13319236918124,4.96148452804937,5.17211064249933,4.99541948415712
pdaA,3.87857628388681,4.71344618069245,4.4781020529565,4.31372032685674,4.13608673656136,4.09535759705794,3.6567363440105,3.2312453894241,4.5215685321813,5.13121309874975,5.333308015491,4.68476093099656,4.37346826195124,4.17822391817986,3.85777319846512,3.99572374498351,4.48125611649743,5.02767453506892,4.92898252501775,4.19749286695569,4.14825238516664,3.89396224154275,3.43075032868651,4.13959320358965,2.99113956957551,2.93870949431508,3.73002892356141,2.76730651229144,3.38442073233545,2.81567073018065
guaD,1.40628402665951,1.29526544111631,1.10786624736464,0.690421192270024,0.230556333866439,0.86668955219797,1.64536511681666,1.84153858444471,1.00284195386729,1.26402910323872,1.89118881105677,1.16387554281557,1.19414823462007,0.379816435760551,1.1728323991459,1.07667810532236,1.9479793819297,1.39901934277527,1.0176948116479,0.772278577476169,1.16200156059552,1.13840819217551,2.22682670175052,1.74890873605804,1.30780236930009,2.29332317598455,1.11191557556417,0.807705131105618,1.54774390043578,1.78906643820115
rny,11.3311216610428,11.1284196202239,11.3574848491145,11.3170675159186,11.4197508263351,11.5654132988632,11.9278872894417,12.122830932592,11.138611481665,11.2872629712077,11.2792775277873,11.2404219546826,11.4169399140047,11.4503620912936,11.506686461871,11.7930145446125,11.2571142334854,11.2222650098923,11.3776735261574,11.5608873981319,11.5574028035381,11.3588578844904,11.9666170105933,11.6388299351635,12.3278285046426,12.6222003569531,11.6892911456367,12.1829751873033,12.155233252649,12.4202346787477
ybzH,5.61126295756945,5.03728550297776,5.31494445043778,5.17809954716833,5.18688735698392,5.2712565313659,5.5810384825619,5.52702798877403,5.74673458428755,4.83288386204254,4.91672840821283,5.144602457875,5.358886840472,5.29549228680192,4.91835717676345,5.76466972026554,5.9642064433815,5.13879342086407,5.26223482703789,5.71626835765022,5.57918304991772,4.94876112987717,5.59942688255386,5.38968597252541,4.93484791339558,5.91193320334683,5.26764239570521,5.27370557932077,5.72396925108106,5.49900868330357
pckA,6.7942157823548,6.73543048810703,6.4136890881836,6.23294526486736,6.28935873451349,6.42836928949209,6.99347281598746,7.17648747946591,6.654933334818,6.58814139044325,6.3719507913419,6.29646089917078,6.29822321197965,6.38052072457824,6.64195589095935,6.80927084206935,6.95152127213291,6.63935852735822,6.50669773191939,6.42908351791544,6.31664158051746,6.31614876554034,6.97219119523483,6.52498629666923,7.54510966872878,8.00312066985473,6.97527721375469,7.49619400469776,7.20389689205413,7.58873059067418
leuB,7.69877788914058,5.43369589395412,2.99003004776389,2.08693154639805,2.3411466556978,1.65488374858124,2.24674236841913,2.14986763366391,5.76391627399534,3.36998899650536,1.61071561078351,1.65757252560117,1.85341478000019,1.98765414775415,2.23619938799937,1.94262091839931,6.20014662751165,3.32977042278576,2.13971524149859,1.80664134058398,2.03508499898421,2.22316112582937,2.11402320471472,1.79988625270608,1.4903164027436,0.998669551549299,2.1146556033315,2.17461195268645,1.9053494329832,2.47505601695398
yxeK,3.49070364690765,3.86484896732982,3.77176547372593,3.70541051796984,3.96678502103785,3.35059070344877,3.465981711269,3.30788789539254,3.90166850013305,3.92426268219159,3.2989284065672,3.59868343961878,3.57023235525873,3.30020424511412,3.45940606397562,3.21667978578286,3.22611459535157,4.01488471447896,3.35525010148809,3.51719071501964,3.25805439833207,3.36501051673434,3.53666942904742,3.39139336766324,3.16230852808915,2.93870949431508,3.53320650376142,2.77971553743859,3.19382553487041,3.19289512603157
xkdI,4.8001110100905,5.69341471278364,6.24039477715672,7.35468714253063,7.96714075792746,6.99594051687914,7.92223960819969,8.04227110820969,3.87958352144247,4.18476806691485,4.0798496857823,5.74180929481073,6.33491535302791,6.7025568448287,7.65508932461728,7.12795495981153,3.23577170227901,4.41529467237177,5.57330856794918,7.22666885054773,7.64066136458501,7.91103701536684,7.86415245439427,8.61562650363835,8.38544677298512,8.24586809660944,7.66206456038574,7.56486888409659,8.24420777923536,8.69580769020636
comFB,3.79662756156481,3.36099165221545,3.82281099336763,3.80087510947032,4.02955512507636,4.06368772667461,3.66944319562417,3.86788456222459,3.34197263308523,3.28625926377284,3.65578441175571,3.7824455904456,3.56548966393703,3.97931143208082,4.03314961596985,3.83679226700653,3.67255875850191,3.80447558707749,3.87459753259264,4.02157049526919,3.64719894746927,3.85735279198363,4.0575550637438,3.85020434911169,3.66583532071495,3.36378686464627,3.84775047893707,3.84752125434147,4.23595036901919,3.56946913673962
noc,8.56275253171258,8.68287488499938,8.72780617121404,8.84217214531161,8.88276744039645,8.58533402129535,8.2996220262056,8.1262392000307,8.75804045828201,8.51598666131769,8.65135169229402,8.78253135031801,8.82541054990413,8.77924260927084,8.68923738241124,8.63974200218107,8.57651067963968,8.49696794572882,8.61803279203209,8.59674846172001,8.76085148744243,8.74133961327319,8.4358806641747,8.55663654360609,7.97693143479646,7.4464349559696,8.52573047345589,8.20913079613071,8.31935706083803,7.89299001371503
ydeL,3.4039545587161,2.94681545171973,2.83799350438932,2.04297717484039,2.65960935027077,2.4823077453688,1.53859839870261,2.03431805576444,3.27022479447375,3.08749834286241,2.98596134766464,2.57792321167427,2.64718562375301,2.59418818033009,2.58556593799975,2.38538688599768,3.34241696422089,2.87544947707015,2.4895708950781,1.89098875506638,2.22283515708064,2.77769472686495,1.76134092842903,2.72790875774792,2.0279292179788,1.87081990691967,2.5589866860366,1.8609412763403,2.15410057335054,1.9136504650402
folB,4.78220627308366,5.14051743616031,5.51682463905345,5.85279648646063,5.84533481909999,5.66715728198219,5.51393029393941,5.2446101889864,4.63357564753145,4.96095528499429,5.00980431305184,5.33178062057495,5.56182618997127,5.57478172610148,5.82273326012071,5.49590648643185,4.18237573550568,5.09316140518616,5.19743105137375,5.50501587018218,5.4026427304488,5.94845799885239,5.53789544182921,5.72255187975163,5.27550316417878,4.77456639955345,5.48589426587723,5.29331178646338,5.37973025175011,5.05412296249699
tagT,8.15139901365256,7.9127199798755,7.73422455987474,7.58297520743378,7.71360572254515,7.52023849564985,6.77718115267277,6.40735260212425,8.34421955388802,8.22610918273325,8.37668898999229,8.08583594615079,7.98450692531488,7.77962624657355,7.63588566581036,8.01883477235187,8.85414114829965,8.40925071232253,8.33759557271559,7.87829613817061,7.91395794982464,7.45689269219398,7.05473666466688,7.52138022505984,6.5620695266191,5.94468955607183,7.81360982480552,7.08331087717068,7.18887331376359,6.66734574206733
ypjD,5.69368162260552,5.88711218986785,5.74873190286878,5.35028522803576,5.34825786918599,5.29872261535329,4.72505008960741,4.04251917016028,6.01839282921571,5.95933649260006,5.58899790176276,5.39834287586367,5.33957140017181,5.30362660518371,5.34075771833531,5.08635668073894,5.83436408781096,5.84769149585965,5.53619171665785,5.06434546786963,5.16373464158029,5.45835866108256,4.60513520749329,5.12065170110497,4.0845199039566,3.62859306349113,5.039227786102,4.50385168094467,4.34422405730004,4.19689027147932
yvjA,4.53638058710141,4.60362330673298,4.38187933633795,4.47678674670694,4.03568450259973,4.06825478086596,4.18513865264574,4.11540956945818,4.50483329547864,3.9454133623073,3.91502748702948,4.22476549829316,3.94725689100206,4.36859725565504,4.294263360609,4.12136875160404,4.52523283896057,4.1652608316007,4.05081751078577,4.14693130814175,4.09794898734451,4.16878805945543,4.1510533964801,4.2445255729676,4.09018697172229,4.11078573417315,4.34946974829034,4.53346449999253,4.05403983336452,3.97893443475508
mtlA,6.14018845778189,9.57930134762582,9.89286158278676,10.9395045445082,10.913172349845,9.48606790261878,9.02003559111017,9.08192065348361,7.58672075214158,10.7303266275658,9.58393834961505,10.9580517743731,10.533931540165,9.35692917038729,8.7686629748968,8.5968501206561,6.43256470745127,10.6314789253028,10.1040724195435,10.7366455161157,10.6546134494724,9.79296568148433,9.03867715617503,8.78965572360119,9.02060369455705,8.92649617230715,8.64170657097852,8.52232994174915,8.87088007299105,8.55494791186417
yddQ,2.79937895276723,3.43125789543719,3.48044241377137,2.80076645320427,3.14106550038889,2.99526988527,2.26360139175027,2.09324937272031,3.66394813742895,4.42053588255481,4.34205867177337,4.17889510642018,3.36719646976995,3.30561455066194,2.68233763804875,3.14342286888881,3.68318547520419,4.08316631796102,3.98889646092275,3.58838982978999,3.22913294835404,2.99549168087506,2.39720211516576,2.51558790335555,1.58967936664621,2.29332317598455,2.68114032042357,2.88684035858743,2.55108280648655,1.57935467210721
yybB,4.20120942933307,4.31857884616419,4.44840350582317,4.56748920093277,4.29782749717023,4.34159393779796,3.59146705094006,3.51604835835132,4.46336359096732,4.72937966504481,4.76602645165367,4.7331735080945,4.40301105627484,4.20162784351828,4.10124124891955,4.16188255272191,4.46492628508445,4.92970370969727,4.84317272876534,4.31664841998498,4.34978235166349,4.21654204389478,3.2106794778559,4.01568375815598,3.29581978742929,3.17791102444825,4.11670721444294,3.15795396192678,3.52356902835202,2.99558688575436
ydiR,6.72305165707479,6.48333982499756,6.24759762086263,5.98159672027678,6.16625961556129,5.97748028656644,4.63073813503831,3.77194199657328,6.55628572579995,6.70063842007383,6.41690720919628,6.44313334569706,6.23541419652667,6.11455549429457,5.8077955039911,6.06471630670229,6.57916302534412,6.54001119037332,6.31149603422028,5.83414040052725,5.99624622574217,6.05535154811545,4.16527772863774,5.93556989419626,4.18326966900502,2.80237902870429,5.8087131124748,4.12544754274794,4.33585498956198,4.06205033536995
accC,9.16230652230047,9.72923232194164,9.78789725057732,9.73034864918169,9.7028583221367,9.61574042147892,9.34919846328162,9.30652085004587,9.25214357264657,9.86824905521915,9.70927679400748,9.77169159030916,9.70485872717368,9.69038774620425,9.76617177027334,9.57875734949415,9.05849688058157,9.76155866042331,9.75078834080647,9.55176395227772,9.71328724003797,9.7744972707721,9.49868919472323,9.54995054954866,9.37893957871536,8.65704784900613,9.6048133241818,9.56678026891252,9.47432244170475,9.58506898459192
zwf,9.98244190289752,9.95014084536966,9.66268609896886,9.40578332906499,9.3911513733435,9.48638786415281,9.22867430940979,9.24443331579319,9.7983927867568,10.2075900974953,9.98399908566219,9.7391566174429,9.73533248608155,9.68838298396615,9.44338336555376,9.69245272930155,10.0531821378028,10.3233146468565,9.92840292531648,9.62968422930083,9.69707585094171,9.51535357356523,9.48256791977549,9.42181156564559,9.35560174866673,9.18806408691601,9.50332275944314,9.32878501019732,9.56404887092217,9.44273220359534
pksC,4.77728434972205,4.4723016697555,3.38438097431104,3.33809978061838,2.95954411090726,3.57256304994452,3.14964208749685,3.16411165339744,4.88336935081004,4.81460886856227,4.38471208898224,3.41303134251204,3.53184696479385,3.23364674304651,3.12945158048072,3.55763310164263,5.23413976123811,4.56606526714484,3.80064397612633,3.54999014982054,3.67748837649847,3.19938112851725,3.53666942904742,3.45638801679281,3.03880654369072,3.02701221440676,3.66242280281053,3.72454005187709,3.44013958217206,3.69630216676728
ydbT,10.0039761539773,8.35000790287862,8.06825686569388,8.41209410061118,8.6358307080109,8.57132598217693,8.8935753037908,9.0573878197087,9.10405418648179,7.62676811286281,7.80106726216206,8.34792280316974,8.57060199203312,8.48279639507574,8.69924542279617,8.67015414337613,9.56004198754614,7.69551776206251,7.97990714795181,8.2825228058436,8.61714508108433,8.70381236006808,8.9059107116701,8.62294409579545,9.46160207327006,9.65372048374061,8.80680291387717,9.50202306386875,9.02572656610108,9.64541191291209
ytxH,8.07924800203633,7.69459304538168,8.35939137051323,7.87221988076283,7.64860349454184,7.53763358768047,6.66030140243789,6.2397786140729,7.94875707163172,7.76315360975104,8.25882638255577,8.15020885612137,7.85275881907857,7.63991360366318,7.38620917944874,7.49343772264608,8.13142631251905,7.76298738398164,8.69888490766616,8.03247896990369,7.73779876584222,7.42792797794326,6.74007697585888,7.40940340607656,6.46508589140856,6.07763663950407,7.43419169443089,7.05104243642247,7.02610180926229,6.7851736295739
ylbQ,6.90215016806711,5.98234051814213,5.79862410683205,5.58550727429207,5.68037690910999,5.79066306999598,6.03461565185488,6.00225164249156,6.23826166585227,5.79777757771265,5.74698813308204,5.48571246335739,5.64734812612891,5.67154715488877,5.79918968368165,5.5901068985628,6.70137963517412,5.76280166537058,5.61651615333306,5.69442957838058,5.48690801352013,5.8020375225237,5.91237495418162,5.6772598870278,6.05985613083501,6.02958751152561,5.69689720091787,6.02961731598206,5.83205568334132,6.00593798118272
yxlH,3.49470725231968,3.73890669033474,3.35800133295406,4.37999696514691,4.57534626621775,4.76378947159292,5.38696959625085,5.76310796114163,3.25886296283572,3.87661002762048,3.60117993083369,4.09493580354006,4.10918167700132,4.65167131507678,4.71835303182092,4.86935972763817,2.89542148149946,3.65096646694975,3.7738378377806,4.11221152027395,4.44843563493855,4.70529057959999,5.30934815915372,4.67829409984202,5.7942419853825,6.58113473265177,4.98491257253467,5.37940414754738,5.47997554540207,5.70700027725496
ypjC,5.44327839063549,5.86665449745048,5.74262721273056,5.80095659629982,5.7664474611689,5.79664775104878,6.41546517354466,6.58468213148477,5.90087570209517,5.94260404440193,6.09205947858356,5.8463797710462,5.8510743930541,5.8035969990452,5.71591099148462,5.96111807761226,5.86502265972857,5.8292540496237,6.02527677656895,6.03169795559488,5.92409311475626,5.829466494009,6.3286713334335,5.81528893122534,6.42304362537853,7.08139603182538,5.859192429874,6.37556435221704,6.35326225521785,6.59010186291457
gltT,9.69994077986135,9.60980270978477,9.49381278261324,9.51974426427837,9.44395556546877,9.70633470883722,10.4447996740368,10.755072832345,9.76552667796775,9.852100269326,9.66661932155359,9.5160774112812,9.57969351118576,9.62670430011044,9.87568112831503,9.9867377970344,10.1533128303274,9.6726652644184,9.62171193150625,9.91335669940019,9.38530815632157,9.60899481265043,10.337750736085,9.95528231992677,11.022909868656,11.5761791325071,10.0974620558212,10.8594521600184,10.6291318592868,11.0649214245824
yxzJ,1.62661228375435,0.546626005785154,0.444253742220035,0.442317722005297,1.14812714873696,1.29849171752774,1.2979681941132,1.30672009135747,0.666924740085212,-0.117381765033981,-0.803464623846472,-0.362607791082437,0.0023540351522155,0.94886316910249,1.43968923158371,1.25846848607446,1.13283592844316,-0.305755026547372,0.148609765090157,0.303413916958911,0.600407716470094,1.25557751399424,1.10963246014413,1.29537180571481,1.3836004535023,1.27080895398781,1.27600189490274,1.68739835079918,1.362407375836,0.734339213019369
lcfB,3.48668890021387,3.83275739887095,4.11199758567767,4.58291992091972,4.70407346061319,4.45055792099012,4.85309573298795,4.91777403200051,3.3257293084773,4.36510685088183,4.39116365125323,4.85849488853216,4.71924235231327,4.56409657014114,4.69070279452496,4.85707500931537,3.75209761700667,4.19436616350896,4.47122989069247,4.5289651967386,4.92312232997845,4.34769900825038,4.89130148817047,4.61565023865258,5.21713535037578,5.25121862768288,4.66289088035883,5.06142637313638,4.99740887887571,4.98480746141196
yteU,1.81770729807009,1.50529325846517,0.666897266542188,1.22414340766502,1.76481141226561,1.67897255248528,2.31302767633755,2.42685943968843,1.5790969568722,1.3679438550917,1.31746799400302,0.849388296599908,1.0923170580486,1.72234847374368,1.75656657886922,1.49430291342088,1.71927771835205,1.65972665446746,1.51982736096358,1.40913196635111,1.38815101999486,1.6686534196963,2.15261271817652,1.14576336393443,2.69644223957513,3.38303564512908,2.12903799929582,2.44775204829394,2.49205015051834,2.7335365031686
ydhD,3.86626781606421,3.2680545487216,3.5933000054008,3.83564311458521,3.84642059397454,3.91442258230401,3.61793015364616,3.84234475698283,3.8496009349247,3.23220874274665,3.74914841231534,3.65002008157243,3.8056251635108,3.99613969859588,3.74579283065901,3.83321301861853,3.91723498416781,3.26852897044212,3.74257967108156,3.31831069859966,4.12646014419545,3.94719137825627,3.820493905217,3.70397207525265,3.58786466595117,3.66049437836758,3.48370210478508,3.26774366373188,3.67057488756382,3.22931368124585
yvfU,4.91361469700155,5.03446656650701,4.06710574786301,3.67213165444286,3.34239154789184,3.53346183125316,3.66944319562417,3.47231661689317,4.54514420121993,4.43256949692888,3.73906804386881,3.43270919592003,3.43116243202313,3.61544191526782,3.95395155862202,3.91336936714417,4.59442303385514,4.56288042588613,3.98889646092275,3.7325172979816,3.71968477057103,3.79096202954883,3.70190546216028,3.98296906312053,3.88380183272399,3.54561001354806,3.61211639357209,3.98782854126475,3.75460046285924,3.73058241760576
licA,0.203016043328555,0.105763130273517,-1.14422879704142,0.0269086878364276,0.537458456352181,1.47396192717995,2.37640078689022,2.40376426814134,-1.40831738300337,0.631943762189792,-0.926429104403453,-0.296317839173071,0.700770967108282,1.70607556044568,2.53463177391397,2.5601134794691,-1.01151094439724,0.0978678870875435,-0.503524676997055,-0.39563037529957,1.11218362111332,1.79016639613602,2.17152717758735,2.43725250907254,3.65562854792714,3.62050628253105,3.24707316744142,3.41023407048462,2.97416176462816,3.14286131387995
yoaO,4.39359441681844,3.98360011552054,2.50448279721758,2.49844622949746,2.10507641292513,1.97976222811455,0.926721587497838,1.03337703911094,4.99200693433526,4.21294950394992,4.24566874241452,3.40309084229557,2.76769990859406,2.57639416743829,1.66480577037434,2.15248314740048,5.2183960742704,4.37953727569191,3.69029479573798,2.7350085634136,2.440315994041,1.5589377900092,1.32767051812901,1.94282738984977,0.349058946184045,-0.407897561736192,2.1146556033315,0.482895696442734,1.03030264484018,-0.310325912774722
yxkI,5.37433063367836,5.1793166974847,5.25616254021187,5.56363761264501,5.18963862798853,5.45859556667168,5.91699596352274,6.22503150483267,5.3475238028934,5.12751652219297,5.31136519864249,5.1682714971045,5.26839665636056,5.32509653297595,5.31684026402361,5.34949826239917,5.50362666531287,5.16633516697774,5.35558117043562,5.61450535242347,5.39615242211996,5.43059227194157,5.70948451660795,5.25001911975978,6.45194126941088,7.06956394149393,5.51219349419061,6.34666329579786,5.93537801636957,6.70554773823976
secDF,9.23381214804446,9.17006629088732,9.37493649545473,9.31571948690596,9.41338846113535,9.56675481227823,9.94762784842839,10.1456296116358,8.94156254338091,8.93139709688005,8.62644705165094,8.83396173125019,9.11360480107,9.45475296099792,9.61040844580286,9.47706624519267,8.94570811019145,8.99668720344648,9.01532537182105,9.35989133597503,9.24689435777577,9.6183408472214,9.94896086829058,9.68309451213215,10.2851593523127,10.4855487742949,9.67686776621585,10.2031484170862,10.0774089127846,10.3255520500046
ycbN,4.40852598705589,4.54936381752241,4.4781020529565,4.27307616670999,4.38202430716359,4.3226054415168,3.98620671166596,3.40412831433703,4.58890355307918,4.62050416772681,4.24210423981958,4.58277132177756,4.3237812605874,4.14239038032568,4.27266749144888,4.07666022625062,4.35623907243137,4.58188485830388,4.59452479622692,3.949645278435,4.55715565417656,4.35428247920573,3.73407020613756,4.02642585403227,3.97238684776027,3.51103252218296,4.04646413222471,3.89870768768588,3.74198772315015,3.57890785475634
remB,6.50915543562659,6.27283424575049,6.44973531851502,6.54866935677198,6.52217995631387,6.4131912697333,6.31996985483844,6.35563590870109,6.2075641838993,6.19568901677724,6.090078080535,6.38602648698707,6.52889285128318,6.34220517709877,6.3294925063824,6.27192273248089,6.18713971845485,6.17315151088518,6.1878549239757,6.33435317758904,6.46169090345686,6.46043600371723,6.43913489462458,6.33822795453929,6.32070465373087,6.22358660279555,6.099983071813,6.02049671524025,6.35946843081128,6.12292571515636
thrD,6.45624538247513,5.1793166974847,4.27314132853068,4.23776735752721,4.15872888338461,4.48512407896384,5.09834962171393,5.30194732401771,5.36219826277631,4.66962785018234,4.32193893345383,4.29094727035887,4.03564303074098,4.28615899104036,4.42587045401956,4.75294616371848,6.56007180996708,5.06417221264747,4.52273945923233,4.30900369441774,4.37111947312003,4.21654204389478,5.08331325336571,4.46586142663247,5.64822038685681,6.23422499355616,4.84816213746165,5.70955913097835,5.38176431010678,5.96271706402669
pucC,-0.308497792528196,-0.912645077319409,-0.640174439520879,0.142500233875253,0.731190109612309,-0.605968493456207,0.0120047711170059,-0.232295483410745,-0.921068844205726,-0.615275331628338,-0.803464623846472,-0.663203209840094,-0.619759944287459,-0.0467961378171087,-0.253878786958066,-0.858983406938725,-0.922893887169042,-1.01271601121657,-0.661805173010849,-0.731711374575846,-0.554935926660704,-0.929181428340591,0.0607906292317741,-0.511351049629427,-0.891033234950646,-0.164898002630525,-0.455165123942557,0.0630431392170216,-0.801177332507106,-1.01520132848557
dctR,3.68542738736321,3.38331970057582,3.35266702468104,3.93918806389845,4.14178067471746,3.99338807027585,4.64689118894166,5.09042779573976,3.41544656347639,3.59009314692822,3.59000657404897,3.79009374163207,4.17604497505454,4.20452681821775,4.47802455881053,4.27173553439528,3.2548941250926,3.08533541865023,3.425824451601,3.34845644694238,4.19087352344264,4.29049227385749,4.65302696624815,4.19777288279822,4.7610105177341,4.82470205905193,4.46451920692454,4.76641075308436,4.57862503415032,4.74176398814428
spoIIP,2.51396547116785,1.92612443644566,1.50406123622519,1.14318601539075,0.954668288520948,0.428991752073931,0.300422101252734,1.03337703911094,2.0829081484719,1.8529566981238,0.637873205665783,1.06646974492621,0.832937136220709,1.00314993563449,0.741161604363068,0.89633920864359,1.81257192728673,0.521886421464455,0.761162946651082,1.3507581705839,1.30189705851446,1.41521657710567,1.0698597734471,0.933888658285368,0.800031965489844,-0.281287631147313,0.75191364909325,0.482895696442734,0.988200977417517,0.349376565500489
zpaP,-0.0533842554435776,-0.0292746098139755,-0.0825887413636946,-0.558797169830353,-0.159780506358395,-1.16828654814092,-0.569966424030428,-0.97228198695623,-0.47929901159906,-0.717944595667231,-0.0082703273104606,0.0980462143847435,-1.26230750229599,-1.03815373631247,-0.117275742995442,-0.260872047300345,-0.0478476073908577,0.232242603892799,0.285038080817182,0.582402995395425,0.0320520728484398,-0.929181428340591,-1.56102954154762,-0.511351049629427,-0.722608688064939,-1.56102954154762,-0.371800297179495,-1.13120120004214,-1.13164541748892,-1.56102954154762
pmi,6.83109845391352,6.58894122143946,6.60080401296354,6.81519494995433,7.05080474730518,7.01084518850614,6.92093671224006,6.96990147196114,6.84548053232716,7.18080307353753,7.14682417868637,7.45723269013038,7.46262135952654,7.37950870682498,7.41007276990563,7.53919205136308,6.99730452752772,7.19157591646948,7.11678171251783,7.18968039069824,7.39133942192554,7.13240814331194,7.15079686294489,7.0369226729849,7.1073850098268,6.95525589164219,7.51375909870635,7.6557549405706,7.19235420530303,7.16085602103537
rplB,12.1619497310205,12.4641542203733,12.8049945175001,13.1907110649778,13.3689159767064,13.0720997491904,13.4786995103215,13.5290927387684,12.2126813077318,12.3368823986967,11.9335314513943,12.5289941064162,12.8708930809268,12.8279443944396,13.3154250234879,12.4895074988768,11.5447968981841,12.1504988867605,12.1370775308353,12.637136246955,12.7882810091917,13.2332217856399,13.4041837759353,13.2918215026982,13.3783323648801,12.9974484595056,12.892842783087,12.9004654455095,13.1735589169812,13.2072878226624
ybfJ,4.76904364429737,2.84752576911983,2.34170296801413,2.45438273981961,2.2171882080378,2.05532109800198,2.85927873761052,2.59940737935364,3.4256439170662,2.70645266903127,2.23034742141691,2.11273835312997,2.43477436650657,2.44528362264188,2.37006037173115,2.61950171005131,4.54478754243781,2.87544947707015,2.49895443984397,2.48658807778138,2.15063989996295,1.93773683055769,2.60627363881577,2.38812477164994,3.02703663495053,3.83837101428024,2.62135596758223,3.60411323506073,3.40856421118411,3.82085764336534
pdhI,6.652232448907,6.48230584780592,6.60641771512536,6.54604743650186,6.53521768124947,6.5614744762509,6.87504892440432,6.92092303170079,6.73039713082468,6.92164782415053,7.27793444867234,6.96376939602236,6.73618045905024,6.60938445629917,6.51040412593757,6.91124654599775,7.08473010563483,6.87972821545827,6.96719966630285,6.90466927523212,6.7558887055948,6.50253340974385,7.00419645275474,6.69789543871514,6.93545669442561,7.52326616289314,6.74488674324465,7.05742672421058,6.93345916201803,7.19654988545861
