,Rep2@30min,Rep2@0min,Rep1@180min,Rep1@150min,Rep3@240min,Rep3@0min,Rep2@240min,Rep3@195min,Rep3@225min,Rep1@225min,Rep2@225min,Rep2@180min,Rep1@30min,Rep1@195min,Rep3@180min,Rep1@0min,Rep3@150min,Rep2@150min,Rep1@60min,Rep3@210min,Rep2@120min,Rep3@120min,Rep2@60min,Rep2@90min,Rep2@210min,Rep1@210min,Rep3@90min,Rep2@195min,Rep1@90min,Rep3@60min,Rep1@120min,Rep3@30min,Rep1@240min
gmk,8.8337604190137,8.87977457020156,8.66264963939375,8.74256452412996,8.82519261764091,8.7584952924474,8.82139339415058,8.77446770524002,8.63964750780605,8.79182046757157,8.841388742067,8.84701537405711,8.86676408966054,8.73604404793671,8.62052419818428,8.78415735645133,8.68329701372955,8.71472577524568,8.93290418919633,8.85322857115772,8.87528953315931,8.65188067399597,8.88775190535372,8.71896536982922,8.89564714816905,8.67179673250045,8.7074308174743,8.65184885703045,8.9442861769158,8.82273361004375,8.83356998662832,8.55581481098949,8.83441515360632
ypnP,3.81522243936757,2.83316907129937,4.55926731074812,4.48999585698935,4.43607565854953,3.29338272143035,4.18319083204835,4.55865691071815,4.3200033891863,4.16855022692,4.19689027147932,4.49306722875605,4.06232479290457,4.21235390654428,4.74619660150826,3.55668698795039,4.59681505121573,4.52447067009535,4.00190035998973,4.36254654310459,4.22056426976581,4.37237007458585,4.32853209831123,3.98845108893134,4.42928714519096,4.34946974829034,4.47126948116706,4.46980206549941,4.00906740684258,4.54744629304683,4.20986975963163,4.35292629830317,4.23224114790451
sprA,4.78413905993511,4.54089774828075,3.78554652768793,4.48523571742055,1.19668505205651,4.56331709326076,2.15964274823725,1.0923460320884,-0.164898002630525,2.50865840846941,1.33388799474441,2.03360231599879,5.04761664023545,4.35396669442968,2.669917733618,4.61141249861785,4.24000657135038,4.51568762307187,4.66049287080874,1.68263763313309,4.74457703903195,4.34301359139193,4.59233473936469,4.42317246444463,2.09581713804823,3.70624591630833,4.41490431862692,4.0841188733524,4.87836287459096,4.45090186921391,4.57803894313003,4.32551406729539,3.53069920264211
sspJ,0.355160953461443,1.06944327585778,0.0075043096850975,0.740952624576231,1.08035678263032,0.486465066752657,0.170451507272273,0.617711854228687,-1.06739526943874,-0.109295431063658,-0.62013638997659,0.0607906292317741,0.406471270656909,-0.388784734516915,-0.34885523141686,0.766561340161286,-0.20238791175241,-0.491260407663623,0.121557624184304,-0.435287339739178,1.16200156059552,0.537458456352181,0.909268033652295,-0.0427819738122007,0.929786701675678,-0.14721803406426,-0.236423014814919,-0.511351049629427,0.849388296599908,0.889504884229258,0.349953253562205,0.229235968409007,0.242796474739517
sodF,-0.215490812981257,0.586478909738532,-0.984257980598629,-0.834002441821977,-1.56102954154762,0.453933329973136,-0.212160573269867,-0.232295483410745,-1.29320178693888,-1.56102954154762,-0.804187919978633,-0.661328372165573,-0.717944595667231,-0.858983406938725,-0.249832368118387,-0.08256634697318,-0.20238791175241,0.176908986989728,-0.690162548492083,-1.3015787110582,-0.819186998167957,0.230556333866439,-0.839615534061219,-0.863721581119534,-0.801177332507106,-0.371800297179495,0.0269086878364276,-0.942758706925138,0.193411410157381,-0.821243788500025,-0.11455759787882,-0.404378772560093,-1.12175606929242
gcvT,4.13126232088911,4.79716971862751,3.14311756491177,3.05243645399414,3.41111137383065,5.4740220877511,3.66974200663976,3.17779064582287,3.40203098160306,3.91094347268712,3.76406699612791,3.07662441309477,4.23028738835394,3.24389383210856,3.27964396442448,4.76588008814559,2.84368463980434,2.98704391094316,3.39835441070461,3.53066428818217,3.02889286697203,3.3814188619326,3.86737045324972,3.39252591829083,3.44792661452977,3.41493765685229,3.52011536161753,3.17674608433498,3.32627020460996,3.79554956248604,3.39237450482922,4.21033937655051,3.56786128313469
nhaK,7.26102009155468,8.07857434111787,6.9398452429331,7.19541162964136,7.53143206697395,8.32768806560776,7.50587972096502,7.375085249458,7.41346625556698,7.02847228341971,7.25217950321921,7.1965302596847,7.07634014840161,7.02778195460991,7.2518598773533,7.83381295270628,7.24064169470487,7.06577899913607,6.55115632811348,7.22923907761558,6.96197289153089,7.10427497931474,6.71630447298089,6.66894693316778,7.01106862540923,6.98073950901626,6.99512814401118,6.91287648819064,6.97890593140938,6.90678777388084,7.10270836215537,7.56115890730378,7.50300695306417
ribA,6.44633416124144,4.81981883285786,6.89914926337117,6.68968317284061,6.30378432335508,5.73319000209167,6.13353185586628,6.50689130223591,5.64322293809398,6.44538117631156,6.17520017151203,6.6255745301647,6.21932510369753,6.49104681078463,6.65312211380783,5.56954150931066,6.89864577170128,7.07826009361551,5.9798982878238,6.51649851667012,6.70165390478934,7.03762570880578,6.24054902046651,6.36416898911007,6.48587899941039,6.77320626665779,6.91255220296447,6.92942540444838,6.32306409306925,6.89123520957992,6.77264443072994,6.53411604254642,5.90078754396062
acuB,3.64495493427383,3.06210332762922,4.1426474824103,3.77995606243888,3.01131418491748,3.72003856739384,3.75625572728304,3.98921214337904,4.71505036862627,5.01494730891222,4.73755602673639,4.25224763098164,3.83187973075699,4.37381245200008,4.16733150041019,3.24741094122991,3.69573882638766,4.07225813193385,3.40474538794806,4.49233433781072,4.29501669106785,3.61221069806613,3.46943599319451,3.83721158998396,4.69443795944661,4.61770968079007,3.50399421317028,4.1146417078748,3.58555868211234,2.84560844904113,4.19766139756104,3.3428770224482,2.62975788811821
metQ,8.71439075834003,7.0587821701588,8.67210692773251,8.85153373476009,7.77192697171615,6.89421567315359,7.61118982373899,7.90971155247692,7.18235966864478,8.10203390041725,7.9238725065563,8.39195074225013,8.8693947097493,8.75204794565236,8.21926301140455,7.42394737073898,8.78095346779014,8.76592909348777,9.27426138030403,7.89674088723484,9.12296052006994,8.88149182422982,9.13092638598088,8.92069870511892,8.29581879450437,8.67624131007639,8.76634225057371,8.61584879504549,9.26096586753558,8.6437673210299,9.07345498433117,7.82592347415434,8.32217805812559
epsA,3.89336913911005,3.93512780266235,4.00348928914896,3.38952887735933,5.00951841720519,4.21825846558895,4.84719752363463,3.66916159699014,4.52452066049558,4.80940955975155,5.07761745602911,3.820493905217,3.92426268219159,4.23964890762753,3.70072914118406,3.94484938313223,3.55964670411255,3.30510554952641,3.56739685514529,4.48804794178409,3.28640744125806,2.76666722423104,3.99885189137636,3.11412669051527,4.27148987860996,4.28991192434979,2.91083595998939,3.34065068644827,3.58115709460558,3.53797449106188,3.58436759442157,3.85529622800697,4.96991172574668
ywjA,7.93389546584725,7.95521865605244,7.96863896633405,7.68186259882127,8.76434223319313,8.34164769163197,8.71875148328108,8.56370238590451,9.2521133680667,8.75556829706227,8.82363333105105,8.20034125868882,7.40881813532738,7.8477910226157,8.33743677516578,8.08447253440732,7.76211865328443,7.73209294478048,7.1174564508736,8.78890957394173,7.64860118081648,7.86971883780431,7.57559872990484,7.59290455367702,8.36633949444778,8.11305824684007,8.0845747718717,7.73782021963951,7.58775211840805,7.93629456844173,7.65543806385331,8.55286289712654,8.03858715909474
rnjB,9.71676699129088,10.1105683133485,9.56155221838955,9.56741700812998,9.45109761817811,10.0621273012964,9.44998977958683,9.47231150300298,9.0876964152441,9.46528342537176,9.47168031687167,9.51578917355957,9.71949218544028,9.55729055263964,9.50031186646078,10.0240488740133,9.5753028646789,9.55331003050718,9.82063831033845,9.50930847695358,9.56819245613839,9.56636400759379,9.73107819752201,9.57445961575789,9.50578840885911,9.48936833601148,9.52116337914748,9.52838521218394,9.74445605776572,9.71506942681367,9.67496633553189,9.73374685408445,9.19810226307911
gabD,7.49665257594077,7.87580264740288,7.02580646436578,7.17892416495717,7.53764964486935,7.6262704119135,7.74943304410176,7.37730995033929,7.69096637344362,7.57395501938593,7.57287566613466,7.26802462035218,7.08398976980871,7.17890119938344,7.14502895850528,7.56641468950354,7.04946929243973,7.0064105370862,6.48483890274877,7.51329851394103,7.15846221774346,6.86278618192851,6.9234425065387,6.77541219109283,7.36987126812974,7.09320888733183,6.8868805696916,6.8047142186866,6.88337603359956,6.68757332885318,7.08085638487747,7.40949784072042,8.1302559351094
bpsB,-0.130543102449088,0.169278337628979,-0.117275742995442,-0.74182829103104,0.0692471769701305,-0.253738300858023,-0.212160573269867,0.447472907545263,1.35119799773311,-0.413881448787418,0.515874003901462,0.139750477162611,-0.42955666937674,0.557658722079731,0.163408858460362,-0.141566092160512,-0.494006800809621,-0.155774423520144,-1.20911422024273,0.189266343983005,-1.14294201757273,0.392152901054943,-0.661805173010849,0.0334225354481953,-0.0216859953672427,-0.371800297179495,-0.388624340179399,-0.179689284916894,-0.004071832822199,-0.727870276633778,-0.241785539180588,0.0621400211246496,-0.642793450284526
ydbM,6.42281127129085,6.30993118828474,6.08326426040778,6.23499415303475,7.234184021118,5.88884431238623,7.28964504698883,6.89320703665877,7.38092380033953,6.56132547754512,6.83427521769126,6.70480494731102,6.4499355514724,6.35226913860321,6.80047353231525,6.15183602052369,6.41049614069154,6.25413518163225,7.04105374719775,6.78808752075404,6.32623252522144,5.84184107688072,6.91776903706207,6.52953364100839,6.73851126302942,6.07141046284992,6.11052137895877,6.2550433326429,6.3138086730475,6.44410334341111,6.22943005426412,6.08535460023755,7.15904027448223
sufB,11.3048612390496,10.9707870382373,11.0394558715192,11.0535905478092,11.5238284482149,11.1738316813152,11.5454054376712,11.4860817395683,11.7851304912857,11.3212015737407,11.6088747857119,11.335859818867,11.1104962577775,11.0425665210094,11.3381667238414,11.1410551510775,11.1164312791806,11.1702055911601,10.2913794091006,11.6312609411216,11.0652008805518,11.1991385080706,10.6411019354548,10.8600993238226,11.3625341672528,11.031919401367,11.1224437610595,11.1125518390514,10.6244484621024,10.9252843463237,10.9633153057621,11.5195140948848,11.2512260740489
sacA,4.59129401296554,3.67965192640632,6.89763839701299,6.01816251231123,5.88106140234164,4.2588433352308,6.62714310638799,7.04459137393602,8.26803925226739,8.03147104806457,8.08862646943936,6.68107689576556,4.61523459929796,6.89030083194023,6.61010367514981,3.79558363973883,5.83333214264688,5.88621908814913,4.19125378188135,7.9864590499837,5.67558877280878,5.50226053145129,4.18185456988071,4.7901138268807,7.36216528474707,7.27516607067479,4.78989074584686,6.47684729888217,4.97547281829249,4.01740484480153,5.62586885202876,3.79993570801659,5.90949932849547
nadB,1.70665667969273,2.8770261752036,1.82599185157588,1.29189513586749,2.1449938331409,3.58760444684921,1.68829136700366,1.65852922307276,1.75739136545767,1.07265723808647,0.863530514297118,1.22276665358025,1.87075527346226,1.47605739918659,1.74477209030907,2.78356606528409,1.55429290227198,1.58155858045914,1.7172521176462,1.00592539950015,1.67222634403901,1.60911107820411,1.87727551297499,2.06446808474807,1.57644413580422,1.44647074513524,1.96660631753548,2.0728740129983,1.64075128365906,2.06993187108382,2.0151999986767,2.56453465626541,1.74611233309769
glcR,4.43980777090515,5.20247868397845,4.77869401395109,5.08980614395778,6.51038277894456,5.9345089720381,6.16681592415396,5.42174961971959,5.36449799417635,5.15964647467192,5.20499230786079,5.0783106285596,4.33977119210507,4.79403155738348,5.32808192036483,4.95199985325349,5.30066461379228,5.35874426947565,4.49664363963167,5.06716682345887,5.51113673681013,6.05448772966134,4.94966055508829,5.67374407451028,5.09733904387577,4.71148655746316,5.86441861633653,4.76743737153955,5.52061055665364,5.33401797300898,5.6915486304411,4.80561078775395,5.59537403099644
yrdB,0.573438384129224,2.26334745098327,0.589710421267118,0.607141314284233,1.74739333830977,2.2741750716885,1.28466009393672,0.617711854228687,1.69714748250781,2.03666194267537,1.42043454445035,1.29354314536934,0.196696024001663,0.690193422881652,0.839457279851045,1.84530730369239,0.948237693230573,0.716015219947289,1.14496541663473,0.189266343983005,-0.331675086179167,1.35834988615533,0.369312213847515,1.46523542687845,0.900122181464451,1.42331696950367,1.25015019122958,0.0897979402192023,1.06646974492621,0.766533369051317,0.801013280788105,1.04936535998087,1.98464726811494
yetM,3.7325991111155,2.83316907129937,2.84168045589675,3.04598596780811,3.84464100965349,2.03121622865969,3.74924113270415,3.65944439544214,3.95871985045602,3.4181932397836,3.25309180407157,2.9288249395398,2.70645266903127,3.10831512002893,3.17659653348003,2.55183501959545,2.97595538621673,2.85400587452819,3.05259509733026,3.57983072833893,2.64686854808283,2.7813327335977,3.20281519722571,2.88651374780948,3.38442073233545,2.66148619186887,2.59292789829132,3.23347532270124,3.21134836996528,2.60660978264506,2.87891864546975,2.51685744222741,3.80421190300125
flgM,7.33476300674027,7.373156355026,7.31026300947908,7.32826588809843,5.98986658574815,7.78569387381335,6.20576896106513,5.89731453457468,5.05816275851671,6.53959994697065,6.27584006949943,6.72174693347725,7.53521936492736,7.30764308602828,6.38304530373555,7.17847899538889,7.03379330004111,7.15096072744421,7.84079007347727,6.00090681850749,7.52881552003844,7.41348004063507,7.58113134059492,7.25579048235238,6.72415413959149,7.15249110569646,7.66440713955943,7.22760691424448,8.10224844900224,7.56002935793581,7.72114798225096,7.03984491008895,6.81403958355041
ytfI,1.68338248444853,2.28211018174326,1.00336774859094,1.15473429948101,-0.724381156417505,2.29268931410063,0.983644082216326,0.840462986492003,-0.164898002630525,0.758398446411681,1.03791678573103,0.418377697053647,1.48812218522461,0.811570506400718,0.839457279851045,2.06996398140897,1.63038589218503,1.7103053346297,0.840036947696224,1.30780236930009,0.770636021042452,0.790387893161893,1.11853923621803,1.05419362025481,0.541042816304995,0.75191364909325,0.934492737862702,1.29537180571481,1.40210150129708,1.15765690030728,1.19414823462007,1.75859180629116,1.18199874856224
yjcS,5.63366891049482,5.23534372761927,4.80472290466944,5.24569904482458,3.61303214834169,4.4647136775228,4.029550615899,3.71678945204568,3.34427778547392,4.62571207124132,3.87549717761131,4.32162637892317,5.50051213398805,5.03119007130898,4.09382003851849,4.98512839566397,4.88264317935272,4.89107037459899,4.98229292801633,3.89679475147671,5.04429399328817,4.91826505254885,5.09596409494127,4.95348420519753,4.293265547915,4.9609936955794,4.70546855930524,4.87535683703559,5.2440121192805,4.68750371543223,5.18117944925566,5.29454119831678,4.94470477327216
ycdA,9.74531948211995,9.08470040907249,7.50672927066917,7.69041821590194,7.75660920036378,8.45720132336935,7.57445524674724,5.69339547674209,6.41691520695808,8.24089099939296,7.42502271124599,6.74403113656307,9.58873764535348,7.74344170655419,6.2561176762009,9.44885705195269,7.06097230024882,6.974716523653,9.53352358618196,6.75546941746119,8.20544883562024,7.82573844936742,9.24484856877481,8.80928405786152,6.75586701837114,7.65493830611511,7.59539179368478,6.93513733889717,8.80464612056398,8.29108518536136,8.54372619237544,9.48714491705105,8.75748836177
yqiK,5.025362479706,5.63532424383992,4.2412444470219,4.280675090496,4.33815246829823,5.30077882807621,4.58098685503021,3.9418983403634,4.12800172498212,4.42309618766576,3.89073578126186,4.26551283632979,4.66453500160786,4.46452198920583,4.09382003851849,5.16935521155472,4.28778334030469,4.13859547592261,4.76105369151782,3.9224347290064,4.41543942401144,4.35286560801838,4.47598931796244,4.56150101368926,4.34422405730004,4.41842376957513,4.0726983822553,3.8741891469492,4.42470507499622,4.38971361505067,4.47305936031916,4.92457187224545,4.84226394675789
ydgG,2.90593260888356,3.33345011566437,3.894595526319,4.1899733387057,4.59291244499827,4.86495510150251,4.11933749300619,3.9418983403634,3.23199052608894,3.29393354178383,3.31087704788912,4.16527772863774,2.84795327274624,3.65410803696354,3.88633546224197,2.43554755195652,4.34159393779796,4.41221965247666,3.95476883373387,3.5554569445757,4.41286971864845,4.03568450259973,3.87819754111866,3.82654215185226,3.63007919461438,3.85642027080142,4.01319358129886,3.91522634363738,4.29364003574202,3.9341405672407,4.2399461937561,2.61823699577457,4.39824142765205
yhfK,7.41819768130623,7.42472709565179,7.43285279596919,7.13173092313986,7.909333675141,6.89799944690395,8.0008367522662,7.73683565549066,8.07848321318361,7.95727865214136,8.03648556261334,7.61102287303864,7.17678449368795,7.33700497146067,7.62523512061921,7.37413806833247,7.29960837508918,7.24518403992126,6.42793078250054,8.04124337538826,6.87782753067847,6.83757232624511,6.75206023777633,6.94961208578598,7.78044824798841,7.50172026227508,6.89205157097482,7.37724545126135,6.60255934753668,6.87504813943066,6.85511534692799,7.57456225219506,7.79315713823753
spoIIIAE,-1.17339112001078,-1.31560824270944,-0.253878786958066,-0.496118273370227,-0.198255136473906,-0.618625532465152,-1.56102954154762,-0.232295483410745,-0.164898002630525,-0.531597958645119,-1.01520132848557,-0.533298387471833,-0.717944595667231,-0.260872047300345,-0.569966424030428,-0.334590005666416,-0.859902425544368,0.235140085694703,-0.48719873401258,-0.435287339739178,-0.0793031283080601,-0.542528187726734,-0.580495360390171,-0.610774289202428,-0.0216859953672427,-0.964453526452984,-0.858872307884831,-0.784185243394904,-0.840801505455012,0.318563044568695,-0.0549178347221219,-0.748285425714518,-0.0861488139428991
