,Rep3@30min,Rep3@60min,Rep3@90min,Rep3@120min,Rep3@150min,Rep3@180min,Rep3@195min,Rep3@210min,Rep1@30min,Rep1@60min,Rep1@90min,Rep1@120min,Rep1@150min,Rep1@180min,Rep1@195min,Rep1@210min,Rep2@30min,Rep2@60min,Rep2@90min,Rep2@120min,Rep2@150min,Rep2@180min,Rep2@195min,Rep2@210min,Rep3@225min,Rep3@240min,Rep1@225min,Rep1@240min,Rep2@225min,Rep2@240min
ybfB,2.60309635948906,3.38959951045985,3.62321795761544,3.76020995301954,3.9642801535499,4.31616193537843,4.3749227518199,4.8572085158706,2.65602403312904,2.72503900636689,3.10498833510504,3.49241228299724,3.66258500106612,4.20261044036101,4.06651367278097,4.58938582837014,3.04024421352215,3.1620498144666,3.49040346374562,3.46570780019225,4.01107958035399,4.27865718199743,4.0048610778126,4.54996858510854,5.28230669496867,4.13444376054163,4.76641075308436,3.92369905578609,4.60524720707528,4.59279065355924
ybfI,2.42513389762557,2.73515799097323,2.91083595998939,2.59466636486529,2.78939753432414,3.16766755708059,3.55849338781918,3.53066428818217,2.48167588408693,2.36753726307149,2.99678349751175,2.75108777098123,2.55837794191322,3.0446201943815,2.50718799954987,2.68114032042357,2.19216109870428,2.26599790066725,2.80189645827938,2.65558974634981,2.65508062993263,3.04620289939145,2.46909887296613,3.24835243068591,3.82435749730863,3.67451238103098,3.10962198828522,2.6849244564216,3.63427900232721,3.32755721044556
thiS,1.35070770946113,1.50406123622519,1.63276807538221,1.47119376818605,1.83719224523829,1.76858929292514,1.90870165207081,2.32567740451024,1.90570692246433,1.56579599915409,1.80073992920829,1.42112073369736,1.49497750147552,2.07444130572278,1.56506147836985,1.5355396884453,1.48229369456394,1.06899797312755,0.727100722770223,1.16200156059552,1.36394151517979,1.99164579877151,1.36473363630864,1.83583013494537,2.0258139460071,2.52472594591667,1.9439970530138,0.550250872442263,2.39181953264965,2.13832307330204
yobS,2.37253074011075,2.66802668944444,3.18473220996198,3.27144539500232,2.72143592346496,2.49536133524246,2.61959409235498,2.24668762394629,2.87466108168729,2.74532474415844,3.10498833510504,3.4415530300383,2.917606039002,3.03732050253585,2.5601134794691,2.80275308098277,2.55477428286437,2.80158415393316,2.74637412748097,2.85048889671128,3.02054218695967,2.6608368516389,2.58988801319614,2.67568628592671,2.00111055441633,2.20178084814306,2.41630668442716,1.87030411072076,2.02832601158918,2.11668361158008
yqjD,8.83318283926293,8.52192880884023,8.42891355804705,8.41469335673864,8.28340004899364,7.83222534903217,7.5898273085063,7.59578775440872,8.77950527395972,8.56232634399442,8.53677232406003,8.50925736043279,8.4052262944012,8.31496102784574,8.35059312597191,8.20799209673662,8.74052535820909,8.46873709633394,8.23187439451302,8.47210034135647,8.35773080696062,8.02033590586227,8.28866586418187,7.9721886829228,7.11991083838632,7.30555268927405,7.73436051248251,8.29777668782828,7.65771904149058,7.47485475796525
sacX,5.57328164436378,5.6456351149655,5.67941639624983,5.65539759964694,5.53811774261679,6.0456232757938,6.24790678141753,6.06129943860754,5.36580078754653,5.56779679174138,5.51715849069424,5.62586885202876,5.57628209923954,5.48858322673285,5.53168023407521,5.59741071360802,5.3100277582736,5.44568131663814,5.53481659626559,5.53023094703004,5.55010395884083,6.0014081828462,5.39383996404276,5.8774516307773,6.4752530452307,6.3516225078681,5.97535747443803,5.80287575303758,6.06365216411826,6.39854680120766
spoIIQ,3.0840058354033,2.08287601296333,2.17101598691358,2.12820659170148,2.12711885705151,2.88129243483781,2.44959071333318,1.82538168552232,2.29655271514412,2.82373022510744,2.3065003396216,2.02904639744552,2.21166671707856,2.08863583459435,2.40480796376864,2.02521352524242,2.47569421244193,2.3304876452155,2.41717183221821,1.75571531217424,2.32050958768168,2.70044632243113,2.11374217358897,1.92779751751867,2.48367193423393,2.82504850973865,2.52349154733799,3.03201857766524,2.45469277130618,2.94102924932494
menB,9.0816026392598,9.19634126684484,9.33616194266381,9.26133427332303,9.47177452995383,9.91906533878264,10.1364647415126,9.99363677185269,9.38204837124993,9.38031748233244,9.28010154454212,9.30028933769863,9.40820328278372,9.3587984995275,9.54316455339058,9.53758737559743,9.49315741739109,9.46752420757326,9.69959657458965,9.33775370761563,9.42188478770285,9.8550106037408,9.43937618036514,9.92717194414815,10.502699299772,10.0794527715781,9.98288689712329,9.89455835803437,10.0607880592136,10.05681496323
veg,8.39066730851304,8.35706228414334,8.1025302069321,7.96633878709374,7.687643089665,7.51910599279538,7.54303243760948,7.07488534138461,8.08600113999945,8.68225979318672,8.43982462881138,8.21585900071381,7.4720336487406,7.00022311102908,7.77945756588614,7.14675966317673,8.71097800202734,8.563456896687,8.68392922314793,8.17998309339032,7.39597878590527,8.03170273444409,7.66664648569615,7.53889825305409,7.48257618845009,7.80437687415224,6.98358580663859,8.61429622712195,7.87681906132825,7.67087311344822
B4U62_RS19175,-0.126875834119545,0.559866174370718,0.442317722005297,0.142421009545834,-0.605968493456207,-0.4551789576089,1.14899906828059,-0.435287339739178,-0.117381765033981,-0.0082703273104606,-0.581982007110895,0.349953253562205,1.02954602338046,0.629089641313899,-0.388784734516915,-0.0795071850581186,-0.0503203009984466,-0.29455637520034,-0.610774289202428,0.893690809928534,0.542398371064072,0.98686570942631,0.630184054013064,-0.204906250654706,0.224698229581499,0.294822510592779,0.989631312709801,-1.56102954154762,0.161126422510513,0.722243019697989
sbcD,5.44116507493395,5.38062688877552,5.69251592414461,5.64340628548917,5.17078569582533,5.21994481870954,4.85530430424544,5.08714213004097,4.77025482133126,4.27387208482097,4.43937003399923,5.07839521388406,5.24288171258179,5.52426789886751,4.83755658758156,5.00454643842351,4.71121599899926,4.75780907765128,4.86761967216383,5.21183271565712,5.7960050637442,5.07077401480588,5.38968597252541,4.8317125348153,4.852587685308,4.7343587978935,4.7570275913386,4.26881109550345,4.89320007303912,5.0690403530413
yqhG,2.43371759583795,1.78318544119871,2.05777792642761,1.878302298293,2.35352780749882,2.29673967355518,2.25684485796006,1.45561416587414,2.58232475106771,2.50475556208347,1.49861657872486,1.33456803515012,2.36464102670963,1.97096549458298,2.47997889924866,2.08545339072448,2.17557597202847,1.97465291408689,2.28312920505175,2.1004211449799,1.92009515826378,1.88108408692148,1.64120923397575,2.15410057335054,2.12060303638967,1.49815836733131,2.33455727183611,2.76390998800024,1.85270284172151,1.28466009393672
araE,0.696809871766023,1.29748062289716,1.96660631753548,2.12820659170148,2.19551225279977,2.73180561162549,3.4499433789137,3.23573033040877,1.64114471360918,1.73764687054068,2.07567039242498,2.38180355408422,2.69657584121372,2.54496348097974,3.04783423046195,2.96386863158789,1.79617116600311,1.60918922724988,1.97067598783612,2.1004211449799,2.52106948205834,3.09655478666489,2.61856873850593,3.38442073233545,3.35406530164727,1.82174237507288,3.4181932397836,2.49733357256921,3.32216145770953,2.26175674253877
rpmD,9.47411385334347,9.99029328699394,10.4835919655265,10.8332477018257,10.1534406488299,11.024966126322,11.0462893297155,10.8828024829704,8.91982254202906,8.35560717404103,9.09625856056216,9.67542448631585,9.85855850185702,10.7966152945513,9.37329340042357,10.1820691136877,8.7115173952873,8.71319075903658,9.46355859375813,9.80662169406383,10.6013349767899,10.7255697561853,10.6112202205483,10.3111323896126,10.3694853393752,10.470412979102,10.3417824406232,7.96724577179815,10.597819367408,10.3412492659222
yxkC,7.70637461493814,8.5083499897041,9.67600072711053,10.1342069571654,10.2773000574603,10.1615297669908,9.98435181061693,9.24849509361985,7.92974745544591,8.52467880012347,9.84849830323335,10.0336217049078,10.3302124019479,10.2410107367233,10.6659877599773,10.4174139482258,7.82345542900865,9.00393945988832,9.63962305690226,10.1545994731409,10.2263009877705,10.3189861911925,10.3199178882822,10.1183171934379,9.13760229781166,9.43786148287736,9.74158548459732,10.5040957435597,9.39644039070583,9.29303862837763
mhqN,0.105763130273517,0.0286301659555093,-0.558797169830353,0.0485490785386901,0.0400807202686245,-1.15045356349776,-0.555355678165031,-0.891033234950646,0.196696024001663,0.296717277444691,0.694999048547676,0.305136547137749,0.535274019114449,0.122345904567466,0.0662822184581855,0.552938614878524,-0.0503203009984466,0.560688511951671,0.680462266125455,0.0846640624691361,-0.491260407663623,-0.415709920796783,-0.392122337218487,-0.204906250654706,-1.06739526943874,-0.526911144284814,-0.0205543151133272,0.242796474739517,-0.177254152647768,-0.212160573269867
yneP,4.22934715369554,4.49272516953372,4.1507056307523,4.25643839510227,3.91442258230401,3.86439916785588,3.47231661689317,2.86459010602947,4.83515204480942,4.96509833025949,4.87836287459096,4.51793734894462,4.49710674657318,4.19934374924404,4.36144088203991,3.91569240200067,5.05286555884375,4.69795814751746,4.59646279697104,4.66042175956131,4.13094755717631,3.72769437042086,3.9324625599652,3.82804545538177,2.71393475758627,3.11843668545298,3.80565989997835,4.85434640420454,3.44079190330731,3.44508274428809
hutP,1.2178639468883,0.559866174370718,0.902053252583018,0.790387893161893,2.60052846022237,3.4365492013805,3.61990756009951,4.28065601373703,2.42256877048092,1.92715029689779,1.11599455075704,1.91436545214412,2.04052677524856,2.77302421415584,3.36781874043981,3.69178561608788,2.07184999754996,1.25770672783543,1.09032042463848,1.96664899824601,1.6473676585136,3.09655478666489,2.96971221965846,4.00737502217074,5.09072379721247,2.99534039223051,4.65967838835376,3.60409010271872,4.61445546476582,3.16838941542151
glcF,3.75611977240228,3.97290075807675,4.12633963029037,4.05994487478707,4.13072039815753,4.4729750623116,4.53227847843402,4.72867588262649,3.71850511412031,3.53280368562935,3.75144096931694,3.75236705360294,3.9994819243429,4.23806416909427,3.99892211411493,4.02355225037571,3.97710185219895,3.61029946977661,4.18083513076729,4.06886300171184,4.14240428534234,4.2959987359184,4.34234058277016,4.30617491109424,4.93966420786351,4.2800019650087,4.52979596835786,3.87708488575315,4.60524720707528,4.56109667432146
atpE,7.04054753712291,8.58811138831017,9.00853089109234,9.08507911408407,9.32461644989044,9.99808226255412,10.1509490219576,9.97116276413576,7.43821147654046,7.60201592531597,8.01131675390343,8.38606365179249,9.19208613629943,9.47175260662166,9.24498415037014,9.32887098390019,7.36296151071523,8.13584520635104,9.26120960903991,8.91600953836835,9.46377413485869,9.89316772841488,9.45648130400739,9.79078888243416,10.2876656854731,9.5263254122088,9.75961046553395,8.57764292743391,9.98382809122886,9.46505277374927
opuBC,3.65329858841483,2.83033815257259,2.84410031446102,2.94659043773128,2.09166657107052,2.64439958640988,2.51571148929789,2.58846981984381,3.19736907091758,2.46860789428054,2.53305053098242,2.41381884757247,2.06625376808199,2.38163549495518,2.23074427554631,1.19629029352112,3.48589866710651,2.64134061103343,1.64601388772873,2.31379780051205,1.84728865555837,2.05413170430768,2.61856873850593,2.19168787497237,2.29332317598455,2.76977828684786,1.78910586737069,2.20823516410077,1.97212734083583,2.82572736102998
ppaC,9.02396925803985,9.28722159667972,9.28558321109211,9.37371655147371,9.4366999056096,9.53261955504824,9.72233792095769,9.83898629734977,9.77437600233214,9.90758600260372,9.86250833107018,9.72340641304681,9.50845047097283,9.44131079279782,9.58801222440248,9.49796497507534,9.7422431825129,9.68113905756531,9.58824317574596,9.50044550550399,9.3464984362851,9.65858374095975,9.43383925624169,9.8386846835955,9.9860397158876,9.81074425559323,9.87795538554146,9.48868266317705,9.94694446934386,9.73646555023244
fruA,10.0255860490874,10.3839546689045,10.5310178784945,9.80529692225037,9.38523941120767,9.50519330879364,9.76925794756,9.70135734346494,10.349317271337,9.9241554344631,9.90368506621947,9.4885265783704,9.3285589478297,9.13686564263012,9.10051512682826,9.18378219726492,10.2941424793343,10.2711750981732,10.645589870678,9.78434484515364,9.62618239779982,9.49423562416784,9.14886742080857,9.48026740834664,9.82975642343093,8.5459608978002,8.94961728700344,7.63668457244324,9.10293757039645,8.3738143877766
yqeB,4.94723070607193,3.8795493959703,3.31364417717541,3.57060141570971,4.03130700944255,4.39860725368502,4.51621676338555,4.54280166444835,4.46222159234847,4.08781512211868,4.07002178778443,3.95815360664357,4.04870783693627,3.8326922665331,4.10365125200645,4.19398583960756,4.7255289012477,4.21069513352661,4.26226460518378,3.82394663755219,3.6695189485346,4.15581044040549,3.83195039324963,4.49465355527391,5.17596353140248,5.28717952358629,4.88314345239379,5.14733851558599,5.10400799939369,5.45478978525982
rplS,12.36478838075,12.5815324137549,12.7149310310477,12.7716925262459,13.2459371590385,13.7244000505441,13.9071634458605,13.8791722583278,12.6043544107395,12.6230616403597,12.6508853734025,12.7630183121206,12.9373647853778,12.7674823596682,13.3178985564954,13.0833176179525,12.7673268224389,12.8056619108143,13.2214647594898,13.0541396630145,12.8149374837617,13.5623086208454,13.1198700538805,13.798520731,14.8189545482333,13.7953735121036,13.5761170729001,14.3998062963828,13.863477510027,13.7427040778746
yonS,6.09620925471984,6.22076553704401,6.05443376538934,6.16066166043385,6.06005088701477,5.33607388057185,4.57941780679208,4.37652735970117,6.75555703218606,7.20565610817738,6.86131031223679,6.58034421460476,6.49386882911109,5.94577298448751,6.44430075332481,6.13870191301102,6.65738786538721,6.82101826754706,6.23094139346652,6.51777408682364,6.12534261815329,5.41232742314642,6.07532440802968,5.36541097363188,3.94583292761121,4.60348876488362,5.08661537837443,6.47765956402443,4.85874365466556,5.06339567757012
yoaC,1.79901576620444,1.90480357440097,1.25015019122958,1.23592494343083,0.247601715970455,0.233541393296674,0.354175103211385,1.05311420365191,1.90570692246433,1.85430796213596,1.27705552603032,0.982748650308292,1.08093207878611,0.741161604363068,0.48652702508758,0.859331618091187,1.1157743944415,1.23542455133258,1.22640816785814,1.06058369263015,0.344992707779763,1.2585888797505,0.512861087210459,1.14970245293695,0.998669551549299,1.40449656935395,1.57797310470956,0.976251092807324,1.65269832106623,1.85439416467271
flgB,6.71180485741362,7.95907051653237,7.88610971963219,7.7808312589642,7.35017765563779,6.52264469752335,5.93404871094265,5.95194926520699,7.25510330938759,7.36490470227069,7.67836928499598,7.47879170827711,7.43105580355527,7.63588566581036,7.43737082016912,7.54660822110261,6.89690344834828,7.37426616247252,7.44118283227055,7.66462095917171,7.47248429019617,6.53809967603772,7.55515527602858,6.62030453177503,4.84219363662541,5.36071796409321,6.31610690425676,6.51429236706158,5.95367588292302,5.53854841632022
ypoC,6.89623431643851,7.16861173659594,7.09626565905356,6.95864701229153,7.00311397879031,7.05226354453514,7.03710640614677,6.9228088517158,6.81537110064179,6.769299632725,6.80060541046613,6.92110968756062,6.87030670676809,6.90417408763138,6.93398272034637,6.78460737696123,6.81293358640492,6.92169919876458,6.99021247798373,7.03856558292343,7.00170059540591,7.10356612345659,7.01416683406016,7.10147470447097,6.83285648029926,7.14106425454327,6.74023066974544,6.80005248599428,6.9341819949096,6.83936392256434
dgcW,5.90110716382408,7.15680021842338,7.34088975380683,7.13600168190922,7.08088447570059,7.49655357801044,7.60888590681983,7.65146935341644,6.27552260391818,6.81019543842097,7.31471461024233,7.28324721719339,7.10676790063947,7.23089578370091,7.28587753140292,7.3844807043361,6.00381227653374,6.83590474315031,7.09505890841294,7.07640435458377,7.10045751921485,7.59534965455051,7.33195952199279,7.63113100839681,7.70058789714353,7.92838769482107,7.75218028328822,7.22392168018865,7.68255707776012,7.86709992898143
comA,6.85048790492111,6.48429318818713,6.09804567507233,5.98491878516318,6.09179982042634,5.68950506292498,5.79007632270785,5.73397882748445,7.07009482577501,6.99626277166643,6.62304434692316,6.35360522469251,6.22646233930611,5.83436251915881,6.09566896425549,5.96920004817327,7.02509362998281,6.72832179415928,6.39699132898825,6.15996645706001,6.09323337514913,5.87296433065012,5.81992729349723,5.94228570630499,5.64919764637434,5.83243785115525,5.96316861681161,6.06834495936331,5.60444060590702,5.78309790034547
fliL,6.04600733224084,7.48339160525379,7.73401952818026,7.81820217046822,6.92658134046462,6.2945620338852,5.63012724510618,5.75375253461398,6.16806497969912,6.24680827831822,6.76902556454842,6.97082821339366,6.86985025262636,7.6203976091958,6.62800444998615,7.0840103726287,5.5476746192415,6.25099960232435,6.6056116848551,7.04646184412511,7.40234606413027,6.11568791901469,7.27229002808066,5.87312037784067,4.17845033326603,4.53331473063492,5.66007701962373,4.6511863273468,5.23813498506683,5.27110124778487
ywdK,5.7173409293373,7.63004729251656,7.18741422467852,6.82347026224809,7.15252725870546,7.5834638022293,7.69404638204603,7.49186942265873,6.70250312405811,7.93376617334043,7.09537160453953,6.78544710525437,7.02344313712717,6.82954340714749,6.99291697518161,6.9827206817846,6.78313720587468,8.02532880040007,7.7483098021301,7.18882049117628,7.13001225919619,7.45573361605818,7.0547412240311,7.40679712396724,8.14129901070416,7.58911179936884,7.32366787310609,7.28768200479524,7.53458262063852,7.52397393213792
yybM,6.11100229572209,5.51920737656679,5.53086184084577,6.05750316386502,5.55611297306934,5.00368487838962,4.36897271804204,4.4311339267978,5.65100568987872,5.13808564351087,5.8906275168224,5.45433327997982,5.537721964631,5.59558079797758,5.56335135251482,5.54340100714209,5.6843741063576,5.33346045516338,5.02988105611626,5.35390838613998,5.54866955268331,4.72521354810284,5.52461423074119,4.80467638324228,3.41143567696698,4.8454552310892,4.94505157335127,5.05612965614734,3.95738510171206,4.81732499320966
tlpA,4.2178135376455,3.5933000054008,3.69124204046708,3.65265347721089,2.85430116400953,2.29673967355518,2.09324937272031,2.78296451735303,4.02704527310067,2.95145366395536,3.58115709460558,3.05164977833412,2.72107634293843,3.3575816895006,3.06013494926895,3.00343806307109,3.62065513455889,2.89694408013124,3.49714704936125,3.2751330016466,2.64437640393766,2.60627363881577,3.04559992493976,2.688889484322,2.0258139460071,3.96435219137647,3.30255890360778,4.08620272777384,3.43040148248174,3.92137482145896
yqkA,5.05408442339723,4.65536900394635,4.20157266686336,3.94089177911406,3.85751274368504,3.19429039020729,2.84207608285437,3.01516991364504,4.96924001891255,4.86436364733749,4.35422573768874,4.38965746096452,4.19872303184138,3.92259916471622,4.12136875160404,4.10220074185913,4.87168423331755,4.55233434036636,4.11221152027395,4.08831866753119,4.03586317903943,3.12594342012933,3.76937985375258,3.22134657406883,2.53620169431054,2.65244886595225,3.67225388424637,3.97440041174561,3.43040148248174,3.03631414716821
yybL,5.12204772089465,4.60016748181922,4.56230873209597,5.03606923122685,4.85647786723236,4.11719728001047,3.36878621639648,3.11861216418812,4.60994571273189,3.99767873752478,4.60678887464857,4.4083180772568,4.56860388895715,4.84290635879655,4.68109480872639,4.67764222505871,4.74251902910658,4.15242568051448,4.13400910703484,4.46092821343383,4.4920013433473,3.87920164056174,4.68847530571655,3.34326143189486,2.14335819170028,3.53782849132859,3.85340351194638,4.12162430552603,3.3664366395964,3.74924113270415
hemAT,7.24122325125296,8.20181728570554,8.51354855377502,8.33957646150439,8.03542920658396,7.8223027560883,7.76089097424715,7.87556677234136,7.97003889584606,8.43268440119305,9.00534703756534,8.67115609898637,8.43036301070975,8.34834166756341,8.64332329772254,8.43874325351085,7.61169679043154,8.27308815184902,8.43473481219753,8.65120297731242,8.05741165248187,8.10885752370731,8.06206620391914,8.29257906865134,7.52975772837266,8.22316014161649,8.45718977999021,8.61850872489983,8.34072023433021,8.35718593047363
yycN,2.8980246107277,1.57906598923304,1.72837703752851,1.43455116175271,1.52800978536108,2.48101675190021,1.77109549569677,2.53960194475887,2.99314925835782,2.57444224012032,2.46778744410851,1.94390158249866,1.68961700043477,1.27567184251983,1.81778116930454,1.79204298922072,2.50253876225767,2.35135914341894,1.71705463934282,2.07464065787087,1.41521657710567,2.11402320471472,2.53075720262359,1.71195876339506,2.44755848738571,2.61111831406239,2.63696667989843,2.5869529430915,2.28052971616671,2.48084737173571
ydbP,6.39818699924234,6.35220379649729,6.26279282300704,6.38127535114822,6.63796762189961,7.13876026402908,7.17307678825375,6.61806178785848,6.47269542848884,6.28714786828545,6.24312972594516,6.54464233459418,6.64663258854171,6.42278221310544,6.77049596573556,6.57012463634244,6.84780387439769,6.71328443641576,6.7087086054552,6.57406037036268,6.54487678930124,7.01601771185391,6.66561917095285,7.07406243599088,7.60494790773358,6.83264317893457,7.10196054703625,7.27481629250143,7.09495153440163,7.00458644153832
rplR,10.7411884700298,11.2173004570638,11.6760894240377,12.0089356075453,11.2637774973844,12.0737876690961,12.1010478621643,11.8901452871631,10.4216144747985,10.063883942957,10.4881894550826,10.8980981492526,10.9538938354572,11.9495494583528,10.4297377666996,11.2882871923719,10.0729586075831,9.96592748115999,10.5795274207326,10.923059114291,11.6774487492135,11.8720563801723,11.7458290725217,11.4423483052241,11.29694939883,11.5143580503224,11.4055259179028,8.8100015983892,11.7046667493146,11.2970330806406
nadF,7.00426996985811,6.88339559969985,6.80042025945999,6.80025627638934,6.95275179073272,6.76834863642512,6.87127590003552,6.93624351505936,7.00459734781378,6.52865617259524,6.78346578932401,7.01715452125362,6.96352571956616,7.03270571933958,6.94355888648753,7.07568126413895,6.93681649836322,6.78023262429272,6.7087086054552,6.83047405719638,6.92638285243635,6.90949366984974,7.06909906835805,6.96364834926426,6.86487149731262,6.70831904082505,7.09017711395653,6.73128714135127,7.07257535861921,6.77261028616318
yhcV,3.31990912298038,3.38959951045985,3.54133377445159,3.48359979618689,4.06825478086596,4.22871804101414,4.42739680462899,4.12924511968207,4.04283166245308,4.19494599887944,4.06372547320892,3.8056251635108,3.92058095939424,3.3575816895006,4.35396669442968,4.05402127328766,3.89336913911005,4.14048395591424,4.01688544719381,3.83933863156244,3.75160603104921,4.24779865223804,3.91522634363738,4.61019746492643,5.26943464670567,4.1775516720442,4.55528192434731,4.91904955798505,4.50483671055277,4.28370788824191
ypbD,5.05269196040896,5.39237256193908,5.60705036041323,5.4550193049638,5.31418589683443,5.09599832760098,5.00476479263029,4.83037161913322,4.93157822244753,5.28042111229333,5.32784516253003,5.45304996442116,5.34362414426033,5.32135509407605,5.22255127513657,5.22977466889008,5.00673142258527,5.16390384720253,5.07790396091437,5.41938214195243,5.17572063552049,5.06572764352712,5.1281513397953,4.99118713988563,4.57978645942189,4.8454552310892,5.13329569344193,4.95034450228767,4.59597979829784,4.80269570076832
sinR,6.14668209927303,6.15716599136283,5.97576361642377,6.02089518839375,6.03577209610642,6.1937129957367,6.23160439291066,5.7175962947605,6.17434906062056,6.58461385859407,6.13617526055607,6.13335397670876,6.11301345901683,5.74196461264151,6.34286052019915,6.18761712218758,6.48217960963789,6.36443297069758,6.36785300955012,6.26272043362569,5.76792617436072,6.47097575539626,6.13857695621832,6.2501510529872,6.663139493974,6.62382482238971,6.31823514623513,7.21282001250749,6.68165340592434,6.51891537642129
mlpA,7.65430542898231,7.71486601265559,7.66893303209373,7.79264226860618,7.53392368399541,6.74076957532347,5.81436213726147,5.72792077506811,7.59399366191233,7.15158203585689,7.28423707417703,7.48978505520979,7.5778280085444,7.49378765018046,7.16828678385107,7.08677609041811,7.33195937728319,7.31008147470437,7.31662268275298,7.47870772993178,7.79423999783996,6.52896158400788,7.57769707467773,6.29185131601056,4.6608803794589,5.48603652387436,5.66844279646519,6.0978641980926,5.319214869589,5.57867206591051
yvaC,2.46755061603369,2.45555866220109,2.3500253577316,2.99772156606307,2.6255341827106,3.76725939632294,3.89298009378555,3.71801115577647,1.97316812075675,1.51943270413414,1.46078177970728,2.51567908108175,2.75310958065042,3.12945158048072,3.03542773060333,2.91490663320371,2.07184999754996,1.34354560324071,2.37386013516683,2.6292663791564,3.21393344580036,3.24679934863001,2.92448548892157,3.15629461580447,4.12800172498212,3.91425859510478,3.01832181380751,2.82658075273061,3.45110802615952,3.80442552160343
motA,7.38591658383059,8.43831260770369,8.61882150978197,8.30922174927313,8.02548235488185,7.36798381998455,6.86706047555093,6.85951105529015,8.02322896021695,8.57211914675927,9.01537341893424,8.64806957873601,8.31488782038978,8.04387255993326,8.30205888330205,8.03119194218888,7.65196962216599,8.45328338312416,8.50646755798399,8.58054738085707,8.05286556263057,7.41266161812808,7.93919081054599,7.32247621785992,6.65326408438768,7.00109189899083,7.25422534973534,8.25483883224255,6.92125411287681,7.35809998534112
yhaZ,6.48282292903296,4.72514376301165,4.25070712987731,4.37720526638878,4.10427989126761,3.34446777457298,2.20434757673447,2.69644223957513,6.09044017544412,5.61816558188463,4.9670631992861,4.5398634645312,4.29162212536567,3.77241663344287,3.98608587267215,3.86073570695694,6.79132471273961,5.51438008020521,4.73127005017459,4.61419341387789,4.38031998928099,3.57978624950483,3.94949527999641,3.13715656089455,1.75739136545767,2.50229459120698,3.0798259995878,3.61833067436236,2.64644249766763,2.72920929317854
pgm,11.449722925262,12.0364540806102,12.3430834080281,12.2648623846764,12.2613145163374,12.8207091671751,13.1174716694095,12.953193733012,11.5048120027125,11.0727043242913,11.4598384415501,11.7189072474508,12.0848986777762,12.0040269815548,11.5954641263259,11.8983043317425,11.2260451238353,11.3631754111515,11.9559451795682,11.864465043473,12.4461394071208,12.6106657288672,12.1774006731885,12.4881381340377,13.4420874966357,12.9339089076646,12.4783926742195,11.5526506091514,12.6433144994613,13.0882166495326
zpcR,-0.0292746098139755,-0.203103226347138,-0.236423014814919,-0.696575309284322,-0.605968493456207,-1.56102954154762,-0.97228198695623,-1.56102954154762,0.545935599762549,0.0581035561267899,-0.296317839173071,0.161673984179919,-0.573463394175558,-0.327358294775121,0.114260900947423,-0.455165123942557,0.71788502579717,0.327790412493164,0.174724931433104,-0.0793031283080601,-0.313787521203171,-1.13205983601906,-1.56102954154762,-1.33042158776301,-1.56102954154762,-0.953232027565581,-1.13120120004214,-0.181604888208975,-1.56102954154762,-1.56102954154762
yneK,4.81220918659512,4.805430566484,4.73339367345833,4.55841671650123,4.56485272588269,4.38326235152719,4.19155206645498,3.62737667110372,5.54553152491991,5.86060302328193,5.41822071721153,4.96412343712893,4.65591355836286,4.30949342832283,4.65497550495131,4.47862713363514,5.78620493714339,5.58216459352545,5.46945202520725,4.71776131151268,4.65551754988807,4.36745972833854,4.53519675864028,4.36081793921745,4.30998122698012,3.17625785247652,4.54077369592741,4.55452177769179,4.2627921180945,3.30859542549879
ackA,10.0070576931377,10.1369764027476,10.0846354158194,10.062754484403,10.1685838978898,10.3059158278642,10.4846623846581,10.4623481884957,10.4097265585419,10.2351671249507,10.1263428964166,10.2052228912781,10.1238518566316,10.149978770479,10.3080861085277,10.2058506533059,10.3831103361761,10.3951961623999,10.3376125021691,10.2361269171747,10.0367230639367,10.4629829943826,10.1452831877351,10.5420628358287,10.4119798239631,10.4278710628824,10.5462861092335,10.4658776183686,10.6545530245647,10.503914750707
yvoD,7.0531366573089,7.0598843779562,7.40378681944446,7.43856215308568,7.47064469608929,7.91225108416128,8.05344413289875,8.13914284116705,6.63836030110528,6.700835708189,6.83844089211099,7.26031904823667,7.35818845272248,7.59545198815475,7.48917953028592,7.53315269109019,6.66334792056419,6.90282437968397,7.10447407256243,7.34322770466296,7.49239276619094,7.81261668148722,7.57312522465214,8.01015855486147,8.3129538845825,8.07523837972584,8.00363955088844,7.29490349642017,8.14571265126909,8.03440483406509
yyaD,2.82159764174927,2.55180210868694,2.68160047805945,2.45529201174999,3.26565275860361,3.02664428089253,3.70738883850804,2.9418436952598,2.59308653996202,2.12590970643165,2.95656961747951,2.65613572897141,3.33765710678924,3.005204730175,2.918689567189,2.88131708559164,2.81248013070757,2.6913096815068,3.34097885787371,2.81199923847026,3.02879661945206,3.27330791043431,3.25189995971029,2.90795597348199,3.03919699361952,2.63193159045607,2.60942363253787,2.72495769810949,2.57277184724725,3.03631414716821
ydgE,6.02556896545741,4.89255386833646,4.71016044307205,4.86418395627442,4.98280239452022,5.3519261979093,5.55350171957085,5.73035430767881,5.36893518195435,4.93008185109057,5.00370431389124,5.07839521388406,5.0787890322567,5.27555810416965,5.33944085046305,5.37713086191731,5.61226101117762,4.83207854560988,4.68476837471002,5.05422169332536,5.06569681509434,5.32632683561511,5.3083987865293,5.67172565903796,5.64322293809398,6.00590076438869,5.82181951386374,5.93674462896659,5.98773503337732,5.88421581197183
